dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work
dnb_876,http://d-nb.info/gnd/155380532,1885-08-01,1945-10-15,male,"Kinoshita, Mokutarō",
dnb_877,http://d-nb.info/gnd/118933337,1901-02-17,1932-03-24,male,"Kajii, Motojirō",
dnb_878,http://d-nb.info/gnd/118718169,1923-11-20,2014-07-13,female,"Gordimer, Nadine",
dnb_879,http://d-nb.info/gnd/13811921X,1913-01-01,1943-01-01,notKnown,"Niimi, Nankichi",
dnb_880,http://d-nb.info/gnd/118506641,1876-01-01,1972-01-01,notKnown,"Barney, Natalie Clifford",
dnb_881,http://d-nb.info/gnd/118785737,1867-01-01,1916-01-01,male,"Natsume, Sōseki",
dnb_882,http://d-nb.info/gnd/118918974,1909-06-19,1948-06-13,male,"Dazai, Osamu",
dnb_883,http://d-nb.info/gnd/118991884,1867-01-01,1903-01-01,notKnown,"Ozaki, Kōyō",
dnb_884,http://d-nb.info/gnd/120728109,1946-09-21,,male,"Doherty, Paul C.",
dnb_885,http://d-nb.info/gnd/118662325,1912-02-20,1994-01-30,notKnown,"Boulle, Pierre",
dnb_886,http://d-nb.info/gnd/118602519,1524-01-01,1585-01-01,male,"Ronsard, Pierre de",
dnb_887,http://d-nb.info/gnd/11880684X,1892-12-21,1983-03-15,female,"West, Rebecca",
dnb_888,http://d-nb.info/gnd/11893466X,1944-01-01,,male,"Ford, Richard",
dnb_889,http://d-nb.info/gnd/11953875X,1919-06-05,1994-04-30,male,"Scarry, Richard",
dnb_890,http://d-nb.info/gnd/11928913X,1833-01-01,1899-01-01,notKnown,"Ingersoll, Robert Green",
dnb_891,http://d-nb.info/gnd/101650086,1865-05-26,1933-12-13,male,"Chambers, Robert W.",
dnb_892,http://d-nb.info/gnd/118918990,1892-01-01,1927-01-01,notKnown,"Akutagawa, Ryūnosuke",
dnb_893,http://d-nb.info/gnd/135167043,1886-01-01,1975-01-01,male,"Brooks, Shelton",
dnb_894,http://d-nb.info/gnd/129053503,1903-01-01,1945-01-01,male,"Shimaki, Kensaku",
dnb_895,http://d-nb.info/gnd/119133709,1872-01-01,1943-01-01,notKnown,"Tokuda, Shūsei",
dnb_896,http://d-nb.info/gnd/120729482,1946-04-02,2014-04-10,female,"Townsend, Sue",
dnb_897,http://d-nb.info/gnd/119004720,1879-01-01,1915-01-01,notKnown,"Nagatsuka, Takashi",
dnb_898,http://d-nb.info/gnd/118638165,1900-01-01,1985-01-01,female,"Caldwell, Taylor",
dnb_899,http://d-nb.info/gnd/119453223,1836-03-02,1930-12-25,male,"Nöldeke, Theodor",
dnb_900,http://d-nb.info/gnd/118790072,1785-10-18,1866-01-23,male,"Peacock, Thomas Love",
dnb_901,http://d-nb.info/gnd/118806289,1728-01-01,1790-01-01,male,"Warton, Thomas",
dnb_902,http://d-nb.info/gnd/118769936,1900-10-03,1938-09-15,male,"Wolfe, Thomas",
dnb_903,http://d-nb.info/gnd/101686234,1796-01-01,1842-01-01,male,"Jouffroy, Théodore",
dnb_904,http://d-nb.info/gnd/119255685,1937-01-01,,male,"Harrison, Tony",
dnb_905,http://d-nb.info/gnd/11004472X,1945-11-12,,male,"Kidder, Tracy",
dnb_906,http://d-nb.info/gnd/118670069,1845-01-01,1875-01-01,notKnown,"Corbière, Tristan",
dnb_907,http://d-nb.info/gnd/11866879X,1873-01-01,1947-01-01,female,"Cather, Willa",
dnb_908,http://d-nb.info/gnd/119015269,1922-01-01,1998-12-16,male,"Gaddis, William",
dnb_909,http://d-nb.info/gnd/11894794X,1894-01-01,1945-01-01,notKnown,"Hayama, Yoshiki",
dnb_910,http://d-nb.info/gnd/132273624,1947-01-01,,notKnown,"Shimizu, Yoshinori",
dnb_911,http://d-nb.info/gnd/18957996X,1889-01-01,1936-01-01,notKnown,"Yumeno, Kyūsaku",
dnb_912,http://d-nb.info/gnd/118808516,1876-01-01,1924-01-01,male,Ziya Gökalp,
dnb_913,http://d-nb.info/gnd/119493020,1820-01-01,1889-01-01,male,"Augier, Emile",
dnb_914,http://d-nb.info/gnd/1035259249,1947-04-21,,female,"Park, Barbara",
dnb_915,http://d-nb.info/gnd/137983476,1916-01-01,1991-01-01,notKnown,"Yerby, Frank",
dnb_916,http://d-nb.info/gnd/116472618,1923-06-20,2015-05-12,male,"Gay, Peter",
dnb_917,http://d-nb.info/gnd/118672290,1885-01-01,1973-01-01,male,"Dorgelès, Roland",
dnb_918,http://d-nb.info/gnd/118675265,1860-01-01,1951-01-01,notKnown,"Cahan, Abraham",
dnb_919,http://d-nb.info/gnd/129792330,1947-01-01,2010-01-01,female,Ai,
dnb_920,http://d-nb.info/gnd/115639756,1929-01-01,,notKnown,"Alvarez, Alfred",
dnb_921,http://d-nb.info/gnd/118638971,1901-12-24,1956-05-13,male,"Fadeev, Aleksandr Aleksandrovič",
dnb_922,http://d-nb.info/gnd/122453794,1935-06-14,2013-12-01,male,"Schiffrin, André",
dnb_923,http://d-nb.info/gnd/11855851X,1905-01-01,1937-01-01,male,"József, Attila",
dnb_924,http://d-nb.info/gnd/108377709,1939-01-01,,notKnown,"Malzberg, Barry N.",
dnb_925,http://d-nb.info/gnd/119180731,1789-01-01,1862-01-01,notKnown,"Ingemann, Bernhard Severin",
dnb_926,http://d-nb.info/gnd/118501259,1928-12-12,2008-06-10,male,"Ajtmatov, Čingiz",
dnb_927,http://d-nb.info/gnd/118536532,1907-12-18,2005-06-30,male,"Fry, Christopher",
dnb_928,http://d-nb.info/gnd/118757903,1870-01-01,1966-01-01,male,"Suzuki, Daisetz Teitaro",
dnb_929,http://d-nb.info/gnd/118642847,1904-01-01,1986-01-01,notKnown,"Ding, Ling",
dnb_930,http://d-nb.info/gnd/127868690,1866-10-22,1946-02-03,male,"Oppenheim, Edward Phillips",
dnb_931,http://d-nb.info/gnd/1015941486,1928-12-19,,female,"Bunting, Eve",
dnb_932,http://d-nb.info/gnd/1034366807,1901-04-27,1994-01-03,male,"Long, Frank Belknap",
dnb_933,http://d-nb.info/gnd/124238726,1958-01-01,,female,"Fielding, Helen",
dnb_934,http://d-nb.info/gnd/118866036,1892-01-01,1979-06-18,male,"Morton, Henry V.",
dnb_935,http://d-nb.info/gnd/118797867,1869-01-01,1941-01-01,male,"Söderberg, Hjalmar",
dnb_936,http://d-nb.info/gnd/119363674,1925-10-26,2007-10-19,male,"Wolkers, Jan",
dnb_937,http://d-nb.info/gnd/118572547,1910-01-01,1976-01-01,notKnown,"Lezama Lima, José",
dnb_938,http://d-nb.info/gnd/119304791,1944-11-14,,notKnown,"Armstrong, Karen",
dnb_939,http://d-nb.info/gnd/118891081,1901-01-01,1935-01-01,notKnown,"Mitchell, James Leslie",
dnb_940,http://d-nb.info/gnd/118786857,1896-08-28,1984-07-07,notKnown,"O'Flaherty, Liam",
dnb_941,http://d-nb.info/gnd/121259919,1907-01-01,1993-01-01,male,"Snyder, Louis L.",
dnb_942,http://d-nb.info/gnd/118787535,1772-04-11,1857-03-11,male,"Quintana, Manuel José",
dnb_943,http://d-nb.info/gnd/105715301,1912-01-01,2006-01-01,male,"Gilbert, Michael Francis",
dnb_944,http://d-nb.info/gnd/118736345,1873-11-13,1961-04-09,male,"Onions, Oliver",
dnb_945,http://d-nb.info/gnd/173004172,1840-04-28,1924-07-24,male,"Cox, Palmer",
dnb_946,http://d-nb.info/gnd/122726189,1902-01-01,1971-01-01,notKnown,"Wylie, Philip",
dnb_947,http://d-nb.info/gnd/118780557,1870-12-10,1925-06-04,male,"Louÿs, Pierre",
dnb_948,http://d-nb.info/gnd/118750771,1118-01-01,1190-01-01,male,Saigyō,
dnb_949,http://d-nb.info/gnd/128739088,1853-01-01,1927-01-01,notKnown,Stephan Guðmundsson Stephansson,
dnb_950,http://d-nb.info/gnd/127385096,1926-01-01,,male,"Suzuki, Takao",
dnb_951,http://d-nb.info/gnd/118976761,,,notKnown,Vātsyāyana,
dnb_952,http://d-nb.info/gnd/119288397,1854-01-01,1907-01-01,notKnown,"Drummond, William Hamilton",
dnb_953,http://d-nb.info/gnd/118736264,1899-03-03,1960-05-10,male,"Oleša, Jurij K.",
dnb_954,http://d-nb.info/gnd/108793958,1930-01-01,2017-01-01,male,"Gurney, Albert R.",
dnb_955,http://d-nb.info/gnd/118615165,1914-01-01,1982-01-01,notKnown,"Soboul, Albert",
dnb_956,http://d-nb.info/gnd/118689088,1893-11-14,1973-05-22,male,"Gadda, Carlo Emilio",
dnb_957,http://d-nb.info/gnd/174034180,1966-01-01,,notKnown,"Cohen, David X.",
dnb_958,http://d-nb.info/gnd/121099571,1826-01-01,1887-01-01,female,"Craik, Dinah Maria Mulock",
dnb_959,http://d-nb.info/gnd/128494239,1886-01-15,1941-02-18,male,"Newell, Edward Theodore",
dnb_960,http://d-nb.info/gnd/118530003,1926-12-21,2015-06-15,notKnown,"Elliot, Elisabeth",
dnb_961,http://d-nb.info/gnd/123973716,1680-01-01,1740-01-01,notKnown,"Chambers, Ephraim",
dnb_962,http://d-nb.info/gnd/11857390X,1926-02-24,2013-09-12,male,"Loest, Erich",
dnb_963,http://d-nb.info/gnd/1028639236,1880-01-01,1950-01-01,male,"Poole, Ernest",
dnb_964,http://d-nb.info/gnd/119175665,1894-12-08,1930-12-08,female,"Espanca, Florbela",
dnb_965,http://d-nb.info/gnd/118531255,1635-01-01,1691-01-01,notKnown,"Etherege, George",
dnb_966,http://d-nb.info/gnd/119200244,1929-04-23,,male,"Steiner, George",
dnb_967,http://d-nb.info/gnd/118976680,1935-06-07,2012-03-28,male,"Crews, Harry",
dnb_968,http://d-nb.info/gnd/120485311,1952-01-01,2017-01-01,female,"Dunmore, Helen",
dnb_969,http://d-nb.info/gnd/118720023,1887-04-22,1951-07-06,male,"Hall, James Norman",
dnb_970,http://d-nb.info/gnd/118788876,1849-10-07,1916-07-22,notKnown,"Riley, James Whitcomb",
dnb_971,http://d-nb.info/gnd/119390566,1937-12-11,2016-03-26,notKnown,"Harrison, Jim",
dnb_972,http://d-nb.info/gnd/119101211,1944-07-16,1987-07-17,male,"Fauser, Jörg",
dnb_973,http://d-nb.info/gnd/103220348,1843-01-01,1903-01-01,notKnown,"Stanjukovič, Konstantin M.",
dnb_974,http://d-nb.info/gnd/120631520,1910-01-01,1974-01-01,notKnown,"Rolt, Lionel Thomas Caswell",
dnb_975,http://d-nb.info/gnd/122312112,1963-01-01,,notKnown,"Gladwell, Malcolm",
dnb_976,http://d-nb.info/gnd/127425748,1893-01-01,1980-01-01,notKnown,"Cole, Margaret Isabel",
dnb_977,http://d-nb.info/gnd/12751015X,1857-02-23,1945-01-13,notKnown,"Deland, Margaret Wade Campbell",
dnb_978,http://d-nb.info/gnd/118628852,1927-03-24,,male,"Walser, Martin",
dnb_979,http://d-nb.info/gnd/1036237850,1969-09-12,,notKnown,"Boot, Max",
dnb_980,http://d-nb.info/gnd/118645803,1895-01-01,1956-01-01,notKnown,"Arlen, Michael",
dnb_981,http://d-nb.info/gnd/118784781,1864-01-01,1937-01-01,notKnown,"More, Paul Elmer",
dnb_982,http://d-nb.info/gnd/118650874,1790-01-19,1855-07-21,male,"Atterbom, Per Daniel Amadeus",
dnb_983,http://d-nb.info/gnd/119501228,1903-01-01,1974-01-01,male,"Enckell, Rabbe Arnfinn",
dnb_984,http://d-nb.info/gnd/118803298,1907-08-17,2000-11-15,notKnown,"Peyrefitte, Roger",
dnb_985,http://d-nb.info/gnd/118679074,1940-01-01,,male,"Debray, Régis",
dnb_986,http://d-nb.info/gnd/118667173,1913-10-07,1987-11-30,notKnown,"Carmiggelt, Simon",
dnb_987,http://d-nb.info/gnd/119110725,1936-10-21,2008-08-06,male,"Gray, Simon",
dnb_988,http://d-nb.info/gnd/172762359,1936-01-01,,male,"Canev, Stefan",
dnb_989,http://d-nb.info/gnd/115700498,1946-01-01,,notKnown,"Moore, Susanna",
dnb_990,http://d-nb.info/gnd/130675695,1907-01-01,1983-01-01,notKnown,"Box, Sydney",
dnb_991,http://d-nb.info/gnd/124097596,1957-01-01,,notKnown,"Huff, Tanya",
dnb_992,http://d-nb.info/gnd/119491028,1964-12-19,,male,"Brussig, Thomas",
dnb_993,http://d-nb.info/gnd/11909780X,1894-01-01,1972-01-01,notKnown,"Trefusis, Violet Keppel",
dnb_994,http://d-nb.info/gnd/1055113908,1852-01-01,1941-01-01,notKnown,"Oxenham, John",
dnb_995,http://d-nb.info/gnd/118859145,1924-05-03,2000-09-22,male,"ʿAmiḥai, Yehudah",
dnb_996,http://d-nb.info/gnd/132158531,1913-01-01,1974-01-01,notKnown,"Munby, Alan N. L.",
dnb_997,http://d-nb.info/gnd/119017164,1935-01-01,2015-01-01,notKnown,"Brink, André Philippus",
dnb_998,http://d-nb.info/gnd/117517062,1861-01-01,1933-01-01,male,"McGiffert, Arthur Cushman",
dnb_999,http://d-nb.info/gnd/118623672,1882-02-25,1969-03-04,male,"Traven, B.",
dnb_1000,http://d-nb.info/gnd/118756311,1825-01-01,1878-01-01,male,"Taylor, Bayard",
dnb_1001,http://d-nb.info/gnd/123291518,1965-01-01,,notKnown,"Lee, Chang-rae",
dnb_1002,http://d-nb.info/gnd/119554895,1835-02-08,1917-03-08,male,"Pondal, Eduardo",
dnb_1003,http://d-nb.info/gnd/175242739,,,,"COOK, DUTTON",
dnb_1004,http://d-nb.info/gnd/128434600,1918-01-01,1968-01-01,notKnown,"O'Connor, Edwin",
dnb_1005,http://d-nb.info/gnd/116005815,1761-06-14,1835-10-04,male,"Ackermann, Ernst Christian Wilhelm",
dnb_1006,http://d-nb.info/gnd/11865716X,1924-01-01,1993-01-01,notKnown,"Barbu, Eugen",
dnb_1007,http://d-nb.info/gnd/124986242,1899-01-01,1981-01-01,notKnown,"Yates, Frances A.",
dnb_1008,http://d-nb.info/gnd/101697546,1870-01-01,1918-01-01,male,"Fowler, Francis G.",
dnb_1009,http://d-nb.info/gnd/11856515X,1921-05-29,1999-10-02,male,"Konsalik, Heinz G.",
dnb_1010,http://d-nb.info/gnd/121446433,1719-03-27,1793-08-17,male,"Du Laurens, Henri-Joseph",
dnb_1011,http://d-nb.info/gnd/142425508,1928-01-01,,male,"Ibtihāǧ, Hūšang",
dnb_1012,http://d-nb.info/gnd/118677268,1839-01-01,1889-01-01,notKnown,"Creangă, Ion",
dnb_1013,http://d-nb.info/gnd/115362037,1942-01-01,,male,"Miles, Jack",
dnb_1014,http://d-nb.info/gnd/101131038,1822-01-01,1885-01-01,notKnown,"Campbell, John F.",
dnb_1015,http://d-nb.info/gnd/125990944,1862-01-01,1922-01-01,notKnown,"Bangs, John Kendrick",
dnb_1016,http://d-nb.info/gnd/115690077,1944-06-11,,female,"Garber, Marjorie B.",
dnb_1017,http://d-nb.info/gnd/120908069,1948-01-01,,male,"Kurlansky, Mark",
dnb_1018,http://d-nb.info/gnd/119398281,1880-01-01,1948-01-01,notKnown,"Summers, Montague",
dnb_1019,http://d-nb.info/gnd/120740656,1908-01-01,1980-01-01,notKnown,"Manning, Olivia",
dnb_1020,http://d-nb.info/gnd/118571893,1878-11-27,1945-04-10,male,"Leppin, Paul",
dnb_1021,http://d-nb.info/gnd/122314263,1925-01-01,2006-01-01,male,"Toer, Pramoedya Ananta",
dnb_1022,http://d-nb.info/gnd/120461234,1961-01-01,,notKnown,"Moody, Rick",
dnb_1023,http://d-nb.info/gnd/118658883,1806-02-05,1854-01-23,male,"Bird, Robert Montgomery",
dnb_1024,http://d-nb.info/gnd/119282038,1915-09-04,2007-08-16,male,"Mathias, Roland",
dnb_1025,http://d-nb.info/gnd/118953222,1860-01-01,1914-01-01,notKnown,"Crockett, Samuel R.",
dnb_1026,http://d-nb.info/gnd/100061028,1762-01-01,1837-01-01,notKnown,"Brydges, Samuel Egerton",
dnb_1027,http://d-nb.info/gnd/119290634,1863-09-08,1943-09-01,male,"Jacobs, William W.",
dnb_1028,http://d-nb.info/gnd/136409342,1909-01-01,1977-01-01,male,"Wang, Dulu",
dnb_1029,http://d-nb.info/gnd/11850939X,1892-09-16,1964-09-04,male,"Bergengruen, Werner",
dnb_1030,http://d-nb.info/gnd/118937197,1922-04-09,2005-05-24,male,"Amery, Carl",
dnb_1031,http://d-nb.info/gnd/119186934,1906-07-06,1990-10-20,female,"Audry, Colette",
dnb_1032,http://d-nb.info/gnd/109720040,1906-04-20,1944-04-26,female,"Gang, Gyeong ae",
dnb_1033,http://d-nb.info/gnd/118639420,1941-01-01,,male,"Gim, Ji ha",
dnb_1034,http://d-nb.info/gnd/118802569,1907-08-12,1995-01-17,male,"Torga, Miguel",
dnb_1035,http://d-nb.info/gnd/143305697,1952-01-01,1994-01-01,female,Parvīn Šākir,
dnb_1036,http://d-nb.info/gnd/118579266,1897-12-15,1978-04-25,female,"Mauriņa, Zenta",
dnb_1037,http://d-nb.info/gnd/1056421878,1937-01-01,1992-01-01,notKnown,"Cueva Dávila, Agustín",
dnb_1038,http://d-nb.info/gnd/124563236,1910-02-10,1988-08-20,notKnown,"Robinson, Joan G.",
dnb_1039,http://d-nb.info/gnd/1037426991,1977-01-01,,male,"Buġaje, Laša",
dnb_1040,http://d-nb.info/gnd/143989219,,,,"Pranin, Stanley A.",
dnb_1041,http://d-nb.info/gnd/1020743859,1988-01-01,,female,"Roth, Veronica",
dnb_1042,http://d-nb.info/gnd/11885142X,1884-01-01,1958-01-01,notKnown,"Beyatlı, Yahya Kemal",
dnb_1043,http://d-nb.info/gnd/12133080X,1888-01-01,1962-01-01,notKnown,"Putnam, Nina Wilcox",
dnb_1044,http://d-nb.info/gnd/140026053,1880-01-01,1956-01-01,male,"Schayer, Richard",
dnb_1045,http://d-nb.info/gnd/128867949,1925-10-01,2004-03-12,notKnown,"Carling, Finn",
dnb_1046,http://d-nb.info/gnd/121283631,1897-01-01,1971-01-01,notKnown,"Parain, Brice",
dnb_1047,http://d-nb.info/gnd/100940366,0972-01-01,1026-01-01,notKnown,"Ecbertus, Leodiensis",
dnb_1048,http://d-nb.info/gnd/114190526,1902-01-01,1974-01-01,notKnown,"De Santillana, Giorgio",
dnb_1049,http://d-nb.info/gnd/118779893,1719-01-30,1783-07-06,male,"Lichtwer, Magnus Gottfried",
dnb_1050,http://d-nb.info/gnd/107592630,1919-03-18,2001-06-14,notKnown,"Marcovich, Miroslav",
dnb_1051,http://d-nb.info/gnd/120991586,1960-01-01,,female,"Çırak, Zehra",
dnb_1052,http://d-nb.info/gnd/129402109,1977-01-01,,female,"Kuroda, Akira",
dnb_1053,http://d-nb.info/gnd/1041312687,1956-01-01,,female,"Beck, Andrea",
dnb_1054,http://d-nb.info/gnd/140401873,1951-01-01,,notKnown,"Biderman, Ann",
dnb_1055,http://d-nb.info/gnd/10319648X,1953-05-16,,male,"Phōstierēs, Antōnēs",
dnb_1056,http://d-nb.info/gnd/139743340,1972-09-04,,male,"Levy, Barry L.",
dnb_1057,http://d-nb.info/gnd/1031658289,1972-01-01,,notKnown,Bob Ong,
dnb_1058,http://d-nb.info/gnd/123215919,1621-01-01,,female,"Fowler, Constance Aston",
dnb_1059,http://d-nb.info/gnd/106373021X,1858-01-01,1942-01-01,male,"Prime-Stevenson, Edward",
dnb_1060,http://d-nb.info/gnd/114969167,,,female,"Buchan, Elizabeth",
dnb_1061,http://d-nb.info/gnd/1028210248,1979-01-01,,male,"Zeller, Florian",
dnb_1062,http://d-nb.info/gnd/123373409,1795-01-01,1862-01-01,notKnown,"Courcy, Frédéric de",
dnb_1063,http://d-nb.info/gnd/119139219,,,notKnown,"Foigny, Gabriel de",
dnb_1064,http://d-nb.info/gnd/174175736,1929-12-04,,notKnown,"Ancona, George",
dnb_1065,http://d-nb.info/gnd/118912445,1891-04-04,1961-04-07,male,"Stuparich, Giani",
dnb_1066,http://d-nb.info/gnd/127199764,1907-01-01,,notKnown,"Elliott, Harry Chandler",
dnb_1067,http://d-nb.info/gnd/121900479,1956-01-01,,notKnown,"Okuizumi, Hikaru",
dnb_1068,http://d-nb.info/gnd/124022065,1855-01-01,1920-01-01,notKnown,"Sturgis, Howard Overing",
dnb_1069,http://d-nb.info/gnd/100948456,,1185-01-01,notKnown,"Johannes, Belethus",
dnb_1070,http://d-nb.info/gnd/1067153276,1970-01-01,,female,"Blum, Jenna",
dnb_1071,http://d-nb.info/gnd/1033876518,1984-01-01,,female,"Hill, Jenna Miscavige",
dnb_1072,http://d-nb.info/gnd/119206609,1931-01-01,,female,"Dēmula, Kikē",
dnb_1073,http://d-nb.info/gnd/124213642,1922-01-01,1997-01-01,notKnown,"Motz, Lotte",
dnb_1074,http://d-nb.info/gnd/1044845503,1811-12-04,1872-09-05,male,"Laya, Léon",
dnb_1075,http://d-nb.info/gnd/1062222210,1917-08-08,2008-03-06,male,"Wald, Malvin",
dnb_1076,http://d-nb.info/gnd/103948775,1899-01-01,1967-01-01,notKnown,"Larkin, Margaret",
dnb_1077,http://d-nb.info/gnd/124469280,1946-01-01,2008-01-01,female,"Karapanu, Margarita",
dnb_1078,http://d-nb.info/gnd/1036273288,1894-05-12,1975-08-04,female,"Steen, Marguerite",
dnb_1079,http://d-nb.info/gnd/103164294,1947-01-01,,female,"Laïna, Maria",
dnb_1080,http://d-nb.info/gnd/124383149,1940-01-01,,male,"Phakinos, Michalēs",
dnb_1081,http://d-nb.info/gnd/118959891,1889-01-01,1962-01-01,notKnown,"Murō, Saisei",
dnb_1082,http://d-nb.info/gnd/124183212,,,notKnown,"Pickard, Nancy",
dnb_1083,http://d-nb.info/gnd/143295330,1938-01-01,,female,"Moati, Nine",
dnb_1084,http://d-nb.info/gnd/1014570344,1937-01-01,,male,"Kutrumpusēs, Panos Kōn.",
dnb_1085,http://d-nb.info/gnd/138930430,1976-01-01,,male,"Sollett, Peter",
dnb_1086,http://d-nb.info/gnd/1018528466,1856-03-07,1933-08-16,male,"Bruce, Philip Alexander",
dnb_1087,http://d-nb.info/gnd/129380539,1948-01-01,,male,"Moa, Pío",
dnb_1088,http://d-nb.info/gnd/131497820,1973-01-01,,notKnown,"Honigstein, Raphael",
dnb_1089,http://d-nb.info/gnd/120819406,1968-01-01,,notKnown,"Cohen, Rich",
dnb_1090,http://d-nb.info/gnd/1053284985,1927-01-01,,notKnown,"Waldron, Ronald",
dnb_1091,http://d-nb.info/gnd/13598484X,1983-06-22,,female,"Nicholls, Sally",
dnb_1092,http://d-nb.info/gnd/116058455,,,male,"Barlow, Samuel L. M.",
dnb_1093,http://d-nb.info/gnd/121385906,1944-06-06,,female,"Mackay, Shena",
dnb_1094,http://d-nb.info/gnd/143098217,1968-01-01,,male,"Yoshida, Shūichi",
dnb_1095,http://d-nb.info/gnd/1018776133,1947-12-03,2010-07-02,male,"Tabermann, Tommy",
dnb_1096,http://d-nb.info/gnd/141208414,1929-07-21,,notKnown,"Carr, Virginia Spencer",
dnb_1097,http://d-nb.info/gnd/1075865182,1910-01-01,1994-01-01,male,"Miller, Winston",
dnb_1098,http://d-nb.info/gnd/1055275290,1903-01-01,1972-01-01,notKnown,"Kang, Yŏng-hŭl",
dnb_1099,http://d-nb.info/gnd/104348895,1951-01-01,,female,"Zatelē, Zyranna",
dnb_1100,http://d-nb.info/gnd/139891668,,,female,"Noe͏̈l, Alyson",
dnb_1101,http://d-nb.info/gnd/121646920,1931-01-01,,female,"Andijevsʹka, Emma",
dnb_1102,http://d-nb.info/gnd/120934027,1955-01-01,,female,"Itō, Hiromi",
dnb_1103,http://d-nb.info/gnd/121712117,1963-01-01,,female,"Lindstrøm, Merethe",
dnb_1104,http://d-nb.info/gnd/123103991,1688-01-01,1771-01-01,male,"La Font de Saint-Yenne, Étienne",
dnb_1105,http://d-nb.info/gnd/118675524,1900-06-06,1983-11-09,male,"Chamson, André",
dnb_1106,http://d-nb.info/gnd/138192456,1929-01-01,2009-05-07,male,"Furia, John",
dnb_1107,http://d-nb.info/gnd/133740749,1983-01-01,,female,"Ravatn, Agnes",
dnb_1108,http://d-nb.info/gnd/120408538,1969-01-01,,notKnown,"Ashworth, Andrea",
dnb_1109,http://d-nb.info/gnd/130541737,,,notKnown,"Revkin, Andrew",
dnb_1110,http://d-nb.info/gnd/118792903,1935-01-01,1989-01-01,notKnown,"Porta, Antonio",
dnb_1111,http://d-nb.info/gnd/117756334,1914-11-24,2010-07-22,male,"Knox, Bernard",
dnb_1112,http://d-nb.info/gnd/142886726,1686-01-01,1742-11-09,notKnown,"Houtteville, Claude-François",
dnb_1113,http://d-nb.info/gnd/119022346,1618-01-01,1698-07-22,male,"Boyer, Claude",
dnb_1114,http://d-nb.info/gnd/130373532,1931-01-01,,notKnown,"Pearson, Diane",
dnb_1115,http://d-nb.info/gnd/1052705073,1850-01-01,1927-01-01,female,"Coates, Florence Earle",
dnb_1116,http://d-nb.info/gnd/11765499X,1848-01-01,,male,"Charmes, Francis",
dnb_1117,http://d-nb.info/gnd/172248795,1928-01-01,1996-01-01,male,"Marcus, Frank",
dnb_1118,http://d-nb.info/gnd/105199885,1901-01-01,,notKnown,"Coxe, George Harmon",
dnb_1119,http://d-nb.info/gnd/107571102,1912-11-06,1973-04-22,male,"Lichtheim, George",
dnb_1120,http://d-nb.info/gnd/100828418,1665-01-01,1722-01-01,male,"Massieu, Guillaume",
dnb_1121,http://d-nb.info/gnd/1030391025,1930-01-01,1995-01-01,notKnown,"Dave, Harīndra",
dnb_1122,http://d-nb.info/gnd/176957308,,,,"Papa, Katina G.",
dnb_1123,http://d-nb.info/gnd/111940095,1930-01-01,,male,"Arlen, Michael J.",
dnb_1124,http://d-nb.info/gnd/120231514,1730-01-01,1792-01-01,notKnown,"Chabanon, Michel Paul Gui de",
dnb_1125,http://d-nb.info/gnd/107578689,,,,"Ford, Norrey",
dnb_1126,http://d-nb.info/gnd/1035714523,1955-01-01,,male,"Millar, Sam",
dnb_1127,http://d-nb.info/gnd/121065421,1536-01-01,1623-01-01,notKnown,"Sainte-Marthe, Scévole de",
dnb_1128,http://d-nb.info/gnd/110594258,,,,"March, Stella",
dnb_1129,http://d-nb.info/gnd/107894882,,,,"Thorpe, Sylvia",
dnb_1130,http://d-nb.info/gnd/118845934,,,notKnown,"Accètto, Torquato",
dnb_1131,http://d-nb.info/gnd/157423476,,,,"Schneir, Walter",
dnb_1132,http://d-nb.info/gnd/1024721655,1864-01-01,1942-01-01,male,"O'London, John",
