dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work
dbp_2426,http://dbpedia.org/resource/Otto_Plath,1885-04-13,1940-11-05,male,Otto Plath,
dbp_2427,http://dbpedia.org/resource/Pablo_Neruda,1904-07-12,1973-09-23,male,Pablo Neruda,Canto_General	Cien_Sonetos_de_Amor
dbp_2428,http://dbpedia.org/resource/Paul_Goodman,1911-09-09,1972-08-02,male,Paul Goodman,Compulsory_Miseducation	The_Empire_City	Communitas_(book)	Kafka's_Prayer	New_Reformation	The_Community_of_Scholars	Utopian_Essays_and_Practical_Proposals
dbp_2429,http://dbpedia.org/resource/Percy_Addleshaw,1866-1-1,1916-1-1,male,Percy Addleshaw,
dbp_2430,http://dbpedia.org/resource/Peter_Wright,1916-08-09,1995-04-27,male,Peter Wright,Spycatcher
dbp_2431,http://dbpedia.org/resource/Philip_Martin_(poet),1931-1-1,2005-1-1,male,Philip Martin (poet),
dbp_2432,http://dbpedia.org/resource/Pola_Gojawiczyńska,1896-04-01,1963-03-29,female,Pola Gojawiczyńska,
dbp_2433,http://dbpedia.org/resource/Richard_Cumberland_(dramatist),1732-02-19,1811-05-07,male,Richard Cumberland (dramatist),The_Banishment_of_Cicero	The_Country_Attorney
dbp_2434,http://dbpedia.org/resource/Richard_Gordon_(Scottish_author),1947-05-18,2009-02-09,male,Richard Gordon (Scottish author),
dbp_2435,http://dbpedia.org/resource/Richard_Yates_(novelist),1926-02-03,1992-11-07,male,Richard Yates (novelist),Young_Hearts_Crying	The_Easter_Parade	A_Good_School	Disturbing_the_Peace_(novel)	Liars_in_Love	Eleven_Kinds_of_Loneliness	Revolutionary_Road	A_Special_Providence
dbp_2436,http://dbpedia.org/resource/Robert_Smith_(Assistant_Colonial_Surgeon),1840-06-30,1885-06-09,male,Robert Smith (Assistant Colonial Surgeon),
dbp_2437,http://dbpedia.org/resource/Robert_Sutherland_Rattray,1881-9-5,1938-5-14,male,Robert Sutherland Rattray,
dbp_2438,http://dbpedia.org/resource/Robert_Walser_(writer),1878-04-15,1956-12-25,male,Robert Walser (writer),
dbp_2439,http://dbpedia.org/resource/Roy_Campbell_(poet),1901-10-02,1957-04-23,male,Roy Campbell (poet),
dbp_2440,http://dbpedia.org/resource/Sami_Ibrahim_Haddad,1890-07-03,1957-02-05,male,Sami Ibrahim Haddad,
dbp_2441,http://dbpedia.org/resource/Sanusi_Pane,1905-11-14,1968-01-02,male,Sanusi Pane,
dbp_2442,http://dbpedia.org/resource/Sarah_Orne_Jewett,1849-09-03,1909-06-24,female,Sarah Orne Jewett,The_Country_of_the_Pointed_Firs	A_White_Heron	A_Country_Doctor_(novel)
dbp_2443,http://dbpedia.org/resource/Silva_Kaputikyan,1919-01-20,2006-08-25,female,Silva Kaputikyan,
dbp_2444,"http://dbpedia.org/resource/Sir_David_Reid,_1st_Baronet",1872-08-24,1939-03-23,male,"Sir David Reid, 1st Baronet",
dbp_2445,http://dbpedia.org/resource/Sissel_Solbjørg_Bjugn,1947-10-28,2011-7-14,female,Sissel Solbjørg Bjugn,
dbp_2446,http://dbpedia.org/resource/Susan_Warner,1819-07-11,1885-03-17,female,Susan Warner,"The_Wide,_Wide_World"
dbp_2447,http://dbpedia.org/resource/Sylvia_Townsend_Warner,1893-12-06,1978-05-01,female,Sylvia Townsend Warner,Kingdoms_of_Elfin	Lolly_Willowes
dbp_2448,http://dbpedia.org/resource/T._M._Wright,1947-09-09,2015-10-31,male,T. M. Wright,
dbp_2449,http://dbpedia.org/resource/Takeo_Arishima,1878-03-04,1923-06-09,male,Takeo Arishima,
dbp_2450,http://dbpedia.org/resource/Takiji_Kobayashi,1903-10-13,1933-02-20,male,Takiji Kobayashi,
dbp_2451,http://dbpedia.org/resource/Thomas_Bulfinch,1796-07-15,1867-05-27,male,Thomas Bulfinch,
dbp_2452,http://dbpedia.org/resource/Thomas_Burke_(author),1886-11-29,1945-09-22,male,Thomas Burke (author),
dbp_2453,http://dbpedia.org/resource/Thomas_Carlyle,1795-12-04,1881-02-05,male,Thomas Carlyle,"On_Heroes,_Hero-Worship,_and_The_Heroic_in_History	The_French_Revolution:_A_History	Carlyle_circle	Sartor_Resartus	Past_and_Present_(book)"
dbp_2454,http://dbpedia.org/resource/Tom_Arnold_(literary_scholar),1823-11-30,1900-11-12,male,Tom Arnold (literary scholar),
dbp_2455,http://dbpedia.org/resource/Truman_Capote,1924-09-30,1984-08-25,male,Truman Capote,"In_Cold_Blood	Breakfast_at_Tiffany's_(novella)	Music_for_Chameleons	Answered_Prayers:_The_Unfinished_Novel	Children_on_Their_Birthdays_(short_story)	Brooklyn_Heights:_A_Personal_Memoir	A_Christmas_Memory	The_Thanksgiving_Visitor	Other_Voices,_Other_Rooms_(novel)	The_Grass_Harp	The_Grass_Harp_(play)	House_of_Flowers_(musical)	The_Dogs_Bark_(anthology)	The_Muses_Are_Heard	A_Tree_of_Night_and_Other_Stories	One_Christmas	Local_Color_(book)	Miriam_(short_story)	Summer_Crossing	A_Diamond_Guitar"
dbp_2456,http://dbpedia.org/resource/Umberto_Saba,1883-03-09,1957-08-26,male,Umberto Saba,Ernesto_(novel)
dbp_2457,http://dbpedia.org/resource/V._F._Calverton,1900-0-0,1940-11-20,male,V. F. Calverton,
dbp_2458,http://dbpedia.org/resource/Valentine_Penrose,1898-01-01,1978-08-07,female,Valentine Penrose,
dbp_2459,http://dbpedia.org/resource/Viktor_Nekrasov,1911-06-17,1987-09-03,male,Viktor Nekrasov,
dbp_2460,http://dbpedia.org/resource/Walter_Edwards_(director),1870-01-08,1920-04-12,male,Walter Edwards (director),
dbp_2461,http://dbpedia.org/resource/Wilhelm_Herzog,1884-1-12,1960-4-18,male,Wilhelm Herzog,
dbp_2462,http://dbpedia.org/resource/William_Hope_Hodgson,1877-11-15,1918-4-19,male,William Hope Hodgson,"The_Night_Land	The_House_on_the_Borderland	The_Voice_in_the_Night	The_Haunted_Pampero	The_Ghost_Pirates	The_Boats_of_the_%22Glen_Carrig%22	Out_of_the_Storm	The_Dream_of_X	Carnacki,_the_Ghost-Finder	Deep_Waters_(short_story_collection)	The_House_on_the_Borderland_and_Other_Novels"
dbp_2463,http://dbpedia.org/resource/William_Marion_Reedy,1862-1-1,1920-1-1,male,William Marion Reedy,
dbp_2464,http://dbpedia.org/resource/William_Wilson_(poet),1801-12-25,1860-8-25,male,William Wilson (poet),
dbp_2465,http://dbpedia.org/resource/Wilson_Rawls,1913-09-24,1984-12-16,male,Wilson Rawls,Where_the_Red_Fern_Grows	Summer_of_the_Monkeys
dbp_2466,http://dbpedia.org/resource/Yukio_Mishima,1925-01-14,1970-11-25,male,Yukio Mishima,The_Sound_of_Waves	Forbidden_Colors	Confessions_of_a_Mask	The_Decay_of_the_Angel	The_Temple_of_Dawn	Spring_Snow	Patriotism_(short_story)	Runaway_Horses	The_Sailor_Who_Fell_from_Grace_with_the_Sea	The_Temple_of_the_Golden_Pavilion	Five_Modern_Noh_Plays
dbp_2467,http://dbpedia.org/resource/Yuriko_Miyamoto,1899-02-13,1951-01-21,female,Yuriko Miyamoto,
dbp_2468,http://dbpedia.org/resource/Ōnakatomi_no_Yoshinobu,921-1-1,991-1-1,male,Ōnakatomi no Yoshinobu,
dbp_2469,http://dbpedia.org/resource/Anna_Sewell,1820-03-30,1878-04-25,female,Anna Sewell,Black_Beauty
dbp_2470,http://dbpedia.org/resource/Barbara_W._Tuchman,1912-01-30,1989-02-06,female,Barbara W. Tuchman,The_Guns_of_August
dbp_2471,http://dbpedia.org/resource/Charles_Kingsley,1819-06-12,1875-01-23,male,Charles Kingsley,"The_Water-Babies,_A_Fairy_Tale_for_a_Land_Baby	Hypatia_(novel)	Hereward_the_Wake_(novel)	Westward_Ho!_(novel)"
dbp_2472,http://dbpedia.org/resource/Charles_Sorley,1895-05-10,1915-10-13,male,Charles Sorley,
dbp_2473,http://dbpedia.org/resource/Charlotte_Perkins_Gilman,1860-07-03,1935-08-17,female,Charlotte Perkins Gilman,Herland_(novel)	Women_and_Economics	The_Yellow_Wallpaper	His_Religion_and_Hers	Moving_the_Mountain_(novel)	With_Her_in_Ourland
dbp_2474,http://dbpedia.org/resource/David_Andrade,1859-04-30,1928-05-23,male,David Andrade,
dbp_2475,http://dbpedia.org/resource/Emma_Orczy,1865-09-23,1947-11-12,female,Emma Orczy,The_Scarlet_Pimpernel	The_Emperor's_Candlesticks	The_Tangled_Skein	Eldorado_(novel)	Lord_Tony's_Wife	Mam'zelle_Guillotine	Sir_Percy_Leads_the_Band	The_Elusive_Pimpernel_(novel)	The_League_of_the_Scarlet_Pimpernel	I_Will_Repay_(novel)	The_Laughing_Cavalier_(novel)	A_Child_of_the_Revolution	Sir_Percy_Hits_Back	The_First_Sir_Percy	The_Triumph_of_the_Scarlet_Pimpernel	The_Way_of_the_Scarlet_Pimpernel
dbp_2476,http://dbpedia.org/resource/Flannery_O'Connor,1925-3-25,1964-8-3,female,Flannery O'Connor,The_Barber_(short_story)	A_Good_Man_Is_Hard_to_Find_(short_story)	The_Geranium	Revelation_(short_story)	The_River_(short_story)	Wildcat_(short_story)	The_Turkey	Wise_Blood	Greenleaf_(short_story)	The_Complete_Stories_(O'Connor)	The_Crop_(short_story)	Everything_That_Rises_Must_Converge	The_Peeler	A_Good_Man_Is_Hard_to_Find	The_Violent_Bear_It_Away	A_Stroke_of_Good_Fortune	The_Life_You_Save_May_Be_Your_Own	The_Train_(short_story)	A_Circle_in_the_Fire	A_Late_Encounter_with_the_Enemy	A_Temple_of_the_Holy_Ghost	A_View_of_the_Woods	An_Afternoon_in_the_Woods	Good_Country_People	Judgement_Day_(short_story)	Parker's_Back	The_Artificial_Nigger	The_Comforts_of_Home	The_Displaced_Person	The_Enduring_Chill	The_Lame_Shall_Enter_First	The_Partridge_Festival
dbp_2477,http://dbpedia.org/resource/Imre_Kertész,1929-11-09,2016-03-31,male,Imre Kertész,Kaddish_for_an_Unborn_Child	Fatelessness
dbp_2478,http://dbpedia.org/resource/Jacques_Prévert,1900-02-04,1977-04-11,male,Jacques Prévert,Paroles
dbp_2479,http://dbpedia.org/resource/Jean_Rhys,1890-08-24,1979-05-14,female,Jean Rhys,"Wide_Sargasso_Sea	Good_Morning,_Midnight_(Rhys_novel)	Sleep_It_Off_Lady	Voyage_in_the_Dark"
dbp_2480,http://dbpedia.org/resource/John_Kennedy_Toole,1937-12-17,1969-03-26,male,John Kennedy Toole,A_Confederacy_of_Dunces	The_Neon_Bible
dbp_2481,http://dbpedia.org/resource/John_Pentland_Mahaffy,1839-02-26,1919-04-30,male,John Pentland Mahaffy,
dbp_2482,http://dbpedia.org/resource/Lothar-Günther_Buchheim,1918-02-06,2007-02-22,male,Lothar-Günther Buchheim,
dbp_2483,http://dbpedia.org/resource/Martial,40-3-0,104-1-1,male,Martial,
dbp_2484,http://dbpedia.org/resource/Mary_Renault,1905-09-04,1983-12-13,female,Mary Renault,The_Charioteer	The_Bull_from_the_Sea	The_Mask_of_Apollo	Funeral_Games_(novel)	The_Last_of_the_Wine	Fire_from_Heaven	The_King_Must_Die	The_Nature_of_Alexander	The_Persian_Boy
dbp_2485,http://dbpedia.org/resource/Matthew_Arnold,1822-12-24,1888-4-15,male,Matthew Arnold,Thyrsis_(poem)	Culture_and_Anarchy	Dover_Beach	The_Scholar-Gipsy	Literature_and_Dogma	The_Scholar_Gipsy
dbp_2486,http://dbpedia.org/resource/Nigel_Tranter,1909-11-23,2000-01-09,male,Nigel Tranter,
dbp_2487,http://dbpedia.org/resource/Norbert_Zongo,1949-7-1,1998-12-13,male,Norbert Zongo,
dbp_2488,http://dbpedia.org/resource/Olaf_Stapledon,1886-05-10,1950-09-06,male,Olaf Stapledon,Star_Maker	Odd_John	Last_and_First_Men	Nebula_Maker	Death_into_Life	Sirius_(novel)	Darkness_and_the_Light	Last_Men_in_London	Quadratic_(collection)	Worlds_of_Wonder_(collection)	The_Flames:_A_Fantasy
dbp_2489,http://dbpedia.org/resource/Patrick_O'Brian,1914-12-12,2000-01-02,male,Patrick O'Brian,"Aubrey–Maturin_series	The_Mauritius_Command	The_Surgeon's_Mate	Desolation_Island_(novel)	Richard_Temple_(novel)	The_Far_Side_of_the_World	The_Nutmeg_of_Consolation	Blue_at_the_Mizzen	Post_Captain_(novel)	The_Commodore_(novel)	The_Fortune_of_War	The_Ionian_Mission	The_Letter_of_Marque	The_Wine-Dark_Sea	The_Yellow_Admiral	Treason's_Harbour	The_Road_to_Samarcand	The_Final_Unfinished_Voyage_of_Jack_Aubrey	The_Golden_Ocean	The_Unknown_Shore	Men-of-War:_Life_in_Nelson's_Navy	HMS_Surprise_(novel)	Hussein,_An_Entertainment	Master_and_Commander	The_Thirteen_Gun_Salute	Clarissa_Oakes	The_Hundred_Days_(novel)	The_Reverse_of_the_Medal"
dbp_2490,http://dbpedia.org/resource/Paul_Claudel,1868-08-06,1955-02-23,male,Paul Claudel,
dbp_2491,http://dbpedia.org/resource/Pär_Lagerkvist,1891-05-23,1974-07-11,male,Pär Lagerkvist,Barabbas_(novel)
dbp_2492,http://dbpedia.org/resource/Robert_Conquest,1917-07-15,2015-08-03,male,Robert Conquest,
dbp_2493,http://dbpedia.org/resource/Rod_Serling,1924-12-25,1975-06-28,male,Rod Serling,"The_Twilight_Zone	Patterns_(Kraft_Television_Theatre)	Seven_Days_in_May	Night_Gallery	Planet_of_the_Apes_(1968_film)	Requiem_for_a_Heavyweight	Rod_Serling's_Triple_W:_Witches,_Warlocks_and_Werewolves	Playhouse_90	Danger_(TV_series)	Westinghouse_Studio_One	Night_Gallery_(film)	In_the_Presence_of_Mine_Enemies_(film)	For_All_Time	The_Kaiser_Aluminum_Hour	Rod_Serling's_Devils_and_Demons	Fireside_Theatre	Star_Tonight	Appointment_with_Adventure"
dbp_2494,http://dbpedia.org/resource/Shel_Silverstein,1930-09-25,1999-05-10,male,Shel Silverstein,The_Giving_Tree	A_Boy_Named_Sue	Where_the_Sidewalk_Ends_(book)	A_Light_in_the_Attic	Lafcadio:_The_Lion_Who_Shot_Back	The_Missing_Piece_(book)	Falling_Up_(poetry_collection)	Where_the_Sidewalk_Ends
dbp_2495,http://dbpedia.org/resource/Theodor_Storm,1817-09-14,1888-07-04,male,Theodor Storm,The_Rider_on_the_White_Horse
dbp_2496,http://dbpedia.org/resource/Ugo_Foscolo,1778-02-06,1827-09-10,male,Ugo Foscolo,
dbp_2497,http://dbpedia.org/resource/Upton_Sinclair,1878-09-20,1968-11-25,male,Upton Sinclair,"Mammonart	A_World_to_Win_(Sinclair_novel)	Between_Two_Worlds_(novel)	Mental_Radio	The_Goose-Step_(book)	Dragon's_Teeth_(novel)	World's_End_(Sinclair_novel)	The_Flivver_King	Boston_(novel)	The_Brass_Check	The_Profits_of_Religion	They_Call_Me_Carpenter	Oil!	The_Jungle	Dragon_Harvest	O_Shepherd,_Speak!	One_Clear_Call	Presidential_Agent	Presidential_Mission	The_Return_of_Lanny_Budd	Wide_is_the_Gate	The_Journal_of_Arthur_Stirling"
dbp_2498,http://dbpedia.org/resource/W._O._Mitchell,1914-03-13,1998-02-25,male,W. O. Mitchell,Who_Has_Seen_the_Wind_(novel)	Jake_and_the_Kid	Jake_and_the_Kid_(TV_series)
dbp_2499,http://dbpedia.org/resource/Wallace_Stevens,1879-10-02,1955-08-02,male,Wallace Stevens,The_Idea_of_Order_at_Key_West	Harmonium_(poetry_collection)	The_Man_With_the_Blue_Guitar	The_Auroras_of_Autumn	Of_Modern_Poetry
dbp_2500,http://dbpedia.org/resource/William_Camden,1551-05-02,1623-11-09,male,William Camden,
dbp_2501,http://dbpedia.org/resource/Aeba_Koson,1855-9-25,1922-6-20,male,Aeba Koson,
dbp_2502,http://dbpedia.org/resource/Andrew_Macphail,1864-11-24,1938-09-23,male,Andrew Macphail,
dbp_2503,http://dbpedia.org/resource/Angus_MacPhail,1903-04-08,1962-04-22,male,Angus MacPhail,
dbp_2504,http://dbpedia.org/resource/Charles_Delaunay,1911-1-18,1988-2-16,male,Charles Delaunay,
dbp_2505,http://dbpedia.org/resource/David_Wingate_(poet),1828-1-1,1892-1-1,male,David Wingate (poet),
dbp_2506,http://dbpedia.org/resource/Derek_Lambert_(author),1929-10-10,2001-04-10,male,Derek Lambert (author),
dbp_2507,http://dbpedia.org/resource/Frank_McCourt,1930-08-19,2009-07-19,male,Frank McCourt,Angela's_Ashes	Teacher_Man	The_Irish…_and_How_They_Got_That_Way
dbp_2508,http://dbpedia.org/resource/Ivan_Franko,1856-8-27,2015-05-16,male,Ivan Franko,
dbp_2509,http://dbpedia.org/resource/John_Jordan_(poet),1930-04-08,1988-06-06,male,John Jordan (poet),
dbp_2510,http://dbpedia.org/resource/Joseph_Fletcher_(historian),1934-1-1,1984-1-1,male,Joseph Fletcher (historian),
dbp_2511,"http://dbpedia.org/resource/João_Cardoso_de_Meneses_e_Sousa,_Baron_of_Paranapiacaba",1827-04-25,1915-02-02,male,"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",
dbp_2512,http://dbpedia.org/resource/Luigi_Ugolini,1891-06-25,1980-06-22,male,Luigi Ugolini,
dbp_2513,http://dbpedia.org/resource/Marita_Lindquist,1918-11-10,2016-06-07,female,Marita Lindquist,
dbp_2514,http://dbpedia.org/resource/Mary_Mapes_Dodge,1831-01-26,1905-08-21,female,Mary Mapes Dodge,
dbp_2515,http://dbpedia.org/resource/Matthew_Ward_(writer),1951-1-1,1990-1-1,male,Matthew Ward (writer),
dbp_2516,http://dbpedia.org/resource/Pat_Lowther,1935-07-29,1975-9-1,female,Pat Lowther,
dbp_2517,http://dbpedia.org/resource/Samuel_Roberts_(writer),1800-3-6,1885-9-24,male,Samuel Roberts (writer),
dbp_2518,http://dbpedia.org/resource/Sándor_Petőfi,1823-01-01,1849-07-31,male,Sándor Petőfi,Nemzeti_dal	John_the_Valiant
dbp_2519,http://dbpedia.org/resource/Vadim_Delaunay,1947-12-22,1983-06-13,male,Vadim Delaunay,
dbp_2520,http://dbpedia.org/resource/Walter_Ristow,1908-04-20,2006-04-03,male,Walter Ristow,
dbp_2521,http://dbpedia.org/resource/William_Digby_(writer),1849-05-01,1904-09-29,male,William Digby (writer),
dbp_2522,http://dbpedia.org/resource/Émile_Deschanel,1819-11-19,1904-01-26,male,Émile Deschanel,
dbp_2523,http://dbpedia.org/resource/A.G._Visser,1879-03-01,1929-06-10,male,A.G. Visser,
dbp_2524,http://dbpedia.org/resource/Aaron_Scharf,1922-1-1,1993-1-1,male,Aaron Scharf,
dbp_2525,http://dbpedia.org/resource/Absalon_Pederssøn_Beyer,1528-1-1,1575-4-9,male,Absalon Pederssøn Beyer,
dbp_2526,http://dbpedia.org/resource/Aesop,-620-0-0,-564-0-0,male,Aesop,Fable	The_Country_Mouse_and_the_City_Mouse:_A_Christmas_Tale
dbp_2527,http://dbpedia.org/resource/Aino_Kallas,1878-08-02,1956-11-09,female,Aino Kallas,
dbp_2528,http://dbpedia.org/resource/Aisha_Abd_al-Rahman,1913-11-18,1998-12-01,female,Aisha Abd al-Rahman,
dbp_2529,http://dbpedia.org/resource/Akiko_Yosano,1878-12-07,1942-05-29,female,Akiko Yosano,Midaregami
dbp_2530,http://dbpedia.org/resource/Alexander_Afanasyev,1826-07-11,1871-10-23,male,Alexander Afanasyev,
dbp_2531,http://dbpedia.org/resource/Alexander_Bestuzhev,1797-11-03,1837-06-19,male,Alexander Bestuzhev,
dbp_2532,http://dbpedia.org/resource/Alexandru_Hrisoverghi,1811-02-27,1837-03-09,male,Alexandru Hrisoverghi,
dbp_2533,http://dbpedia.org/resource/Alexandru_Macedonski,1854-03-14,1920-11-24,male,Alexandru Macedonski,
dbp_2534,http://dbpedia.org/resource/Alexandru_Odobescu,1834-01-23,1895-11-10,male,Alexandru Odobescu,
dbp_2535,http://dbpedia.org/resource/Alexandru_Toma,1875-02-11,1954-08-15,male,Alexandru Toma,
dbp_2536,http://dbpedia.org/resource/Alfred_Noyes,1880-09-16,1958-06-25,male,Alfred Noyes,The_Highwayman_(poem)
dbp_2537,http://dbpedia.org/resource/Almeida_Garrett,1799-02-04,1854-12-09,male,Almeida Garrett,Viagens_na_Minha_Terra
dbp_2538,http://dbpedia.org/resource/Andrei_Sinyavsky,1925-10-08,1997-02-25,male,Andrei Sinyavsky,
dbp_2539,http://dbpedia.org/resource/Andrew_Porter_(music_critic),1928-08-26,2015-04-03,male,Andrew Porter (music critic),
dbp_2540,http://dbpedia.org/resource/Anna_Dewdney,1965-12-25,2016-09-03,female,Anna Dewdney,
dbp_2541,http://dbpedia.org/resource/Anne_George_(writer),1927-12-04,2001-03-14,female,Anne George (writer),
dbp_2542,http://dbpedia.org/resource/Antero_de_Quental,1842-04-18,1891-09-11,male,Antero de Quental,
dbp_2543,http://dbpedia.org/resource/Antonieta_Rivas_Mercado,1900-04-28,1931-02-11,female,Antonieta Rivas Mercado,
dbp_2544,http://dbpedia.org/resource/Artur_Adson,1889-2-3,1977-01-05,male,Artur Adson,
dbp_2545,http://dbpedia.org/resource/Audrey_Brettle,1937-02-10,2003-09-27,female,Audrey Brettle,
dbp_2546,http://dbpedia.org/resource/Augusto_Vittorio_Vecchi,1842-12-22,1932-9-6,male,Augusto Vittorio Vecchi,
dbp_2547,http://dbpedia.org/resource/Austin_Hall_(writer),1885-1-1,1933-1-1,male,Austin Hall (writer),The_Blind_Spot	People_of_the_Comet
dbp_2548,http://dbpedia.org/resource/B._M._Srikantaiah,1884-01-03,1946-01-05,male,B. M. Srikantaiah,
dbp_2549,http://dbpedia.org/resource/Bal_Ram_Nanda,1917-1-1,2011-5-30,male,Bal Ram Nanda,
dbp_2550,http://dbpedia.org/resource/Banine,1905-12-18,1992-10-23,female,Banine,
dbp_2551,http://dbpedia.org/resource/Barry_Jackson_(director),1879-09-06,1961-04-03,male,Barry Jackson (director),
dbp_2552,http://dbpedia.org/resource/Benjamin_Walker_(author),1913-11-25,2013-07-30,male,Benjamin Walker (author),Hindu_World
dbp_2553,http://dbpedia.org/resource/Beppie_Noyes,1919-7-20,2007-7-3,female,Beppie Noyes,
dbp_2554,http://dbpedia.org/resource/Bernardo_di_Niccolò_Machiavelli,1428-1-1,1500-1-1,male,Bernardo di Niccolò Machiavelli,
dbp_2555,http://dbpedia.org/resource/Bertolt_Brecht,1898-02-10,1956-08-14,male,Bertolt Brecht,"The_Resistible_Rise_of_Arturo_Ui	The_Threepenny_Opera	Mother_Courage_and_Her_Children	The_Caucasian_Chalk_Circle	Life_of_Galileo	The_Good_Person_of_Szechwan	Man_Equals_Man	Drums_in_the_Night	The_Decision_(play)	Threepenny_Novel	Turandot_(Brecht)	Baal_(play)	Saint_Joan_of_the_Stockyards	Driving_Out_a_Devil	Mr_Puntila_and_his_Man_Matti	Round_Heads_and_Pointed_Heads	The_Trial_of_Joan_of_Arc_of_Proven,_1431	Trumpets_and_Drums"
dbp_2556,http://dbpedia.org/resource/Bill_Scott_(author),1923-10-04,2005-12-22,male,Bill Scott (author),
dbp_2557,http://dbpedia.org/resource/Boris_Chichibabin,1923-01-09,1994-12-15,male,Boris Chichibabin,
dbp_2558,http://dbpedia.org/resource/Boris_Zaytsev_(writer),1881-02-10,1972-01-22,male,Boris Zaytsev (writer),
dbp_2559,http://dbpedia.org/resource/Byron_Preiss,1953-04-11,2005-07-09,male,Byron Preiss,
dbp_2560,http://dbpedia.org/resource/Caelius_Rhodiginus,1469-0-0,1525-0-0,male,Caelius Rhodiginus,
dbp_2561,http://dbpedia.org/resource/Carl_Erickson_(screenwriter),1908-04-07,1935-08-29,male,Carl Erickson (screenwriter),
dbp_2562,http://dbpedia.org/resource/Cassie_Brown,1919-1-1,1986-1-1,female,Cassie Brown,
dbp_2563,http://dbpedia.org/resource/Chandrakant_Bakshi,1932-08-20,2006-03-25,male,Chandrakant Bakshi,
dbp_2564,http://dbpedia.org/resource/Charles_Sangster,1822-07-16,1893-12-09,male,Charles Sangster,
dbp_2565,http://dbpedia.org/resource/Christabel_Bielenberg,1909-06-18,2003-11-02,female,Christabel Bielenberg,
dbp_2566,http://dbpedia.org/resource/Christabel_Rose_Coleridge,1843-05-25,1921-11-14,female,Christabel Rose Coleridge,
dbp_2567,http://dbpedia.org/resource/Claude_Bourdet,1909-08-28,1996-03-20,male,Claude Bourdet,
dbp_2568,http://dbpedia.org/resource/Clifford_Bax,1886-07-13,1962-11-18,male,Clifford Bax,
dbp_2569,http://dbpedia.org/resource/Cornelius_Willemse,1871-9-30,1942-7-11,male,Cornelius Willemse,
dbp_2570,http://dbpedia.org/resource/Daniel_Mögling,1596-4-4,1635-8-19,male,Daniel Mögling,
dbp_2571,http://dbpedia.org/resource/Daniel_Reed_(actor),1892-07-12,1978-02-09,male,Daniel Reed (actor),
dbp_2572,http://dbpedia.org/resource/Dario_Bellezza,1944-09-05,1996-03-31,male,Dario Bellezza,
dbp_2573,http://dbpedia.org/resource/David_Armitage_Bannerman,1886-11-27,1979-4-6,male,David Armitage Bannerman,
dbp_2574,http://dbpedia.org/resource/David_Duncan_(writer),1913-2-17,1999-12-26,male,David Duncan (writer),Men_into_Space
