dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work,dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work,dbp_link_db,label
dnb_1331,http://d-nb.info/gnd/140273360,1942-01-01,2017-01-01,notKnown,"Large, Josaphat",,dbp_16024,http://dbpedia.org/resource/Josaphat-Robert_Large,1942-11-15,,male,Josaphat-Robert Large,,http://dbpedia.org/resource/josaphat-robert_large,1
dnb_1332,http://d-nb.info/gnd/131556657,1966-01-01,,male,"Boyden, Joseph",,dbp_295,http://dbpedia.org/resource/Joseph_Marius_Babo,1756-01-14,1822-02-05,male,Joseph Marius Babo,,http://dbpedia.org/resource/joseph_marius_babo,0
dnb_1332,http://d-nb.info/gnd/131556657,1966-01-01,,male,"Boyden, Joseph",,dbp_296,http://dbpedia.org/resource/Joseph_McCabe,1867-11-12,1955-01-10,male,Joseph McCabe,,http://dbpedia.org/resource/joseph_mccabe,0
dnb_1333,http://d-nb.info/gnd/119490978,1842-11-22,1905-10-02,male,"Heredia, José Maria de",,dbp_2390,http://dbpedia.org/resource/José-Maria_de_Heredia,1842-11-22,1905-10-03,male,José-Maria de Heredia,,http://dbpedia.org/resource/josé-maria_de_heredia,1
dnb_1333,http://d-nb.info/gnd/119490978,1842-11-22,1905-10-02,male,"Heredia, José Maria de",,dbp_9224,http://dbpedia.org/resource/Leo_Stein,1872-05-11,1947-07-29,male,Leo Stein,,http://dbpedia.org/resource/leo_stein,0
dnb_1334,http://d-nb.info/gnd/118775944,1804-12-04,1874-06-20,male,"Janin, Jules Gabriel",,dbp_299,http://dbpedia.org/resource/Jules_Renard,1864-02-22,1910-05-22,male,Jules Renard,	Poil_de_carotte,http://dbpedia.org/resource/jules_renard,0
dnb_1334,http://d-nb.info/gnd/118775944,1804-12-04,1874-06-20,male,"Janin, Jules Gabriel",,dbp_2391,http://dbpedia.org/resource/Jules_Janin,1804-02-16,1874-06-19,male,Jules Janin,,http://dbpedia.org/resource/jules_janin,1
dnb_1336,http://d-nb.info/gnd/119037238,1902-04-01,1985-01-31,male,"Mackiewicz, Józef",,dbp_181,http://dbpedia.org/resource/Josef_Svatopluk_Machar,1864-02-29,1942-03-17,male,Josef Svatopluk Machar,,http://dbpedia.org/resource/josef_svatopluk_machar,0
dnb_1338,http://d-nb.info/gnd/118834169,1867-02-07,1957-02-10,female,"Wilder, Laura Ingalls",,dbp_130,http://dbpedia.org/resource/Thornton_Wilder,1897-04-17,1975-12-07,male,Thornton Wilder,	The_Eighth_Day_(novel)	The_Ides_of_March_(novel)	Our_Town_(2003_film)	Our_Town	The_Happy_Journey_to_Trenton_and_Camden	Theophilus_North	NET_Playhouse	The_Woman_of_Andros	The_Skin_of_Our_Teeth	The_Bridge_of_San_Luis_Rey	Star_Tonight,http://dbpedia.org/resource/thornton_wilder,0
dnb_1340,http://d-nb.info/gnd/141997656,1981-03-21,,female,"Kate, Lauren",,dbp_69,http://dbpedia.org/resource/Kate_Chopin,1850-02-08,1904-08-22,female,Kate Chopin,	The_Awakening_(Chopin_novel)	A_Pair_of_Silk_Stockings	The_Story_of_an_Hour,http://dbpedia.org/resource/kate_chopin,0
dnb_1341,http://d-nb.info/gnd/119474204,1947-08-02,,male,"Wright, Lawrence",,dbp_92,http://dbpedia.org/resource/Richard_Wright_(author),1908-09-04,1960-11-28,male,Richard Wright (author),	Native_Son	Black_Boy	Uncle_Tom's_Children	The_Outsider_(Richard_Wright)	Native_Son_(play)	The_Outsider_(Wright_novel),http://dbpedia.org/resource/richard_wright_(author),0
dnb_1343,http://d-nb.info/gnd/109980476,1915-06-02,1993-05-10,male,"Del Rey, Lester",,dbp_5,http://dbpedia.org/resource/Alfred_Bester,1913-12-18,1987-09-30,male,Alfred Bester,"	The_Stars_My_Destination	Star_Light,_Star_Bright_(book)	The_Demolished_Man	Starburst_(Alfred_Bester)	Psychoshop	The_Computer_Connection	Virtual_Unrealities	Who_He%3F	Star_Light,_Star_Bright_(short_story)",http://dbpedia.org/resource/alfred_bester,0
dnb_1343,http://d-nb.info/gnd/109980476,1915-06-02,1993-05-10,male,"Del Rey, Lester",,dbp_83,http://dbpedia.org/resource/Murray_Leinster,1896-06-16,1975-06-08,male,Murray Leinster,	The_Runaway_Skyscraper	Colonial_Survey	Operation:_Outer_Space	The_Forgotten_Planet	Out_of_This_World_(Leinster_book)	A_Logic_Named_Joe	First_Contact_(novelette)	Proxima_Centauri_(short_story)	City_on_the_Moon	Four_from_Planet_5	The_Pirates_of_Zan	Exploration_Team	Sidewise_in_Time	Murder_Madness	Quadratic_(collection)	Sidewise_in_Time_(collection)	Space_Platform	Space_Tug_(novel)	The_Wailing_Asteroid	The_Other_Side_of_Here,http://dbpedia.org/resource/murray_leinster,0
dnb_1344,http://d-nb.info/gnd/119306964,1619-01-01,1665-01-01,notKnown,"Warner, Levin",,dbp_103,http://dbpedia.org/resource/Kevin_J._Anderson,1962-03-27,,male,Kevin J. Anderson,	Dune:_The_Machine_Crusade	Captain_Nemo:_The_Fantastic_History_of_a_Dark_Genius	Sisterhood_of_Dune	Navigators_of_Dune	The_League_of_Extraordinary_Gentlemen_(novel)	The_Saga_of_Shadows	Dune:_House_Harkonnen	The_Winds_of_Dune	Dune:_House_Atreides	Champions_of_the_Force	Dark_Apprentice	Dune:_House_Corrino	Jedi_Search	Tales_of_the_Bounty_Hunters	Darksaber	Assemblers_of_Infinity	Paul_of_Dune	Dune:_The_Battle_of_Corrin	Dune:_The_Butlerian_Jihad	Hunters_of_Dune	Sandworms_of_Dune	The_Road_to_Dune	Tales_from_Jabba's_Palace	The_Saga_of_Seven_Suns	Mentats_of_Dune	Enemies_&_Allies	Hellhole_(novel),http://dbpedia.org/resource/kevin_j._anderson,0
dnb_1344,http://d-nb.info/gnd/119306964,1619-01-01,1665-01-01,notKnown,"Warner, Levin",,dbp_337,http://dbpedia.org/resource/Norman_Levine,1923-10-22,2005-6-14,male,Norman Levine,,http://dbpedia.org/resource/norman_levine,0
dnb_1345,http://d-nb.info/gnd/118136526,1954-01-01,,notKnown,"De Bernières, Louis",,dbp_312,http://dbpedia.org/resource/Louis_de_Wohl,1903-01-24,1961-06-02,male,Louis de Wohl,,http://dbpedia.org/resource/louis_de_wohl,0
dnb_1346,http://d-nb.info/gnd/119088584,1920-03-22,2010-08-17,male,"Kundera, Ludvík",,dbp_107,http://dbpedia.org/resource/Milan_Kundera,1929-04-01,,male,Milan Kundera,	The_Unbearable_Lightness_of_Being	The_Book_of_Laughter_and_Forgetting	The_Joke_(novel)	The_Farewell_Waltz	Identity_(novel)	Immortality_(novel)	Laughable_Loves	Ignorance_(novel)	Slowness_(novel)	The_Festival_of_Insignificance,http://dbpedia.org/resource/milan_kundera,0
dnb_1350,http://d-nb.info/gnd/118624822,1835-11-30,1910-04-21,male,"Twain, Mark",,dbp_318,http://dbpedia.org/resource/Mary_Anne_Burges,1763-12-06,1813-08-10,female,Mary Anne Burges,,http://dbpedia.org/resource/mary_anne_burges,0
dnb_1350,http://d-nb.info/gnd/118624822,1835-11-30,1910-04-21,male,"Twain, Mark",,dbp_18407,http://dbpedia.org/resource/Helen_Simpson_(author),1959-1-1,,female,Helen Simpson (author),,http://dbpedia.org/resource/helen_simpson_(author),0
dnb_1351,http://d-nb.info/gnd/1049669835,1958-01-16,,female,"Frazee, Marla",,dbp_76,http://dbpedia.org/resource/Maria_Edgeworth,1768-01-01,1849-05-22,female,Maria Edgeworth,	Castle_Rackrent	Belinda_(Edgeworth_novel)	The_Parent's_Assistant	Leonora_(novel)	Patronage_(novel),http://dbpedia.org/resource/maria_edgeworth,0
dnb_1352,http://d-nb.info/gnd/118572482,1775-01-01,1818-01-01,male,"Lewis, Matthew G.",,dbp_2409,http://dbpedia.org/resource/Matthew_Lewis_(writer),1775-07-09,1818-05-16,male,Matthew Lewis (writer),	The_Monk,http://dbpedia.org/resource/matthew_lewis_(writer),1
dnb_1352,http://d-nb.info/gnd/118572482,1775-01-01,1818-01-01,male,"Lewis, Matthew G.",,dbp_17701,http://dbpedia.org/resource/Kim_Myeong-in,1946-09-02,,male,Kim Myeong-in,,http://dbpedia.org/resource/kim_myeong-in,0
dnb_1353,http://d-nb.info/gnd/133388840,1966-01-01,,notKnown,"Kalašnikov, Maksim",,dbp_16042,http://dbpedia.org/resource/Maxim_Kalashnikov,1966-12-21,,male,Maxim Kalashnikov,	The_Battle_for_Skies	The_Broken_Sword_of_the_Empire,http://dbpedia.org/resource/maxim_kalashnikov,1
dnb_1356,http://d-nb.info/gnd/118926845,1960-01-01,,male,"Lewis, Michael",,dbp_80,http://dbpedia.org/resource/Mikael_Agricola,1509-1-1,1557-04-09,male,Mikael Agricola,,http://dbpedia.org/resource/mikael_agricola,0
dnb_1356,http://d-nb.info/gnd/118926845,1960-01-01,,male,"Lewis, Michael",,dbp_210,http://dbpedia.org/resource/Anthony_R._Michaelis,1916-8-22,2007-10-18,male,Anthony R. Michaelis,,http://dbpedia.org/resource/anthony_r._michaelis,0
dnb_1356,http://d-nb.info/gnd/118926845,1960-01-01,,male,"Lewis, Michael",,dbp_259,http://dbpedia.org/resource/Henri_Michaux,1899-05-24,1984-10-19,male,Henri Michaux,,http://dbpedia.org/resource/henri_michaux,0
dnb_1357,http://d-nb.info/gnd/119501287,1925-01-08,1972-12-03,notKnown,"Rākeśa, Mohana",,dbp_50,http://dbpedia.org/resource/Johanna_Schopenhauer,1766-07-09,1838-04-17,female,Johanna Schopenhauer,,http://dbpedia.org/resource/johanna_schopenhauer,0
dnb_1357,http://d-nb.info/gnd/119501287,1925-01-08,1972-12-03,notKnown,"Rākeśa, Mohana",,dbp_8102,http://dbpedia.org/resource/Zenzō_Kasai,1887-01-16,1928-07-23,male,Zenzō Kasai,,http://dbpedia.org/resource/zenzō_kasai,0
dnb_1360,http://d-nb.info/gnd/118604627,1891-12-10,1970-05-12,female,"Sachs, Nelly",,dbp_11975,http://dbpedia.org/resource/Robert_P._T._Coffin,1892-03-18,1955-01-20,male,Robert P. T. Coffin,,http://dbpedia.org/resource/robert_p._t._coffin,0
dnb_1362,http://d-nb.info/gnd/142025720,1974-01-01,,male,"Parkes, Nii",,dbp_252,http://dbpedia.org/resource/George_Parker_Winship,1871-1-1,1952-1-1,male,George Parker Winship,,http://dbpedia.org/resource/george_parker_winship,0
dnb_1363,http://d-nb.info/gnd/118802224,1896-01-01,1979-01-01,male,"Tichonov, Nikolaj S.",,dbp_2421,http://dbpedia.org/resource/Nikolai_Tikhonov_(writer),1896-12-4,1979-02-08,male,Nikolai Tikhonov (writer),,http://dbpedia.org/resource/nikolai_tikhonov_(writer),1
dnb_1365,http://d-nb.info/gnd/118785958,1141-01-01,1209-01-01,male,"Niẓāmī Ganǧawī, Ilyās Ibn-Yūsuf",,dbp_2423,http://dbpedia.org/resource/Nizami_Ganjavi,1141-1-1,1209-1-1,male,Nizami Ganjavi,,http://dbpedia.org/resource/nizami_ganjavi,1
dnb_1366,http://d-nb.info/gnd/118764195,1928-06-05,1994-09-24,male,"Walter, Otto F.",,dbp_54,http://dbpedia.org/resource/Alice_Walker,1944-02-09,,female,Alice Walker,	The_Color_Purple	In_Search_of_Our_Mothers'_Gardens	Meridian_(novel)	Everyday_Use	The_Third_Life_of_Grange_Copeland	The_Temple_of_My_Familiar	Possessing_the_Secret_of_Joy	Warrior_Marks,http://dbpedia.org/resource/alice_walker,0
dnb_1366,http://d-nb.info/gnd/118764195,1928-06-05,1994-09-24,male,"Walter, Otto F.",,dbp_144,http://dbpedia.org/resource/Walker_Percy,1916-05-28,1990-05-10,male,Walker Percy,	The_Last_Gentleman_(novel)	The_Moviegoer	The_Message_in_the_Bottle	The_Thanatos_Syndrome,http://dbpedia.org/resource/walker_percy,0
dnb_1366,http://d-nb.info/gnd/118764195,1928-06-05,1994-09-24,male,"Walter, Otto F.",,dbp_146,http://dbpedia.org/resource/Walter_Raleigh,1552-01-22,1618-10-29,male,Walter Raleigh,,http://dbpedia.org/resource/walter_raleigh,0
dnb_1366,http://d-nb.info/gnd/118764195,1928-06-05,1994-09-24,male,"Walter, Otto F.",,dbp_21847,http://dbpedia.org/resource/Brandon_Sanderson,1975-12-19,,male,Brandon Sanderson,	The_Wheel_of_Time	Mistborn_series	The_Stormlight_Archive	Warbreaker	Mistborn:_The_Final_Empire	Mistborn:_The_Alloy_of_Law	Words_of_Radiance	Mistborn:_Shadows_of_Self	The_Emperor's_Soul	Mistborn:_The_Well_of_Ascension	Towers_of_Midnight	Mistborn:_The_Hero_of_Ages	Alcatraz_Versus_the_Scrivener's_Bones	The_Way_of_Kings	Elantris	Alcatraz_Versus_the_Evil_Librarians	A_Memory_of_Light	The_Gathering_Storm_(novel)	The_Reckoners	Alcatraz_Versus_the_Shattered_Lens	Mistborn:_Secret_History	Mistborn:_The_Bands_of_Mourning,http://dbpedia.org/resource/brandon_sanderson,0
dnb_1368,http://d-nb.info/gnd/118810022,1911-01-01,1972-01-01,notKnown,"Goodman, Paul",,dbp_101,http://dbpedia.org/resource/Saul_Bellow,1915-06-10,2005-04-05,male,Saul Bellow,	Henderson_the_Rain_King	Herzog_(novel)	A_Theft	Humboldt's_Gift	Ravelstein	The_Actual_(novel)	More_Die_of_Heartbreak	The_Adventures_of_Augie_March	Dangling_Man	Mr._Sammler's_Planet	The_Victim_(novel)	Seize_the_Day_(novel)	The_Bellarosa_Connection	The_Dean's_December,http://dbpedia.org/resource/saul_bellow,0
dnb_1368,http://d-nb.info/gnd/118810022,1911-01-01,1972-01-01,notKnown,"Goodman, Paul",,dbp_346,http://dbpedia.org/resource/Paul_Quarrington,1953-07-22,2010-01-21,male,Paul Quarrington,	King_Leary	Whale_Music	The_Ravine	Civilization_(novel)	Galveston_(Quarrington_novel)	Home_Game_(novel)	Logan_in_Overtime	The_Life_of_Hope	The_Ravine_(novel),http://dbpedia.org/resource/paul_quarrington,0
dnb_1369,http://d-nb.info/gnd/124803199,1950-01-01,,male,"Robinson, Peter",,dbp_347,http://dbpedia.org/resource/Peter_Matthiessen,1927-05-22,2014-04-05,male,Peter Matthiessen,	Shadow_Country	The_Snow_Leopard	At_Play_in_the_Fields_of_the_Lord_(novel)	African_Silences,http://dbpedia.org/resource/peter_matthiessen,0
dnb_1369,http://d-nb.info/gnd/124803199,1950-01-01,,male,"Robinson, Peter",,dbp_16056,http://dbpedia.org/resource/Peter_Robinson_(novelist),1950-03-17,,male,Peter Robinson (novelist),	Inspector_Alan_Banks	Piece_of_My_Heart_(novel)	Playing_with_Fire_(novel)	A_Dedicated_Man	A_Necessary_End	Aftermath_(Robinson_novel)	Cold_is_the_Grave	Dead_Right	Dry_Bones_That_Dream	Friend_of_the_Devil_(novel)	In_a_Dry_Season	Innocent_Graves	Past_Reason_Hated	The_Hanging_Valley	The_Summer_That_Never_Was	Watching_The_Dark_(novel)	Caedmon's_Song	Gallows_View	Wednesday's_Child_(novel)	Bad_Boy_(novel)	Strange_Affair_(novel)	All_the_Colours_of_Darkness	Children_of_the_Revolution_(novel),http://dbpedia.org/resource/peter_robinson_(novelist),1
dnb_1370,http://d-nb.info/gnd/120667509,1939-01-01,,notKnown,"Beagle, Peter S.",,dbp_347,http://dbpedia.org/resource/Peter_Matthiessen,1927-05-22,2014-04-05,male,Peter Matthiessen,	Shadow_Country	The_Snow_Leopard	At_Play_in_the_Fields_of_the_Lord_(novel)	African_Silences,http://dbpedia.org/resource/peter_matthiessen,0
dnb_1371,http://d-nb.info/gnd/118913603,1916-01-01,1995-01-01,notKnown,"Wright, Peter",,dbp_92,http://dbpedia.org/resource/Richard_Wright_(author),1908-09-04,1960-11-28,male,Richard Wright (author),	Native_Son	Black_Boy	Uncle_Tom's_Children	The_Outsider_(Richard_Wright)	Native_Son_(play)	The_Outsider_(Wright_novel),http://dbpedia.org/resource/richard_wright_(author),0
dnb_1371,http://d-nb.info/gnd/118913603,1916-01-01,1995-01-01,notKnown,"Wright, Peter",,dbp_347,http://dbpedia.org/resource/Peter_Matthiessen,1927-05-22,2014-04-05,male,Peter Matthiessen,	Shadow_Country	The_Snow_Leopard	At_Play_in_the_Fields_of_the_Lord_(novel)	African_Silences,http://dbpedia.org/resource/peter_matthiessen,0
dnb_1372,http://d-nb.info/gnd/140081941,1977-01-01,,female,"Oloixarac, Pola",,dbp_166,http://dbpedia.org/resource/Émile_Zola,1840-04-02,1902-09-29,male,Émile Zola,	Thérèse_Raquin	Germinal_(novel)	Les_Rougon-Macquart	L'Inondation	La_Terre	La_Joie_de_vivre	Une_page_d'amour	Nana_(novel)	Les_Soirées_de_Médan	Doctor_Pascal	Le_Rêve_(novel)	Les_Mystères_de_Marseille	L'Argent	La_Conquête_de_Plassans	La_Curée	Son_Excellence_Eugène_Rougon	The_Fortune_of_the_Rougons	L'Œuvre	La_Débâcle	Pot-Bouille	Madeleine_Férat	Au_Bonheur_des_Dames	La_Bête_humaine	L'Assommoir	La_Faute_de_l'Abbé_Mouret	Le_Ventre_de_Paris,http://dbpedia.org/resource/émile_zola,0
dnb_1374,http://d-nb.info/gnd/118670689,1732-02-19,1811-05-07,male,"Cumberland, Richard",,dbp_2433,http://dbpedia.org/resource/Richard_Cumberland_(dramatist),1732-02-19,1811-05-07,male,Richard Cumberland (dramatist),	The_Banishment_of_Cicero	The_Country_Attorney,http://dbpedia.org/resource/richard_cumberland_(dramatist),1
dnb_1375,http://d-nb.info/gnd/123591813,1957-01-01,,male,"Powers, Richard",,dbp_92,http://dbpedia.org/resource/Richard_Wright_(author),1908-09-04,1960-11-28,male,Richard Wright (author),	Native_Son	Black_Boy	Uncle_Tom's_Children	The_Outsider_(Richard_Wright)	Native_Son_(play)	The_Outsider_(Wright_novel),http://dbpedia.org/resource/richard_wright_(author),0
dnb_1376,http://d-nb.info/gnd/119432471,1926-01-01,1992-01-01,notKnown,"Yates, Richard",,dbp_92,http://dbpedia.org/resource/Richard_Wright_(author),1908-09-04,1960-11-28,male,Richard Wright (author),	Native_Son	Black_Boy	Uncle_Tom's_Children	The_Outsider_(Richard_Wright)	Native_Son_(play)	The_Outsider_(Wright_novel),http://dbpedia.org/resource/richard_wright_(author),0
dnb_1376,http://d-nb.info/gnd/119432471,1926-01-01,1992-01-01,notKnown,"Yates, Richard",,dbp_304,http://dbpedia.org/resource/Katharine_Lee_Bates,1859-08-12,1929-03-28,female,Katharine Lee Bates,	America_the_Beautiful,http://dbpedia.org/resource/katharine_lee_bates,0
dnb_1376,http://d-nb.info/gnd/119432471,1926-01-01,1992-01-01,notKnown,"Yates, Richard",,dbp_2435,http://dbpedia.org/resource/Richard_Yates_(novelist),1926-02-03,1992-11-07,male,Richard Yates (novelist),	Young_Hearts_Crying	The_Easter_Parade	A_Good_School	Disturbing_the_Peace_(novel)	Liars_in_Love	Eleven_Kinds_of_Loneliness	Revolutionary_Road	A_Special_Providence,http://dbpedia.org/resource/richard_yates_(novelist),1
dnb_1378,http://d-nb.info/gnd/1023257807,1881-09-05,1938-05-14,male,"Rattray, Robert Sutherland",,dbp_94,http://dbpedia.org/resource/Robert_Asprin,1946-06-28,2008-05-22,male,Robert Asprin,	Phule's_Company	Phule's_Paradise	A_Phule_and_His_Money,http://dbpedia.org/resource/robert_asprin,0
dnb_1378,http://d-nb.info/gnd/1023257807,1881-09-05,1938-05-14,male,"Rattray, Robert Sutherland",,dbp_95,http://dbpedia.org/resource/Robert_Graves,1895-07-24,1985-12-07,male,Robert Graves,"	Good-Bye_to_All_That	I,_Claudius	The_Islands_of_Unwisdom	The_White_Goddess	Count_Belisarius	Seven_Days_in_New_Crete",http://dbpedia.org/resource/robert_graves,0
dnb_1378,http://d-nb.info/gnd/1023257807,1881-09-05,1938-05-14,male,"Rattray, Robert Sutherland",,dbp_96,http://dbpedia.org/resource/Robert_Ludlum,1927-05-25,2001-03-12,male,Robert Ludlum,	Bourne_(novel_series)	The_Gemini_Contenders	The_Bourne_Identity_(novel)	The_Janson_Directive	The_Rhinemann_Exchange	The_Holcroft_Covenant	The_Matarese_Circle	The_Prometheus_Deception	The_Road_to_Gandolfo	The_Bourne_Imperative	The_Bourne_Retribution	The_Matlock_Paper	The_Bourne_Ultimatum	The_Cry_of_the_Halidon	The_Bourne_Supremacy	The_Bancroft_Strategy	The_Bourne_Betrayal	The_Bourne_Dominion	The_Scarlatti_Inheritance	The_Bourne_Legacy_(novel)	The_Bourne_Objective	The_Ambler_Warning	The_Apocalypse_Watch	The_Aquitaine_Progression	The_Parsifal_Mosaic	The_Scorpio_Illusion	The_Matarese_Countdown	The_Tristan_Betrayal	Covert_One:_The_Hades_Factor	The_Osterman_Weekend	The_Chancellor_Manuscript	The_Icarus_Agenda	The_Road_to_Omaha	The_Bourne_Sanction	The_Sigma_Protocol	The_Bourne_Deception	The_Bourne_Enigma,http://dbpedia.org/resource/robert_ludlum,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_54,http://dbpedia.org/resource/Alice_Walker,1944-02-09,,female,Alice Walker,	The_Color_Purple	In_Search_of_Our_Mothers'_Gardens	Meridian_(novel)	Everyday_Use	The_Third_Life_of_Grange_Copeland	The_Temple_of_My_Familiar	Possessing_the_Secret_of_Joy	Warrior_Marks,http://dbpedia.org/resource/alice_walker,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_94,http://dbpedia.org/resource/Robert_Asprin,1946-06-28,2008-05-22,male,Robert Asprin,	Phule's_Company	Phule's_Paradise	A_Phule_and_His_Money,http://dbpedia.org/resource/robert_asprin,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_95,http://dbpedia.org/resource/Robert_Graves,1895-07-24,1985-12-07,male,Robert Graves,"	Good-Bye_to_All_That	I,_Claudius	The_Islands_of_Unwisdom	The_White_Goddess	Count_Belisarius	Seven_Days_in_New_Crete",http://dbpedia.org/resource/robert_graves,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_96,http://dbpedia.org/resource/Robert_Ludlum,1927-05-25,2001-03-12,male,Robert Ludlum,	Bourne_(novel_series)	The_Gemini_Contenders	The_Bourne_Identity_(novel)	The_Janson_Directive	The_Rhinemann_Exchange	The_Holcroft_Covenant	The_Matarese_Circle	The_Prometheus_Deception	The_Road_to_Gandolfo	The_Bourne_Imperative	The_Bourne_Retribution	The_Matlock_Paper	The_Bourne_Ultimatum	The_Cry_of_the_Halidon	The_Bourne_Supremacy	The_Bancroft_Strategy	The_Bourne_Betrayal	The_Bourne_Dominion	The_Scarlatti_Inheritance	The_Bourne_Legacy_(novel)	The_Bourne_Objective	The_Ambler_Warning	The_Apocalypse_Watch	The_Aquitaine_Progression	The_Parsifal_Mosaic	The_Scorpio_Illusion	The_Matarese_Countdown	The_Tristan_Betrayal	Covert_One:_The_Hades_Factor	The_Osterman_Weekend	The_Chancellor_Manuscript	The_Icarus_Agenda	The_Road_to_Omaha	The_Bourne_Sanction	The_Sigma_Protocol	The_Bourne_Deception	The_Bourne_Enigma,http://dbpedia.org/resource/robert_ludlum,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_144,http://dbpedia.org/resource/Walker_Percy,1916-05-28,1990-05-10,male,Walker Percy,	The_Last_Gentleman_(novel)	The_Moviegoer	The_Message_in_the_Bottle	The_Thanatos_Syndrome,http://dbpedia.org/resource/walker_percy,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_146,http://dbpedia.org/resource/Walter_Raleigh,1552-01-22,1618-10-29,male,Walter Raleigh,,http://dbpedia.org/resource/walter_raleigh,0
dnb_1379,http://d-nb.info/gnd/118628860,1878-04-15,1956-12-25,male,"Walser, Robert",,dbp_273,http://dbpedia.org/resource/James_Robert_Baker,1946-10-18,1997-11-05,male,James Robert Baker,	Tim_and_Pete	Boy_Wonder_(novel)	Adrenaline_(novel),http://dbpedia.org/resource/james_robert_baker,0
