m5_id,m5_cid,m5_number,m5_length,m5_title,m5_artist,m5_album,m5_year,m5_language,m5_filtering_attr
m5_1201,3188,2,72000,Journey to the End of Night II,Morton Feldman,unk.,2002,English,journeytotheendofnightiimortonfeldmanunk
m5_1202,4375,A,191000,Le Géant de papier,Jean-Jacques Lafon,Le Géant de papier,1985,French,legéantdepapierjeanjacqueslafonlegéantdepapier
m5_1203,3192,11,254760,Cabaret blaco,Olivia Ruiz,La chica chocolate,2009,French,cabaretblacooliviaruizlachicachocolate
m5_1204,7090,3,414266,Filmstar (Mos Eisley Cantina),Mulu,Filmstar,1997,English,filmstarmulufilmstar
m5_1205,3193,4,411000,Emotional Feelings,AC-Black,AC Black,1989,English,emotionalfeelingsacblackacblack
m5_1206,3194,A2,309000,Plis infinis no. G2,Frédéric Galliano,Espaces baroques,1997,French,plisinfinisnog2frédéricgallianoespacesbaroques
m5_1207,2575,6,176893,"PMS Orange 021C (M51, Y76)",So Takahas hi,NuBus,2001,English,pmsorange021csotakahashinubus
m5_1208,3200,4,285626,Enigma,Matjaž Baškovič,Epirej & Sailea,2000,[Multiple languages],enigmamatjažbaškovičepirej&sailea
m5_1209,3203,14,138426,Bad Moon Rising,Creedence Clearwater Revival,"Toute la pop, rien que de tops 60s & 70s",,English,badmoonrisingcreedenceclearwaterrevivaltoutelapoprienquedetops60s&70s
m5_1210,5382,7,297226,"Horn Concerto No. 3 in E-flat major, K. 447: II. Romance. Larghetto",Wolfgang Amadeus Mozart,Horn Concertos / Wind Quintet,1998,English,hornconcertono3ineflatmajork447iiromancelarghettowolfgangamadeusmozarthornconcertoswindquintet
m5_1211,7725,6,182400,Oh Daddy Blues,Bessie Smith,"The Complete Recordings, Volume 01 (Frog)",,Englishh,ohdaddybluesbessiesmiththecompleterecordingsvolume01
m5_1212,4595,68,8000,Ala Baiana (sting) 2,Gilberto Candido,Passport to Brazil,,English,alabaiana2gilbertocandidopassporttobrazil
m5_1213,9079,17,193440,Doo Dah,Cartoons,Copmlete Nineties,2005,English,doodahcartoonscopmletenineties
m5_1214,1490,2,506000,Power in the Blood,Alabama 3,Transfusion,,English,powerinthebloodalabama3transfusion
m5_1215,9864,9,181453,Song for the Front Row,Ocean Colour Scene,Anthology,2003,English,songforthefrontrowoceancoloursceneanthology
m5_1216,9018,7,398147,Someone So Young,Coke Weed,Nice Dreams,2012,English,someonesoyoungcokeweednicedreams
m5_1217,2190,15,211640,Les petits soldats de Guillaume,Émile Soubeiran,Chansno interlopes,,rench,lespetitssoldatsdeguillaumeémilesoubeiranchansnointerlopes
m5_1218,2234,7,262000,Something to Smeone,Peabody,Prospero,2008,English,somethingtosmeonepeabodyprospero
m5_1219,3253,8,219232,Mr. Insignificant,Hugh Cornwell,Wired,1993,English,mrinsignificanthughcornwellwired
m5_1220,3254,19,208800,Feel My Body,Frank'O Moiraghi feat. Amnesia,"DJ Mix, Volume 1",,English,feelmybodyfrankomoiraghifeatamnesiadjmixvolume1
m5_1221,9843,3,97000,Riding the Rainbow,Elvis Presley,The Complete Elvis Presley Masters,2010,English,ridingtherainbowelvispresleythecompleteelvispresleymasters
m5_1222,2786,Z,227853,Running Around,Machiavel,2005,,,runningaroundmachiavel2005
m5_1223,2554,11,160933,She (Tous les visages de l'amour),Charles Aznavour feat. Richard Galliano & Eddy Louiss,Jazznavour,1998,French,shecharlesaznavourfeatrichardgalliano&eddylouissjazznavour
m5_1224,5839,6,169700,The Jailer,Erin McKeown,Paste mPlayer #77,2013,English,thejailererinmckeownpastemplayer#77
m5_1225,3262,2,186000,,Les Collabos,Chaos en France,,French,#lescollaboschaosenfrance
m5_1226,6972,6,346466,"Konzert für Klavier und Orchester a-moll op. 54: II. Intermezzo, Andantino grazioso - attacca",Robert Schumann,"Symphonie Nr. 1 ""Frühling"" / Klavierkonzert",,German,konzertfürklavierundorchesteramollop54iiintermezzoandantinograziosoattaccarobertschumannsymphonienr1frühlingklavierkonzert
m5_1227,3263,3,420760,The Palace,Edenbridge,Arcana,2001,English,thepalaceedenbridgearcana
m5_1228,3266,8,315000,I'll Take You There,From Music the Wattstax Festival & Film,From Music the Wattstax Festival & Film,2003,English,illtakeyoutherefrommusicthewattstaxfestival&filmfrommusicthewattstaxfestival&film
m5_1229,3268,14,38000,[untitled],Ester Kočičková a Lubomír Nohavica,Druhé album,2003,Czech,untitledesterkočičkováalubomírnohavicadruhéalbum
m5_1230,3273,5,246266,Corazón de Melón,Trini Lopez,Ao Vivo Outra Vez,,[Multiple languages],corazóndemelóntrinilopezaovivooutravez
m5_1231,3278,10,142000,Bedrock Twitch,William Hanna and Joseph Barbera,Hanna-Barbera's Pic-A-Nic Basket of Cartoon Classics,1996,EnglJish,bedrocktwitchwilliamhannaandjosephbarberahannabarberaspicanicbasketofcartoonclassics
m5_1232,4668,20,83000,Defiler of the Dead,Mortician,Zombie Massacre Live!,2004,nglish,defilerofthedeadmorticianzombiemassacrelive
m5_1233,3285,5,157666,L’Orfeo: Act I. “Lasciate i monti” (Choro),Claudio Monteverdi,L’Orfeo (New London Consort feat. conductor: Philip Pickett),,Itlaian,l’orfeoacti“lasciateimonti”
m5_1234,3293,42,99000,Culex pipiens,André-Jacques Andrieu & Bernard Dumortier,Entomophonia : Chants d'insectes,1994,French,culexpipiensandréjacquesandrieu&bernarddumortierentomophoniachantsdinsectes
m5_1235,3294,1,30000,Hail to the Chief A,Kevin L. Hiatt,"Fanfares, Links & Stingers, Volume 2",,English,hailtothechiefakevinlhiattfanfareslinks&stingersvolume2
m5_1236,3296,15,631466,Prelude et fugue BWV 887,Johann Sebastian Bach,Clavier bien tempéré,,French,preludeetfuguebwv887johannsebastianbachclavierbientempéré
m5_1237,1868,12,112999,Rockin' Around the Christmas Tree,Lynn Anderson,Country Christmas Collection,2009,English,rockinaroundthechristmastreelynnandersoncountrychristmascollection
m5_1238,3298,20,215493,Boat to Sail,Jackie DeShannon,The Best Of,,English,boattosailjackiedeshannonthebestof
m5_1239,3305,7,137320,Les nuits d'été: Villanelle,Hector Berlioz,Les Grands Classiques d'Edgar : Encore Plus,2007,French,lesnuitsdétévillanellehectorberliozlesgrandsclassiquesdedgarencoreplus
m5_1240,3176,54,,Haunted Yard,Claude Samard,Rayman M / Arena,,,hauntedyardclaudesamardraymanmarena
m5_1241,3309,7,280000,Slowburn,He Would Drown,Music to Wreck To,2004,English,slowburnhewoulddrownmusictowreckto
m5_1242,3310,12,180000,3 across 44,Baiyon,PixelJunk™ Eden ORIGINAL SOUNDTRACK,2008,English,3across44baiyonpixeljunk™edenoriginalsoundtrack
m5_1243,8875,3,336000,Rady,Che Blaq,Fearless: The Che Blaq EP,2011,English,radycheblaqfearlessthecheblaqep
m5_1244,3962,4,271000,Mood Mondrian,John Zorn,Filmworks XVII: Notes on Marie Menken / Ray Bandar: A Life With Skulls,2006,English,moodmondrianjohnzornfilmworksxviinotesonmariemenkenraybandaralifewithskulls
m5_1245,8429,15,272120,Flookin’,Solid Groove,Fabric 26: Global Communication,2006,English,flookin’solidgroovefabric26globalcommunication
m5_1246,3319,8,279000,When you got a good friend,"Jan Eric ""Fjellis"" Fjellström",See you in hell blind boy,,uEnglish,whenyougotagoodfriendjanericfjellisfjellströmseeyouinhellblindboy
m5_1247,3320,6,,Just Like Tom Thumb's Blues,Grateful Dead,"1991-09-06: Richfield, OH, USA",,English,justliketomthumbsbluesgratefuldead19910906richfieldohusa
m5_1248,3321,55,87000,Swing Game,Philippe Guez & Patrick Maarek,Electrofun Swing,,English,swinggamephilippeguez&patrickmaarekelectrofunswing
m5_1249,3326,2,205000,Ymadyn (ambient),Funckarma,Sploid v2,2010,,ymadynfunckarmasploidv2
m5_1250,2267,2,164266,In the Dog House,Slade,The Amazing Kamikaze Syndrome,2000,Englihs,inthedoghousesladetheamazingkamikazesyndrome
m5_1251,8349,1,241760,Eu quero ver você dizer que eu sou ruim,Alceu Valença,Forró de todos os tempos,1000,,euquerovervocêdizerqueeusouruimalceuvalençaforródetodosostempos
m5_1252,3338,2,,Jah Colours,Mutated Forms,Bed Monster / Jah Colours,2007,English,jahcoloursmutatedformsbedmonsterjahcolours
m5_1253,3340,7,364000,Indian Gold,[unknown],The World of Buddha Beats,,English,indiangoldunknowntheworldofbuddhabeats
m5_1254,3341,10,215120,I'm Like a Lawyer With the Way I'm Always Trying to Get You Off (Me + You),Fall Out Boy,Now That's What I Call Music 26,20 08,English,imlikealawyerwiththewayimalwaystryingtogetyouofffalloutboynowthatswhaticallmusic26
m5_1255,100,1,252093,Astronomy Domine,Pink Floyd,The Piper at the Gates of Dawn,1987,English,astronomydominepinkfloydthepiperatthegatesofdawn
m5_1256,3351,5,182000,Devotion,Pilgriim,Search for the Dreamchild,,,devotionpilgriimsearchforthedreamchild
m5_1257,3352,2,292506,Blood Omen,Solrize,March of the Maraboo,2008,English,bloodomensolrizemarchofthemaraboo
m5_1258,3358,10,149386,Too Many Docile Minds,The Sir Douglas Quintet,Sir Douglas Quintet + 2 = Honkey Blues,2002,English,toomanydocilemindsthesirdouglasquintetsirdouglasquintet+2=honkeyblues
m5_1259,2842,4,366693,DJ Tecate,Rollerball,Bathing Music,2000,English,djtecaterollerballbathingmusic
m5_1260,3362,8,276188,Smara Varam Varam,Tanjore Tanjore S Kalyanaraman,Tanjore S KALYANARAMAN Live in concert-1972-vol I and vol II,2010,Sanskrit,smaravaramvaramtanjoretanjoreskalyanaramantanjoreskalyanaramanliveinconcert1972voliandvolii
m5_1261,3364,18,281000,Romance on Themes,Derek Bell,A Celtic Evening with Derek Bell (feat. Mairéid Sullivan),,English,romanceonthemesderekbellacelticeveningwithderekbell
m5_1262,3365,7,199800,Hey You,The Quireboys,Driving Rock: 18 Classic Anthems,2003,English,heyyouthequireboysdrivingrock18classicanthems
m5_1263,759,3,795600,Get Your Chillums Out,Move D / Namlook,Move D / Namlook XVIII: Sexid,2008,English,getyourchillumsoutmovednamlookmovednamlookxviiisexid
m5_1264,2257,11,383600,Stranded Duck,Mendoza Dance Parti,Speedy Chicken,,EEnglish,strandedduckmendozadancepartispeedychicken
m5_1265,3369,2,,Deep Sea,CB Funk,Subway To Cologne,2008,English,deepseacbfunksubwaytocologne
m5_1266,3370,10,304000,Company,The Dodos,Time to Die,2009,English,companythedodostimetodie
m5_1267,3372,3,165000,Konzert a Marson,Hungarian Ensemble,"Surfbeat Behind the Iron Curtain, Part 2",,Enlish,konzertamarsonhungarianensemblesurfbeatbehindtheironcurtainpart2
m5_1268,3373,11,173000,Green Onions,BookerT. & The MG’s,Ministry of Sound: Funk Soul Classics,2011,English,greenonionsbookert&themg’sministryofsoundfunksoulclassics
m5_1269,7169,5,244600,Formalin,Saft,3-2-1,1999,Swedish,formalinsaft321
m5_1270,3377,39,185266,Intuition,John Lennon,"The Complete Lost Lennon Taes, Volume 18",1998,English,intuitionjohnlennonthecompletelostlennontaesvolume18
m5_1271,9061,19,45960,"Kantate, BWV 27 ""Wer weiß, wie nahe mir mein Ende?"": VI. Choral ""Welt, ade! ich bin dein müde""",Johann Sebastian Bach,"Bach Edition, Volume 11: Cantatas/Kantaten, Volume V",2000,German,kantatebwv27werweißwienahemirmeinendevichoralweltadeichbindeinmüdejohannsebastianbachbacheditionvolume11cantataskantatenvolumev
m5_1272,3384,12,425333,Dream of Elizabeh Brown,Black/Note,"Bar Jazz, Volume 4",2002,English,dreamofelizabehbrownblacknotebarjazzvolume4
m5_1273,1462,2,330093,Hyper Chondriac Music,Muse,Bliss (disc 2),2001,English,hyperchondriacmusicmusebliss
m5_1274,5155,3,230000,Azul,Natalia Clavier,Néctar,,Spanish,azulnataliaclaviernéctar
m5_1275,3754,49,20000,Prelude to Victory E,Phil Garrod & Reed Hays,"Broadcast Sports, Volume 1",,English,preludetovictoryephilgarrod&reedhaysbroadcastsportsvolume1
m5_1276,1721,1,68173,Intro,Earl Zinger,Put Your Phazers on Stun Throw Your Health Food Skyward, 2002,English,introearlzingerputyourphazersonstunthrowyourhealthfoodskyward
m5_1277,6115,3,220000,Fool Am I?,I Am In Love,Of Regard and Affection,2011,English,foolamiiaminloveofregardandaffection
m5_1278,3392,2,508000,Rainbows in the Sky,Thhe Hypnotist,"Best of Techno, Volume 1",1994,English,rainbowsintheskythhehypnotistbestoftechnovolume1
m5_1279,3394,1,322000,Festlåt 3,Dom Viktgia Skorna,att skivsläppet gick åt helvete EP,2007,Swedish,festlåt3domviktgiaskornaattskivsläppetgickåthelveteep
m5_1280,1747,3,317000,Gold & Diamonds,Atnhem,Domestic Booty,2001,English,gold&diamondsatnhemdomesticbooty
m5_1281,9486,24,181000,24,John Robbins,Healthy at 100,,English,24johnrobbinshealthyat100
m5_1282,3403,5,442000,Pleidean Communication,A Positive Life,Two A.D.,1995,English,pleideancommunicationapositivelifetwoad
m5_1283,3404,11,238666,Electric Ladyland,John Oates,Phuunk Shui,,English,electricladylandjohnoatesphuunkshui
m5_1284,3405,1,85000,Makrosoft 'Theme',MakroSoft,Stereo Also Playable Mono,,English,makrosoftthememakrosoftstereoalsoplayablemono
m5_1285,6016,2,,Ezer ez,Erantzun,Burmuinak a stindu,2003,Basque,ezerezerantzunburmuinakastindu
m5_1286,6272,1,294000,The Winner Takes It All,ABBA,"Greatest Hits of the Millennium: 80's, Volume 1",1999,English,thewinnertakesitallabbagreatesthitsofthemillennium80svolume1
m5_1287,3414,5,254000,Xenophobie,Mundtot,Endzeit EP,2010,English,xenophobiemundtotendzeitep
m5_1288,5657,7,197000,Ira,Blood,X-Cultura,2011,Spanish,irabloodxcultura
m5_1289,3421,7,411000,Orient Express,Mystica,Space Mantra: Ganesh Propaganda,1999,English,orientexpressmysticaspacemantraganeshpropaganda
m5_1290,3423,8,199813,Mr. Bojangles,Robbie Williams,Swing When You're Winning,2001,English,mrbojanglesrobbiewilliamsswingwhenyourewinning
m5_1291,3424,11,365000,War March,Andy James,Andy_James,2011,English,warmarchandyjamesandyjames
m5_1292,1202,9,196133,China Grove,Cook & Glenn,"Country, Soul & Rock-N-Roll",2006,English,chinagrovecook&glenncountrysoul&rocknroll
m5_1293,9422,7,209000,Alona,Madbones,Simple Frames,2003,English,alonamadbonessimpleframes
m5_1294,3433,1,414533,Olé,Madrid de los Austrias,Amor,2001,[Multiple languages],olémadriddelosaustriasamor
m5_1295,3435,4,,The River,Jackie Wilson,"A Woman, a Lover, a FrUiend",1960,Engliish,theriverjackiewilsonawomanaloverafruiend
m5_1296,3437,4,94000,Feel It (bonus Beats),After Hours,"Radio Slave Presents Strictly Rhythms, Volume 5",2010,English,feelitafterhoursradioslavepresentsstrictlyrhythmsvolume5
m5_1297,5578,5,396000,Lady Coryell,Larry Coryell,Lady Coryell,1968,English,ladycoryelllarrycoryellladycoryell
m5_1298,2917,14,358000,Molestado,Antonio Pinto & Ed Cortês,"City of God Remixed, Volume 1",2003,Portuguese,molestadoantoniopinto&edcortêscityofgodremixedvolume1
m5_1299,2059, 2,254000,Style_Steppas,Rude Bwoy Monty,Max Power Max Bass,1996,,stylesteppasrudebwoymontymaxpowermaxbass
m5_1300,3453,10,209000,Fifty-Fifty Clown,Cold Mailman,C44,2011,English,fiftyfiftyclowncoldmailmanc44
m5_1301,4226,16,158053,"God Rest Ye Merry, Gentlemen",The Rochester Male Chorus,Holiday Festival of Music (2002),,English,godrestyemerrygentlementherochestermalechorusholidayfestivalofmusic
m5_1302,2809,12,194000,Ice Flowers,Bernward Koch,Silent Star,2011,English,iceflowersbernwardkochsilentstar
m5_1303,3455,2,287000,Nightingale,Norah Jones,Live In New Orleans,,English,nightingalenorahjonesliveinneworleans
m5_1304,7668,15,301000,遠投　Ento,Tenniscoats,ときのうた [Tokinouta],2011,,遠投　entotenniscoatsときのうたtokinouta
m5_1305,3458,9,148800,Gift of Love,Voice Male,Jingles 3,2012,English,giftoflovevoicemalejingles3
m5_1306,3463,33,16533,Bass Pattern,Tom Dissevelt & Kid Baltan,Popular Electronics: Early Dutch Electronic Music From Philips Research Laboratories: 1956-1963,2004,English,basspatterntomdissevelt&kidbaltanpopularelectronicsearlydutchelectronicmusicfromphilipsresearchlaboratories19561963
m5_1307,3464,15,91626,The Alps,Jan A.P. Kaczmarek,Washington Square,1997,English,thealpsjanapkaczmarekwashingtonsquare
m5_1308,5987,B2,232000,Don't Burn the Fires,Dead Moon,Live Evil,1991,English,dontburnthefiresdeadmoonliveevil
m5_1309,3470,17,37000,Black Angels for Electric Quartet: III. Return: Ancient Voices,George Crumb,American Music,2011,English,blackangelsforelectricquartetiiireturnancientvoicesgeorgecrumbamericanmusic
m5_1310,3472,8,232000,Love Is All Around,Wet Wet Wet,90 Hits of the 90s,2013,English,loveisallaroundwetwetwet90hitsofthe90s
m5_1311,3474,6,151000,[untitled],Шумы России,"Experimental Structure (2008-10-06: live at ESG-21, St. Petersburg)",2008,English,untitledшумыроссииexperimentalstructure
m5_1312,9736,6,229000,Disc05f,Ron McLarty,The Memory of Running,2000,English,disc05fronmclartythememoryofrunning
m5_1313,3479,1,219000,Love My Way,The Psychedelic Furs,Love My Way,1982,English,lovemywaythepsychedelicfurslovemyway
m5_1314,3480,25,61000,Trost,Matthias Beltz,Notschlachten,1998,German,trostmatthiasbeltznotschlachten
m5_1315,5790,17,185093,I Started a Joke,Faith No More,King for a Day… Fool for a Lifetime,,English,istartedajokefaithnomorekingforaday…foolforalifetime
m5_1316,53,3,217493,Jayne,Stereophonics,The Sunday Times: The State of Independence - V2,2007,Englis,jaynestereophonicsthesundaytimesthestateofindependencev2
m5_1317,3495,14,212000,Terraplane Blues,Roy Rogers,Blues Story,2001,English,terraplanebluesroyrogersbluesstory
m5_1318,3496,7,171400,Cultic Regimes,Barren Cross,Atomic Arena,1988,English,culticregimesbarrencrossatomicarena
m5_1319,9593,42,77000,Tyrant Breaking Loose,上田雅美,Resident Evil 1,,English,tyrantbreakingloose上田雅美residentevil1
m5_1320,3505,2,235626,Wardance,unk.,Jana - Live EP,1994,English,wardanceunkjanaliveep
m5_1321,8000,11,338120,Be Magnified,The Livingstone Collective,The Best New Worship Songs... Ever,,English,bemagnifiedthelivingstonecollectivethebestnewworshipsongsever
m5_1322,9981,1,231000,Self Preservation,Kutt Calhoun feat. Krizz Kaliko,Black Gold,2013,English,selfpreservationkuttcalhounfeatkrizzkalikoblackgold
m5_1323,3429,A7,,Metaphysical Problems,GG King,Esoteric Lore,2011,English,metaphysicalproblemsggkingesotericlore
m5_1324,34,7,512533,Introduction et Variations sur une Ronde Populaire,Gabriel Pierén,Encore!,1998,English,introductionetvariationssurunerondepopulairegabrielpierénencore
m5_1325,3509,8,211346,Des Gamers Schlaflied,Jan Hegenberg,Schlachtenlærm,,German,desgamersschlafliedjanhegenbergschlachtenlærm
m5_1326,6397,1,991066,Music for Piano with Slow Sweep Pure Wave Oscillators,Alvin Lucier,Still Lives,,English,musicforpianowithslowsweeppurewaveoscillatorsalvinlucierstilllives
m5_1327,3514,6,185000,Until I Kissed You,Stephen Duffy & The Lilac Time,Runout Groove,2007,English,untilikissedyoustephenduffy&thelilactimerunoutgroove
m5_1328,5429,46,30000,Stab (narrationn),Daniel C. Holter & Chris Weerts,Gearbox,,EngliLsh,stabdanielcholter&chrisweertsgearbox
m5_1329,124,8,,Histoire De Famille,Dany Bédar,On A Tous Une Histoire À Conter,,French,histoiredefamilledanybédaronatousunehistoireàconter
m5_1330,3519,3,259000,The Tortured,Flesh Field,Beautifully Violent,,Englsh,thetorturedfleshfieldbeautifullyviolent
m5_1331,2179,4,347990,Alejandro (Skrillex remix),Lady Gaga,Alejandro: The Remixes,2010,English,alejandroladygagaalejandrotheremixes
m5_1332,7097,3,259906,水彩キャンディー (off vocal),marble,水彩キャンディー,2011,Japanese,水彩キャンディーmarble水彩キャンディー
m5_1333,7295,8,280000,zmir'in Kızları,Sezen Aksu,Deniz Yıldızı,2008,Turkish,zmirinkızlarısezenaksudenizyıldızı
m5_1334,2924,1,30213,Intro,Guy Smiley,Alkaline,1999,English,introguysmileyalkaline
m5_1335,9527,7,232346,Hooked,Karnak,Melodies of Sperm Composed,,,hookedkarnakmelodiesofspermcomposed
