cluster_id,Battery Capacity,Battery Type,Brand,Bus Speed,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,Generation,Graphics Card,Height,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,RAID Level,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
437851,,,['thermaltake riing silent'],,,,,,,,,,,,,,['red led'],,,,,,,,,,,,,,,,,,,,,,,,,,
438131,,,,,['8 port'],,,,,,,,,,,,['4x'],,,,,,,,,,,,,,,,,,,,,,,,,,
438189,,,,,,,,,,,,,,,"['seagate barracuda 7200', 'seagate st500dm002']",,['sata iii'],,,,['7200rpm'],,,['barracuda 7200'],,,,,,['7200rpm 16'],,,,,,,,"['500gb', '500gb']",,,,,
438602,,,,,,,,,,,,,,,,['135mm'],,,,,,,,,,,,,,,['psu'],,,,,,,,,,,,
439459,,,['thermaltake core x31'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,['desktop pc computer chassis usb 3 0 windowed 2x'],,,,,,,,,,,,
440538,,,,,,,,,,,,,,,,,['0 x4'],,,,,,,,['700'],,,,,,['iops max retail'],,,,,,,['256gb'],,,,,
440997,,,['supermicro'],,,,,,,,,['2011 ddr3 sata3'],,,,,,,,,,,['sata raid pcie 3 0 x8 d sub'],,,,,,,,"['mbd x9srl f o', 'intel c602 s', 'motherboard']",,,,,,,,,,,,
441041,,,,,,,,['1244mhz gpu'],,,,,,,['gigabyte radeon rx 570 gaming'],,['3xdp hdmi dvi d'],,,,,['7000mhz gddr5'],,,,,,,,,,,,,,,,['4gb'],,,,,
441513,,,['lacie'],,,,,,,,,,,,,,"['6big thunderbolt 3', 'usb 3 desktop professional']",,,,,,,,,,,,,,,,,,,,,['24tb'],,,,,
441925,,,['intel xeon'],,,,,,,,,['10 core 20 thread'],,,,,,,,,,,['e7 8891 v4 s'],,,,['2011 broadwell'],,['turbo 60mb'],,,,,,,,,,,,,,
442516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['turbo'],,,,,,,,,,,,
442546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['write', 'iops']",,,,,,,,,,,,
443021,,,['gigabyte'],,,,,,,,,,,,,,,,,"['2gb gtx', '128gb m']",,['ddr4 ram'],,,,,,['fhd ips core i7 7700hq'],,,,,,,,,,,,,,,
443419,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,,"['Vengeance LPX Black', 'PC4-17000 (2133)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR4']",,,,['1.2 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
443663,,,['nvidia'],,,,,,,,,,,,,,['all'],,,,,,,,,,,,,,['shield controller compatible'],,,,,,['feedback'],,,,,,
444194,,,,,,,,,['\xa0'],,,,,,,,,,,,"['ValueRAM', 'PC3-12800 (1600)', 'UDIMM (Unbuffered)', 'ECC', 'DDR3']",['ddr3 pc3 12800 1600'],,,['1.5 V'],,,,,,['server premier memory'],,,,,,,['8gb'],,,,,
444316,,,['enterprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['5tb'],,,,,
444485,,,['gigabyte'],,,,,['1316mhz gpu'],['gddr5 graphics'],,,,,,,,,,,,,,,,,,,"['geforce gtx 1050', '768 core']",,,,,,,,,,,,,,,
444979,,,,,,,,,,,,,,,,,"['6big thunderbolt 3', 'usb 3 desktop professional']",,,,,,,,,,,,,,,,,,,,,['60tb'],,,,,
445101,,,,,,,,,['hbm memory'],,,,,,,,,,,,,,['standard air flow 8gb'],,,,,,,,['amd firepro s9300x2 server gpu passive cooling'],,,,,,,['8gb'],,,,,
446057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['aluminium case'],,,,,,,,,,,,
446969,,,,,,,,,['metal casing'],,,,,,,,,,,,,,,,,,,,,,['kingston datatraveler50 usb'],,,,,,,['128gb'],,,,,
448003,,,['com'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['attach cable'],,,,,,,,,,,,
448278,,,,,,,,,,['megaflow 200'],,,,,,,,,,,['700rpm'],,,,,,,,,,['cooler master'],,,,,,,['200mm'],,,,,
448304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['athlon x4 840 sfm2 quad core'],,,,,,,,,,,,
448416,,,,,,,,,,,,,,,,,,,,,['1100mhz gpu'],,,,,,,['intel core i3'],['thread 3 4ghz'],,,,,,,,,,,,,,
448530,,,,,,,['white'],,,['af120 led'],,,,,,,,,,,,,,,,,,,,,"['corsair quiet led fan', 'dual pack']",,,,,,,['120mm'],,,,,
448843,,,,,,,,,,,,['IEEE 802.3 IEEE 802.3ab IEEE 802.3u IEEE1901'],['1200 Mbps'],,,,,,,,,,,,,,,,,,,,,,,,['AES'],,,,,,
450400,,,['asus'],,,,,,,,,,,,,,,,,['8gb'],['2560 core 1607mhz gpu'],,,,,,,['geforce gtx 1080 turbo'],,,['1733mhz boost'],,,,,,,,,,,,
450549,,,['intel xeon'],,,['10mb 40 lane 8 0gt s qpi 85w'],,"['2 6ghz', '3 2ghz']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450668,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x8gb corsair'],"['Vengeance RGB Black', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['ddr4 vengeance rgb pc4 21300 2666'],,,['1.2 V'],,,,,,,,,,,,,['32gb'],,,,,
451965,,,['2 bay'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['icy box'],,,,,,,,,,,,
452362,,,,,,,,,,,,,,,['seagate ironwolf nas'],,['sata iii'],,,,['7200rpm'],,,,,,,,,,,,,,,,,['8tb'],,,,,
452887,,['intel 115x 2011 3 2066'],['arctic freezer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453017,,,"['15', '15']",,,,,,,,,,,,,,"['raider 045', 'raider 044']",,,"['16gb ddr4', '16gb', '8gb gtx']",['fhd i7 7700hq'],['ddr4'],,,,,,,,,,,,,,,,,,,,,
453176,,,['corsair'],,,,,,,,,,,,,,,,,,,,['carbide series air'],,,,,,,,['direct airflow path'],,,,,,,,,,,,
453330,,,['gigabyte'],,,,,,,,,,,,,,,,,,,,,,,,,"['geforce gtx 1060 mini itx oc', '1152 core 1531mhz']",,,,,,,,,,,,,,,
454571,,,['corsair'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,['psu'],,,,,,,,,,,,
454692,,,['tp link archer'],,,,,,,['ieee 802'],,,,,,,['gigabit lan usb 3 0'],,,,,,,,,,,,,,['1900mbps dual band'],,,,,,,,,,,,
456027,,,['15'],,,,,,,,,,,,,,,,,['16gb'],,['ddr4'],,,,,,,,,"['aero 15x cf1 max q fhd', 'win10 pro']",,,,,,,,,,,,
456283,,,,,,,,,,,,,,,,['500mb'],,,,,,,,,,,,,,,"['sandisk', '98k iops']",,,,,,,['480gb'],,,,,
457703,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,['white led xmp 2 0'],,,,"['UDIMM (Unbuffered)', 'DDR4', 'Vengeance LED', 'PC4-21300 (2666)', 'Non-ECC']",,,,['1.2 V'],,,,,,['corsair'],,,,,,,['16gb'],,,,,
459195,,,,,,,['polaris'],,,,,,,,,,,,,,['8000mhz'],['gddr5'],,,,,,['radeon rx 480 gtr black'],,,,,,,,,,"['8gb', '14nm']",,,,,
459457,,,,,,,,,,,,,,,,,['usb 3 0'],,,,,,,,,,,,,,,,,,,,,,,,,,
459859,,,['thermaltake'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,"['computer chassis', 'white']",,,,,,,,,,,,
460029,,,['gigabyte'],,,,,,,,,,,,,,,,,,,['ddr4 sata3 triple m 2 3 way'],['2066'],,,,,,,,,,,,,,,,,,,,
460330,,,['icy dock'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['dlink des'],,,,,,,['16 port'],,,,,
461564,,,,,,,['vengeance'],,['\xa0'],,,,,,,,,,,,"['Vengeance Performance', 'PC3-19200 (2400)', 'Non-ECC', 'DDR4 SO-DIMM', 'UDIMM (Unbuffered)']",['ddr4 so dimm'],['performance pc3 19200'],,['1.2 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
461880,,,,,,,,,,,,,,,,,,,,,,,['write 68k 5 3k'],,,,,,,,['intel dc s3510 series'],,,,,,,['120gb'],,,,,
462178,,,['amd'],,,,,['2 3ghz'],,,,,,,,,,,,['8mb x 2 l3'],,,,,,,,,,,['fan heatsink'],,,,,,,,,,,,
462276,,,['15'],,,,,,['win10 pro'],,,,,,,,['aero 15w cf1'],,,['16gb ddr4'],,,,,,,,['fhd i7 7700hq'],,,,,,,,,,,,,,,
462476,,,['startech'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['com removable', 'backup system mobile rack']",,,,,,,,,,,,
462842,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,,"['Vengeance LED', 'PC4-21300 (2666)', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)']",,,,['1.2 V'],,,,,,['corsair'],,,,,,,['16gb'],,,,,
463643,,,,,,,,,,,,,,,,,['ddr pc3200 400 184 pins'],,,,,,,,,,,,,,['corsair value'],,,,,,,['2gb'],,,,,
464305,,,,,,,['sandisk sdhc'],,,,,,,,['read 90'],,['uhs i'],,,,,,,,,,,,,,"['memory card', 'write']",,,,,,,['16gb'],,,,,
464556,,,['gigabyte'],,,,,,,,,['1150 ddr3'],,,,,['sata iii'],,['7 1ch audio'],,,,['ga'],,,,,,,,,,,,,,,,,,,,
464737,,,,,,,['sata3'],,,,,,,,,,['micro atx'],,,,['1151'],['ddr4'],,,['gen1'],,,,,,,,,,,,,,,,,,
465296,,['white blue'],['nzxt noctis 450'],,,,,,,,,,,,,,,,,,,,['side window 4x'],,,,,['8x internal'],,,"['mid tower case', 'fans included', 'bays']",,,,,,,,,,,,
465300,,,['corsair'],,,,,,,,,,,,,,['red led fan'],,,,,,['carbide series spec'],,,,,,,,"['computer chassis', 'microatx miniitx']",,,,,,,,,,,,
466260,,,,,,,,,['Heat Sink Heat Spreader'],,,,,,,,['vengeance pro series red pc3 19200'],,,,"['65v', 'Non-ECC', 'Vengeance Pro Series Red', 'UDIMM (Unbuffered)', 'PC3-19200 (2400)', 'DDR3']",,,,['1.65 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
467688,,,,,,,['pny'],,,,,['10 3'],,,,,,,,,,,,,,,,,,,['nvidia quadro'],,,,,,,['16gb'],,,,,
468393,,,,,,,,,,,,,,,,,,,,,['5v'],['ddr3 so dimm pc3 14900'],,,,,,,,,,,,,,,,['8gb'],,,,,
468527,,,,,,,,,,,,,,,,,['hdmi 2 0b dvi d dl'],,,,,['gddr5'],,,,,,,,['1196mhz gpu 7000mhz'],['msi radeon'],,,,,,,['4gb'],,,,,
469200,,,['icy dock'],,,,,,,,,,,,,,,,,,,,['mb881u3 1sa sata ide'],,,,,,,,['docking stand'],,,,,,,,,,,,
469505,,,,,['120mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469925,,,,,,,,,['Heat Spreader'],,,,,,,,,,,['4x8gb corsair'],"['Vengeance LPX Black', 'PC4-21300 (2666)', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)']",['black pc4 21300 2666'],,,['1.2 V'],,,,,,,,,,,,,['32gb'],,,,,
470391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['120mm'],,,,,
470984,,,['gigabyte'],,,,,,,,,,,,,,,,,,,,,['atx'],,,,,,,['intel z170 s'],,,,,,,,,,,,
471267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['apple usb c', 'charge cable ideal']",,,,,,,['2m'],,,,,
471316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['individually sleeved', '24pin cable gen 2 blue']",,,,,,,,,,,,
471372,,,['600w'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,"['modular 80', 'psu']",,,,,,,,,,,,
471842,,,,,,,,,['compact design'],,,,,,,,['ultra slim'],,,,,,,,,,,,,,['samsung fit pendrive usb'],,,,,,,['128gb'],,,,['45mb s'],
472642,,,,,,,,,,,,,,,['seagate st4000lm016'],['15mm'],,,,,,,,,,,,,,,,,,,,,,['4tb'],,,,,
473246,['3000 GB'],,,['No'],,,['smartware'],,"['cloud backup', 'Black']",,['Essential'],,,,,,,,,,,,,,,,,,,,,,,,['\xa0'],,,['3tb'],,,,,
473780,,,,,,,['mb s'],,,,,,,,,,,,,,,,['98k 90k iops'],['3d v nand 2gb cache'],,,,,,,['samsung 850 evo'],,,,,,,['2tb'],,,,['520mb'],
474045,,,,,,,,['2 2ghz'],,,,,,,,,,,,,,,,,,,,['amd opteron 875 socket 940 egypt dual core'],['2mb total'],,,,,,,,,,,,,,
474297,,,['gigabyte'],,,,,,,,,,,,,,,,,,,['am3 ddr3'],,,,,,['amd 990fx sb950 s'],,,,,,,,,,,,,,,
475580,,,['amd'],,,,,"['3 5ghz', '0ghz']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475891,,,,,,['10 000rpm 64mb'],,,,,,,,,,,,,,,,,,,,,,,,['st9900805ss sas 2'],['hard drive sas'],,,,,,,['900gb'],,,,,
475895,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x8gb corsair'],"['Vengeance LED', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['ddr4'],,,['1.2 V'],,,,,,['vengeance led pc4 21300 2666'],,,,,,,['32gb'],,,,,
476312,,,,,,['3 5'],"['seagate', 'skyhawk hard drive']",,,,,,,,,,,,,,['7200rpm'],,,,,,,,,,"['sata iii', 'year workload rate']",,,,,,,"['3tb', '180tb']",,,,,
476574,,,,,,,,,,,,,,,,,,,,,['2066'],,,,,,,['asrock'],,,,,,,,['gen2 a'],,,,,,,
476804,,,['wacom'],,,,,,['Black'],,,,,,,,['USB'],,,,,,,,,,,,,,,,,['5080 lpi'],,,,,,,,,
476843,,,['startech'],,,,,,,,,,,,,,,,,,,,['com usb'],,,,,,,,,,,,,,,,,,,,
477005,,,['akasa interconnect'],,,,['4a'],,,,,,,,,,,,['fast charge'],,,,,,,,,,,,['ex card'],,,,,,,,,,,,
477399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['kingston datatraveler se9 metalic usb 2 0', 'memory stick']",,,,,,,['8gb'],,,,,
477964,,,,,,,,,,['black'],,,,,,,,,,,['1000 rpm'],,,,,,,,,,,,,['fractal design gp'],,,,['140mm'],,,,,
478073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['green leds'],,,,,,,['120mm id cooling'],,,,,
478378,,,,,,,['red led'],,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x16gb corsair'],"['DDR4', 'UDIMM (Unbuffered)', 'Vengeance LED', 'Non-ECC', 'PC4-24000 (3000)']",['ddr4 vengeance led pc4 24000 3000'],,,['1.35 V'],,,,,,,,,,,,,['64gb'],,,,,
479603,,,,,,,,,,,,,,,['seagate st500lx025'],['7 mm'],,,,,,,['5400rpm'],,,,,,,,,,,,,,,['500gb'],,,,,
480428,,,['akasa'],,,,,,,,,,,,,,,,,,,,,,,,,,,['hb 08bk'],,,,,,,,,,,,,
481225,,,,,,,['dominator'],,['Aluminium Heatspreader with DHX Dominator Airflow Platinum LED Fan'],,,,,,['corsair ddr4'],,,,,,"['DDR4', 'Dominator Platinum', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['platinum pc4 21300 2666'],,,['1.2 V'],,,,,,,,,,,,,"['128gb', '8x16gb']",,,,,
481465,,,,,,,,,,,,,,,['sandisk cruzer fit usb 2'],,,,,,,,,,,,,,,,,,,,,,,['64gb'],,,,,
483071,,,,,,,,,,,,,,,['corsair ddr3 vengeance pro series'],,,,,,,,,,,,,,,,,,,,,,,"['16gb', '2x8gb']",['5v'],,,,
484298,,,['asrock'],,,,,,,,,,,,,,,,,,['1151'],,,,,,,,,,,,,,,,,,,,,,
485753,,,,,,,,,,,,,,,,,"['stfy10000400', 'thunderbolt 3', 'usb 3']",,,,,,,,,,,,,,['lacie d2'],,,,,,,['10tb'],,,,,
485805,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['2x16gb corsair'],"['Non-ECC', 'Vengeance RGB Black', 'DDR4', 'PC4-26600 (3333)', 'UDIMM (Unbuffered)']",['ddr4 vengeance rgb pc4 26600 3333 non ecc unbuffered'],,,['1.35 V'],,,,,,,,,,,,,['32gb'],,,,,
487149,,,['icy box'],,,,,,,,,,,,,,,,,,,,,,,,,['aluminium protection box'],,,,,,,,,,,,,,,
487278,,,['asus'],,,,,,,,,,['1167 (300+867) Mbps'],,,,['USB 2.0'],,,,,,,,,,,,,,['usb ac53'],,,,,,['WEP (128 bit) WEP (64 bit) WPA-PSK WPA2-PSK'],,,['mu mimo support'],['5 g'],,
487452,"['600 W', '1000 VA']",,,,,,,,['Black'],,,,,['459 Joules'],,,,,,,,,,,,,,,,,['c13 outlet'],,,,,,,,,,['20.52 kg'],,
487672,,,['intel xeon'],,,['15mb'],,['3 2ghz'],,,,,,,,,,,,,,,,,,,,['e5 2620'],['turbo 8'],,['85w cpu'],,,,,,,,,,,,
487955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['netgear'],,,,,,,['24 port'],,,,,
488023,,,,,,,,,,,,,,,,,,,,,,,,,,,,['radeon radeon r7'],,,,,,,,,,['4gb'],,,,,
488077,,,,,,,,,['Anodised Aluminium Heatspreader'],['lpx red pc4 21300'],,,,,,,,,,,"['DDR4', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance LPX Red', 'PC4-21300 (2666)']",,,,['1.2 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
489046,,,,,,,,,['black silver'],,,,,,,,['usb 3 0'],,,,,,,,,,,,,,['lexar jumpdrive'],,,,,,,['64gb'],,,,,
489154,,,,,,,,,,,,,,,,,['external hdd'],,,,,,,,,,['stcg3000400 central expansion desktop drive'],,,,,,,,,,,['4tb'],,,,,
489511,,,,,,,,,,,,,,,,,['wd4002fyyz'],,,,,,['7200rpm'],,,,,,,,['ncq'],,,,,,,['4tb'],,,,,
489933,,,,,,,,,"['black red', 'Black/ Red']",,['Savage'],,,['No'],,,['USB 3.1 Gen 1 Type-A'],,,,"['350 MB/s', '250 MB/s']",,['usb 3 1 gen'],['\xa0'],,,,['s read 250mb s'],,,['hyperx savage'],,,,,,,['128gb'],,,,,
491518,,,,,,,,,['hbm memory'],,,,,,,,,,,,,,['reverse'],,,,,,,,['amd firepro s9300x2 server gpu passive cooling'],,,,,,,['8gb'],,,,,
492013,,,['corsair'],,,,,,['compact atx'],,,,,,,,['usb 3 0 w o psu'],,,,,,['carbide series 200r'],,,,,,,,"['black mid tower', 'performance case']",,,,,,,,,,,,
493074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['write 1600mb s 190k 160k iops'],,,,,,,['480gb'],,,,,
493980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['adata ultimate'],,,,,,,['256gb'],,,,['520mb s'],
495113,,,['msi'],,,,,['gen1'],,,,['1151 ddr4'],,,,,['micro atx'],,,,,,,,,,,,,,['intel b150 s'],,,,,,,,,,,,
496087,,,['microsoft'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['windows server datacenter 2016'],,,,,,,,,,,,
497652,,,,,,,,,,,,,,,,,['sata iii'],,,['16nm 450'],,,,,,,,,,,"['intel s3520 data', 'write 65', 'iops']",,,,,,,['480gb'],,,,,
499371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['multi lane', 'single cable']",,,,,,,,,,,,
499388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['st2000nx0273 enterprise'],,,,['7200 rpm'],,,['2tb'],,,,,
499579,,,,,,,,['3 2ghz'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500502,,,,,,,,,,,,,,,,,,,['45mb s read'],,,,,,,,,,,,"['kingston compact', 'write']",,['40mb'],,,,,['64gb'],,,,,
500965,,,,,,,,,,['black 1200'],,,,,,,,,,,,,,,,,,,,,,,,['fractal design gp'],,,,['120mm'],,,,,
501790,,,,,,,,,['combo ports'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,['16 port d link unmanaged'],,,,,
502147,,,,,,,['3xdp'],['1365mhz gpu'],,,,,,,['gigabyte aorus radeon rx 580'],,,,,,['8000mhz'],['gddr5'],,,,,,,,,,,,,,,,['8gb'],,,,,
502282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['pro led blue', 'leds']",,,,,,,['140mm'],,,,,
503443,,,,,,,,,['apple mac'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,['64gb'],,,,,
503834,,,['arctic'],,,,,,,['aluminium for'],,,,,,,,,,,,,['11 plus extrusion'],,,,,,,,"['cpu cooler', 'intel 115x 775']",,,,,,,,,,,,
503946,,,,,,['2mb'],,,,,,,,,,,,,,,['847mhz'],,,,,,,['radeon r7'],,,['series a10 9700e s am4 quad core'],,,,,,,,,,,,
504003,,,,,,,,,,,,,,,,,,,,['32gb'],,['ddr4'],,,,,,,,,['i7 6820hk'],,,,,,,,,,,,
504251,,,,,,,,,,,,,,,,,,,,,,,,,,,,['black aluminium'],,,"['sata hard drive', 'mobile rack drawer']",,,,,,,,,,,,
505253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],,,,,,,['8gb'],,,,,
505306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['loop upto'],,,,,,,['32gb'],,,,,
505795,,,['intel xeon'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505997,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,['corsair ddr4 vengeance led pc4 24000'],,['red led'],,,,"['DDR4', 'Vengeance LED', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-24000 (3000)']",,,,['1.35 V'],,,,,,,,,,,,,"['32gb', '2x16gb']",,,,,
506084,,,,,,,,,,,,,,,,,,,,,['7200rpm'],,,,,,,,,,,,,,,,,['3tb'],,,,,
506714,,,['corsair'],,,,,,,,,,,,,,,,,"['16gb', '480gb']",,['ddr4'],,,,,,,,,['win10'],,,,,,,,,,,,
507125,,,,,,,,,,,,,,,,,['3 5'],,,,,,,,,,,,,,['western digital'],,,,['5400 rpm'],,,['6tb'],,,,,
507864,,,,,,,,,,,,,,,,,,,,,,,['select ddr3 so dimm pc3 12800 1600 204'],,,,,,,,['corsair value'],,,,,,,['16gb'],,,,,
507982,,,,,,,,,,,,,,,,,,,,,['7200rpm'],,,,,,,,,,,,,,,,,['6tb'],,,,,
508294,,,['logitech'],,,,,,,,,,,,,,,,,,,,,,,,,['wireless'],,,,,,,,,,,,,,,
509467,,,,,,,,,,,,,,,['gigabyte radeon rx vega 64'],,"['hbm2 dp', 'hdmi']",,,,['945mhz'],,,,,,,,,,,,,,,,,['8gb'],,,,,
510238,,,,,,,,,['150w'],,,,,,,,['with sfp'],,,,,,,,,,,,,,,,,,,,,,,,,,
510308,,,['apple'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510698,,,,,,,,,,,,,,,['toshiba u301 transmemory usb 3 0 pendrive'],,,,,,,,,,,,,,,,,,,,,,,['64gb'],,,,,
510950,,,['antec'],,,,,,['blue led'],,,,,,,,['hydro cooler with'],,,,,,['h1200 pro'],,,,,,,,,,,,,,,,,,,,
511474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['upto 290mbs'],,,,,,,,,,,,
512220,,,,,,,,,,,,,,,['supernova p2 80 plus'],,,,['platinum full modular sli crossfire'],,,,,,,,,,,,['psu'],,,,,,,['750w evga'],,,,,
512273,,,['gigabyte'],,,,,,,,,,,,,,,,,['4gb'],['gpu'],['gddr5 graphics card'],,,,,,"['geforce gtx 1050', '768 core 1328mhz']",,,,,,,,,,,,,,,
513521,,,['netgear'],,,,,['5 ghz'],,,,,,,,,,,['300mbps'],,,,['wnda3100 200pes'],,,,,,,,['wireless adaptor'],,,,,,,,,,,,
514020,,,['nzxt source'],,,,,,,,,['usb3'],,,,['2x120mm'],,,,,,,,,,,,,,,['trim mid tower case'],,,,,,,,,,,,
514239,,,,,,,,,,,,,,,,,['usb 3 0 datatraveler'],,['g4 purple pendrive'],,,,,,,,,,,,['kingston dtig4'],,,,,,,['64gb'],,,,,
514378,,,,,,,,,['reader included'],,,,,,,,"['uhs ii', 'u3']",,,,,,,,,,,,,,"['lexar', 'sdxc memory card', 'write card']",,,,,,,['128gb'],,,,,
514898,,,,,,,,,,,,,,,,,,,,,,,['35k'],,,,,,,,"['sandisk z410', '55k iops']",,,,,,,['120gb'],,,,['405mb'],
515270,,,['corsair'],,,,,,,,,,,,,,,,,,,,['hydro series hg10 n970'],,,,,['nvidia gtx 970 and gtx 760 reference graphics cards'],,,['hydro cooler bracket'],,,,,,,,,,,,
515335,,,['gigabyte'],,,,,['3584 core 1607'],,,,,,,,,,,,,,,,,,,,"['aorus', 'geforce gtx 1080']",,,,,,,,,,,,,,,
518285,,,['fractal design'],,,,,,,,,,,,,,['window usb 3 0'],,,,,,,,,,,,,,['matx mini itx computer chassis'],,,,,,,,,,,,
518431,,,,,['140mm'],,,,,,,,,,,,,,,,,,,,,,,,,,"['corsair hd140 rgb led 9', 'multi colour single fan expansion pack']",,,,,,,,,,,,
519099,,,['tp link'],,,,,,['pack kit'],,,,,,,,['ethernet ports network triple'],,,,,,,,,,,,,,,,,,,,,,,,,,
520009,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,['corsair ddr4 vengeance led pc4 25600 3200 non'],,,,,,"['DDR4', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance LED', 'PC4-25600 (3200)']",,,,['1.35 V'],,,,,,,,,,,,,"['32gb', '2x16gb']",,,,,
521089,,,,,,,,,['Anodised Aluminium Heatspreader Vengeance Airflow Fan'],,,,,,['corsair ddr4'],,,,,,"['Non-ECC', 'PC4-33600 (4200)', 'UDIMM (Unbuffered)', 'DDR4', 'Vengeance LPX Black']",,,,['1.45 V'],,,,,,,,,,,,,"['64gb', '8x8gb']",['45v'],,,,
521474,,,,,,,,,,,,,,,,,,,,,['d1800m integrated dual core intel celeron'],['ddr3 ddr3l'],,,,,,,,,['intel hd graphics microatx'],,,,,,,,,,,,
522041,,,['akasa'],,,,,,,,,,,,,,,,,,,,,,,,,['core i7 i5 i3 boards usb'],,,['plato x slim fanless chassis'],,,,,,,,,,,,
522456,,,['48'],,,,,,,,,,,,,,,,,,['gsm4352pb'],,,,,,,,,,['port netgear'],,,,,,,,['100nes'],,,,
523043,,,['iiyama'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['prolite hard glass', 'brightness d sub dvi d black']",,,,,,,,,,,,
523577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['computer chassis', 'matx mitx']",,,,,,,,['black'],,,,
523775,,,,,,,,,,,,,,,['gigabyte radeon rx vega 64 silver 14nm 4096 streams'],,"['hbm2 dp', 'hdmi']",,,,['945mhz'],,,,,,,,,,,,,,,,,['8gb'],,,,,
523833,,,['cisco'],,,['256mb ram 32mb'],,,,,,,,,,,,,,,,,['small business sg500x 24 l3 managed'],,,,,,,,,,,,,,,,,,,,
