cluster_id,Battery Capacity,Battery Type,Brand,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,EAN,Generation,Graphics Card,Height,Input,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
288787,,,['as3202'],,,,['24 ghz'],['installed memory'],,,,,,,,,,,,,['2gb'],,,['usb3 4k'],,,,,,,,,['multimedia playback diamond plate finish 3 year warranty'],,,,,,,,,,,
288830,,,,,,,,,,,,,,,,,,,,,,,['30cm red'],,,,,,,,,,,,,,,,,,,,,
288998,,,,,,,,,,,,,,,,,,"['usb 3 0 cable type a', 'male to type a']",,,,,,,,,,,,,,,['connectors super'],,,,,,['150cm'],,,,,
289423,,,['1600mhz ram'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,['cas 9'],['corsair'],,,,,,,,,,,
289990,,,['core'],,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 3 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,['processors 2048 sli ready'],,,,,,,,,,,
290339,,,['socket compatibility'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290384,,,['amd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290758,,,,,,,,,,,,,,,,,,,,,,"['1040', '10500mhz']",,,,,,,,,,,['years warranty'],,,,,,,,,,,
290967,,,['core'],,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 3 years warranty'],,['6610mhz'],['gddr5'],,,,,,,,,,['processors 768 sli ready'],,,,,,,,,,,
291177,,,['connect'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['multi monitor solution ideal'],,,,,,,,,,,
291451,,,['socket'],,,,,,,,,,,,,,,['8x usb 3 0'],,,,,,,,,,,,,,,,,,,,,,,,,,
291845,,,['combined'],,,,,,,,,,,,,,,,,['5ghz 1300mbps'],,,,,,,,,,,,,,,,,,,,,,,,
291985,"['2x 128 GB', '1TB']",,['msi'],,,,,,,,,,,,"['7200rpm hd', 'nvidia gtx 980']",,,['fhd anti'],,,['8gb ddr3'],,,['gt72'],,,,,,['intel core i7 5700hq'],,,"['2qe dominator pro 1632uk gaming laptop', 'Intel Core i7']",,,,,,,,,,,
292636,,,['intel s'],,,,,,,,,,,,,,,,,,,['35v'],,,,,,,,['intel hd 5500 graphics'],,,['rock canyon consumer segment nuc sports'],,,,['sodimm slot'],,,,,,,
293084,,,"['core', 'physx cuda']",,,['stream'],,,,,,,,,,,,,,['enabled 3 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
293174,,,['1333mhz ram'],,,,,,,,,,,,,,,,,['lifetime warranty with corsair'],,['60v'],['vdimm'],,,,,,,,,['cas 9'],,,,,,,,,,,,
293221,,,['part'],,,,,,,,,['128mb'],,,,,,['sata 6gb s'],,,,,,,,,,,,,,,"['range', '5 year warranty']",,,,['5 inch'],,['4tb'],,,,,
293726,,,['socket'],,,,,,,,,,,,,,,,,,,,"['support 4x', 'ddr4 dimm 2x pcie x16 4x pcie x1 6x sata']",,,,,,,,,,,,,,,,,,,,,
293835,,,,,,['stream'],,['enabled 2'],,,,,,,,,,,,['years warranty'],,"['700mhz', '667mhz']",['gddr3'],,,,,,,,,['1400mhz physx cuda'],['processors 96 shader'],,,,,,,,,,,
294748,,,['reservoirs'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['of aqua computer', 'aquastream']",,,,,,,,,,,
295093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['warranty'],,,,,,,,,,,
295758,,,['2133mhz ram'],,,,,,,,,,,,,,,,,"['lifetime warranty', 'lifetime warranty']",,,"['vdimm', 'vdimm']",,,"['25v', '25v']",,,,,,,,,,,,,['2133mhz ram'],,,,,
295861,,,,,,,,,,,,,,,,,,['sata 6gb s'],,,,,,,,,,,,,,,['3 year warranty'],,,,['5 inch'],,['10tb'],,,,,
296057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['great quality and value power supply'],,,,,,,,['three year warranty'],,,
296218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['iops'],,,,,,,,,,,
296400,,,['nzxt presents'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296762,,,['when'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['pc case'],,,,,,,,,,,
296882,,,['2666mhz'],,,,,,,,,,,,,,,,,['lifetime warranty'],,['25v'],['vdimm'],,,['ram'],,,,,,,,,,,,,,,,,,
297274,,,['zt'],,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 5 years warranty'],,['8008mhz'],['gddr5'],,,,,,,,,,['processors 1280 vr ready'],,,,,,,,,,,
298444,,,['hyperx savage'],,,,,['offers super'],,,,['350mb s'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298615,,,,,,,,,,,,,,,,,,['sata 6gb s'],,,,,,,,,,,,,,,['3 year warranty'],,,,['5 inch'],,['8tb'],,,,,
298834,,,['aurora'],,,,,,,,,,,,,,,,,,,,,,['windows'],,,,,,,,['aesthetically pleasing builds'],,,,,,,,,,,
299272,,,['protect'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['hard drive', 'external enclosure']",,,,,,,,,,,
299666,,,"['support', 'support']",,,,,,,,,,,,,,,"['sata ports', 'sata ports']",,,,,,,,,,,,,,,,,,,,,['support for'],,,,,
299715,,,['three'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['zone dynamic rgb backlighting', 'detachable wrist rest']",,,,,,,,,,,
299888,,,['bitfenix alchemy'],,,,,,,,,,,,,,,,,,,,['20cm'],,,,,,,['adaptor'],,,,,,,,,,,,,,
300017,,,,,,,,['vdimm lifetime'],,,,,,,,,,['timings 1 2v'],,,,,['speed cl14'],,,,,,,,,,,,,,,,['2133mhz ram'],,,,,
300255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['nzxt enthusiast'],,,,,,,,,,,
300554,,,['core'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['years warranty'],,,,,,,,,,,
300927,,,,,,,,['any system'],,,,,,,,,,,,,,,,,,,,,,,,,"['silent fans', 'cooling configuration']",,,,,,,,,,,
300953,,,['notebook'],,,,,['mm drives'],,,,,,,,,,['to 2 5'],,,,,,,,,,,,,,,,,,,,,,,,,,
301360,"['256 GB', '1TB']",,['gigabyte'],,,,,"['gddr5', 'warranty']",,,,,,,,,,"['4k uhd ips 3840 x 2160 intel core i7 6700hq nvidia', 'windows 10']",,,,,['7200rpm'],,['Windows 10 Home 64 Bit'],,,,['matt / non-glare'],,,,"['p37x v6 cf1', 'Intel Core i7']",,['UHDV-1 (3.840 × 2.160 Pixel)'],,,,,,,,,
301729,['32GB'],,['leef'],,,,,,,"['TPE Plastic, silicon and aluminum']",,,,,,,,,,,,,,,,,,,,,,,"['ibridge expands the storage', 'share photos videos and music']",,,,,,,,,['10g'],,
301896,,,,,,,,,,,,,,,,['16mb'],,,,,,,,['sata ii'],,,,,,,,,"['seek time', '2 year warranty']",,,,,,['320gb'],,,,,
301923,,,['cherry'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['mx switches 9 backlighting', 'modes']",,,,,,,,,,,
304389,,,,,,['much'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304771,,,['dual'],,,,,,,,,,,,,,,,,,,,,,,,,,,['dual core'],,,,,,,,,,,,,,
305158,,,,,,,,,,,,,,,,,,['usb3'],,,,,,['6th gen ddr4 4x'],,,,,,['8x usb3'],,,['pcie x16 2x pcie x1'],,['usb type c crossfire sli'],,,,,,,,,
305319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['time 1x'],,,,,,,,,,,
305414,,,['akasa'],,,,,,,,,,,,,,,['compact stackable'],,,,,,,,,,,,,,,,,,,,,,,,,,
305430,,,['fm121'],,,,,,,,,,,,,['120mm'],,['9'],,,,,,,,,,,,,,,['manual adjustable fan controller equipped'],,,,,,,,,,,
306200,,,,,,,,,,,['3 5 inch'],,,,,,,['sata 6gb s'],,,,,,,,,,,,,,,,,,,,,['2tb'],,,,,
306209,,,['akasa'],,,,,,,,,,,,,,,['compact stackable'],,,,,,,,,,,,,,,,,,,,,,,,,,
306525,,,"['versatile connectivity superfast', 'archer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307422,,,,,,,['7c2350 l4'],,,,,,,,,,,,,,,,,,,,,,,['intel atom dual core'],,,,,,,,,,,,,,
307447,,,,,,['instantly load'],,,,,,,,,,,,,,,,,,,,,,,,,,,"['up almost', 'hard drive']",,,,,,,,,,,
307669,,,['corsair'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['silent case'],,,,,,['92mm'],,,,,
308053,,,['intel'],,,,,,,,,,,,,,,,,,,,['ddr3 x3 pci e x16 x1 pci e x1 x4 sata 6'],,,,,,,,,,,,,,,,,,,,,
308067,,,,,,"['stream', 'enabled 5']",,,,,,,,,,,,,,['years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,['processors 768 vr ready physx cuda'],,,,,,,,,,,
308250,,,,,,,,,,,,,,,,,,['sata 6gb s'],,,,['kabylake'],['ddr4'],,,,,,,,,,['1x pcie x1 1x pci 6x'],,,,,,,,,,,
308427,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,"['3000mhz ram', '35v']",['vdimm'],,,,,,,,,,,,,,,,,,,,,
308842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['socket compatibility 775'],,,,,,,,,,,,,,
309062,,,,,,,,,,,,,,,,,,,,,,['80000000'],,,,,,,,,,,['analogue input 2x hdmi'],,,,,,,,['site warranty'],,,
309149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['flow efficient design this case'],,,,,,,['performance'],,,,
309236,,,,,,,,,,,,['128mb'],,,,,,,,,,['7200rpm'],,['sata 6gb s'],,,,,,,,,['5 year warranty'],,,,,,['8tb'],,,,,
309255,,,['quiet cool'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['massive panoramic window panel'],,,,,,,,,,,
309800,,,['and'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,['usb3 0'],,,,,,,,,,,,
310884,,,['silverstone'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['form factor case'],,,,,,,,,,,
311068,,,['socket'],,,,,,,,,,,,,,,['supremefx audio wifi'],,,,,,,,,,,,,,,,,,,,,,,,,,
311171,,,,,,,,,,,"['3 5 inch', '3 5 inch']",,,,,,,"['sata 6gb s', 'sata 6gb s']",,,,,,,,"['7200rpm', '7200rpm']",,,,,,,"['5 year warranty backwards compatible', '5 year warranty backwards compatible']",,,,,,"['2tb', '2tb']",,,,,
311425,,,['hyperx'],,,,,,,,,,,,,,,,,,,,,,,,,,,['quad core'],,,"['savage solid state drive', 'offers']",,,,,,,,,,,
311470,,,['nvidia gtx'],,,,,,,,,,,,,,,,,,['3gb vram'],,,['gddr5'],,,,,,,,,,,,,,,,,,,,
312369,,,['cherry'],,,,,,,,,['1ms 1000hz'],,,,,,,,,,,,,,,,,,,,,['mx red switches red led backlit'],,,,,,,,,,,
313177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel socket'],,,,,,,,,,,,,,
313517,,,,,,,,,,,,,,,,,,['usb 3 0 offer trouble free'],,,,,,,,,,,,,,,"['mounted hdd', 'usb access']",,,,,,,,,,,
313980,,,,,,,,,,,,,,,,,,,,,,,['ddr3 2x pci e x16 2x pci e x1 2x pci 6x'],,,,,,,,,,['crossfire support 7'],,,,,,,,,,,
313999,,,,,,,,,,,,,,,,,,,,['lifetime warranty'],,,['vdimm'],,,['25v'],,,,,,,,,,,,,['2666mhz ram'],,,,,
314282,,,['skylake'],,,,,,,,,,,,,,,,,,,"['usb3', '7x']",,['6th gen ddr4'],,,,,,,,,,,['usb type c crossfire sli'],,,,,,,,,
315428,,,['kingston s'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['sdhc sdxc', 'video and 3d video']",,,,,,,,,,,
315532,,,,,,,,,,,,['256mb'],,,,,,"['capacity 3 5 inch', 'sata 6gb s']",,,,,,,,,,,,,,,['5 year warranty'],,,,,,['12tb'],,,,,
315816,,,['amd'],,,,,,,,['1x gigabit lan 4x'],,,,,,,['usb 3 0'],,,,,,,['bluetooth'],,,,,,,,['chipset 2x'],,,,,,,,,,,
315908,,,['400mhz'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],,,,,,,,,,,
316375,,,['intel'],,,,,,,,,,,,,,,"['sata 6gb s', 'rog']",,,,,,,['bluetooth'],,,,,,,,,,,,,,,,,,,
316467,,,['antec'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316870,,,,,,,,,,,,,,,,,,,,['lifetime warranty'],,['2400mhz ram'],['vdimm'],,,['25v'],,,,,,,,,,,,,,,,,,
317073,,,['amd eyefinity'],,,['amd crossfirex ready'],,,,,,,,,,,,,,,,['1050mhz'],,,,,,,,,,,"['hbm stream processors 4096', 'amd mantle', 'vr ready']",,,,,,,,['3 year warranty'],,,
317276,,,,,,,,,,,,,,,,,,,,['lifetime warranty'],,['25v'],['vdimm'],,,,,,,,,,,,,,,,,,,,,
317290,,,['primera'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317454,,,,,,,,,,,,,,,,['8mb'],,,,,,,,['sata ii interface'],,,,,,,,,"['seek time', '5 year warranty']",,,,,,,,,,,
317574,,,['850 evo'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317706,,,['arctic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001,,,['techair'],,,,,,,,,,,,,,,,,['lifetime warranty laptop compartment'],,,,['wxdxh 39 x 27 x 4'],,,,,,,,,,,,,,,,['cm'],,,,
318202,,,['gv'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['years warranty'],,,,,,,,,,,
318815,,,"['hyperx impact', 'hyperx impact']",,,,,,,,,,,,,,,,,,"['1x8gb ddr3', '8gb', '1x8gb ddr3']","['25v', '25v']","['ddr3 8gb', 'so dimm', 'so dimm']",,,,,,,,,,,,,,,,,,,,,
318817,,,['core'],,,['stream'],,,,,,,,,,,,['vr ready physx cuda'],,['enabled 3 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,['processors 2048 sli ready'],,,,,,,,,,,
318855,,,['samsung'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['conventional', 'architecture']",,,,,,,,,,,
319388,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,['16 3600mhz ram'],['35v'],['vdimm'],,,,,,,,,,,,,,,,,,,,,
319591,,,,,,,,['2yr warranty'],,,,,,,,,,,,,['4gb gddr5'],['2400mhz'],,,['windows 10 pro 64 bit'],,,,,['2560x1440 i7 7700hq nvidia gtx 1050ti'],,,['v7 cf2'],,,,,,,,,,,
319950,,,['bx80662g3900'],,,,,,,,,,,,,,,,,,,,['ddr3 ddr4 controller integrated graphics 3'],,,,,,,['dual core technology'],,,,,,,,,,,,,,
320258,,,['dsl'],,,,,,,,,,,,,,,['internet access'],,,,,,,,,,,,,,,['wireless ac1200 dual band'],,,,,,,,,,,
320841,,,['linking'],,,,,,,,,,,,,,,['has'],,,,,,,,,,,,,,,,,,,,,,,,,,
320842,,,['1600mhz ram'],,,,,['5v'],,,,,,,,,,,,['vdimm lifetime warranty'],,,,,,,,,,,,['cas 9'],,,,,,['geil'],,,,,,
321549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['support for x series'],,,,,
321887,,,['wireless super mini keyboard'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322547,,,['development'],,,['computer history'],,,,,,,,,,,,,,,,,,,,,,,,,,,['was'],,,,,,,,,,,
322988,,,['asus'],,,,,,,,,,,,,,,['usb'],,,,,,,,,,,,,,,,,,,,,,,,,,
323073,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,,['vdimm'],,,,,,,,,,,,,,,,['3200mhz ram'],,,,,
323078,,,['sf'],,,,,['standard'],,,,,,,,,,['sfx'],,,,,,,,,,,,,,,['form factor'],,,,,,,,,,,
323259,,,['newly'],,,,,,['elite pro'],,,,,,,,,,,,,,,,,,,,,,,,['redesigned kingston compactflash'],,,,,,,,,,,
323901,,,,,,,,,,,,,,,,,,,,,,['720mhz'],,,,,,,,,,,,,,,,,,,,,,
323944,,,,,,,,,,,,,,,,,,,,,,,,['92k 83k iops'],,,,,,,,,['3d nand technology read'],,,,,,['2tb'],,,,['510mb'],
323981,,,,,,,,,,,,,,,,,,['helium 3 5 256mb cache'],,,,,,,,,,,,,,,['7200rpm hard drive'],,,,,,['10tb'],,,,,
325617,,,['hx'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
325880,,,['dual'],,,,,,,,,,,,,,,,,,,,['ddr3 ddr4 controller integrated graphics 3'],,,,,,,,,,,,,,,,,,,,,
326104,,,,,,,,,,,,,,,,,,['14nm finfet'],,,,,['ddr4 controller 3 year warranty'],,,,,,,['threads'],,,,,,,,,,,,,,
326150,,,['2400mhz'],,,['lifetime warranty'],,,,['kingston'],,,,,,,,,,,,['ram'],,,,,,,,,,,,,,,,,,,,,,
326678,,,['very functional'],,,,,,,,,,,,,['120 mm'],,,,['pre installed'],,,,,,,,,['in silver'],,,,['of space'],,,,,,,,,,,
326968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['64mb cache 5 year warranty'],,,['1tb'],,,,,
327129,,,['skylake'],,,,,,,,,,,,,,,['sata express'],,,,,,,,,,,,,,,,,['6th gen ddr4'],,,,,,,,,
327170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['patented fully modular design while minimizing'],,,,,,,,,,,
327911,,,['air'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['form factor case'],,,,,,,,,,,
327981,,,"['gold cube', 'mini atx']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['from lian li with'],,,,,['option'],,,['acrylic cover'],,,
328200,,,['beautifully'],,,['flexibiltiy'],,,,,,,,,,,,,,,,,,,,,,,,,,,"['crafted and', 'from phanteks']",,,,,,,,,,,
328425,,,['aegis'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,,,['beautiful rounded shield inspired front and supports an impressive'],,,,,,,,,,,
328571,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,"['8 2400mhz ram', '35v']",['vdimm'],,,,,,,,,,,,,,,,,,,,,
328604,,,,,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 3 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,['processors 2048 sli ready'],,,,,,,,,,,
328644,,,['3600mhz'],,,['lifetime warranty'],,,,,,,,,,,,,,,,,,,,['ram'],,,,,,,,,,,,['corsair'],,,,,,
329452,,,['quad core technology'],,,,,,,,,,,,,,,['22nm'],,,,,['ddr3 controller integrated hd 4000 graphics 3'],,,,,,,,,,,,,,,,,,,,,
329984,,,['icy dock'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330867,,,"['tl', 'tp link']",,,,,,,,,,,,,,,,,,,,,['tl sf1005d 5 port 10'],,,,,,,,,['home office'],,,,,,,,,,,
330892,,,,,,,,,,,,,,,,,,"['with integrated 250 w', 'usb 3 0']",,,,,,,,,,,,,,,"['mini itx case', 'power supply']",,,,,,,,,,,
330913,,,['turbo'],,,,,,,,,,,,,,,['vr ready physx cuda'],,['enabled 3 years warranty'],,,,,,,,,,,,,,,,,,,,,,,,
331237,,,['it s'],,,,,,,,,,,,,,,"['usb 3 0 port', 'usb 3 0 port']",,,,,,"['small but', 'small but']",,,,,,,,,,,,,,,,,,,,
331405,,,,,,,,,['usb3 0 6x'],,,,,,,,,,,,,['kabylake'],['ddr4'],,,,,,,,,,,,,,,,,,,,,
331504,,,,,,,,,,,,,,,,,,['sata 6gb s'],,,,,,,,,,,,,,,,,,,['5 inch'],,,,,,,
331532,,,"['red pack axrx vega', 'axrx']",,,,,,,,"['support gcn', 'support gcn']",,,,,,,,,,,"['800mhz', '800mhz']",,,,,,,,,,,"['hbm2 stream', 'vega', 'hbm2 stream']",,,,,,,,"['2 year warranty', '2 year warranty']",,,
332200,,,,,,,,,,,,,,,,,,['sata 6gb s'],,,,,,,,,,,,,,,['3 year warranty'],,,,,,['4tb'],,,,,
332205,,,['ddr3'],,,,,,,,,['5v'],,,,,,,,,['4gb dimm'],"['1600mhz', '9 9']",,,,,,,,,,,,,,,,,,,,,,
332287,,,['2400mhz'],,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,['35v'],['vdimm'],,,['ram'],,,,,,,,,,,,,,,,,,
332535,,,['introducing'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['both silent operation'],,,,,,,,,,,
332642,,,['silentwings'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332696,,,['edimax'],,,,['2 4ghz'],,,,,,,,,,,"['n600', 'dual band']",,,,,,,,,,,,,,,,,,,,,,,,,,
333161,,,['led backlit'],,,,,['year warranty'],,,,,,,,,,,,,,,,['1920 x 1080'],,,,,,,,,,,,,,,,,,,,
333237,,,['dual'],,,,,,,,,,,,,,,,,,,['1224mhz 1244mhz'],['gddr5'],['rx460'],,,,,,,,,"['o2g boost', 'stream processors']",['2048mb 7000mhz'],,,,,,,['3 years warranty'],,,
333366,,,['microsd'],,,,,,,,,,,,,,,['to store'],,,,,,,,,,,,,,,,,,,,,,,,,,
333469,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,['3333mhz ram'],['vdimm'],,,['35v'],,,,,,,,,,,,,,,,,,
334647,,,['gt73vr'],,,,,,,,,,,,,,,,,,['16gb 2400mhz'],['7200rpm'],['ddr4 windows'],,,,,,,['7rf titan pro 686uk'],,,['i7 7820hk'],,,,,,,,,,,
334870,,,,,,,,,,,,['128mb'],,,,,,['sata 6gb s'],,,,,,,,,,,,,,,['2 year warranty'],,,,['5 inch'],,['2tb'],,,,,
335849,,,['socket'],,,,['2100 rpm'],,,,,,,,,"['120mm', '123mm']",,,,,,,,,,,,,,['amd athlon 754 939'],,,['noise level'],,,,,,,,,,,
336029,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,['16 3200mhz ram'],['35v'],['vdimm'],,,,,,,,,,,,,,,,,,,,,
337198,,,['grandia'],,,,,,,,,,,,,,,,,,,,,,,,,,,['grandia'],,,,,,,,,,,,,,
337309,,,['sx800'],,,['titanium rating'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337699,,,['msi'],,,,,,,,,,,,,,,"['pci e m', '7200rpm']",,,['16gb'],,['ddr4'],['gt72s 6qe dominator pro g 047uk'],['win10'],,,,,['intel core i7 6700hq nvidia gtx'],,,,,,,,,,,,,,
338119,,,['reservoirs'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338487,,,['1866mhz ram'],,,['lifetime warranty'],,,,['kingston'],,,,,,,,,,,,,['vdimm'],,,['65v'],,,,,,,,,,,,,,,,,,
338943,,,,,,,,,,,,,,['550'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['520mb sec flash mlc controller sandforce sf 2281 buffer 0mb 5yr warranty']
339600,,,,,,,,,,,,['vdimm lifetime'],,,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],['3200mhz ram'],,,,,
339888,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,['cas 13'],,,,['20v'],['vdimm'],,,,,,,,,,,,,,,,['2133mhz ram'],,,,,
340090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['from noctua connect'],,,,,,,,,,,
340335,,,['autonomous'],,,,,,,,,,,,,,,['standard version'],,,,,,,,,,,,,,,,,,,,,,,,,,
340583,,,['dual'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340602,,,['intel solid state'],,,,,,,,,,,,,,,['up to six times faster'],,,,,,,,,,,,,,,,,,,,,,,,,,
341243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['and red'],,,,,,,,,,,
341449,,,,,,['white'],,,,,,,,,,,,,,,,,['20cm'],,,,,,,,,,,,,,,,,,,,,
341993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['years warranty'],,,,,,,,,,,
342245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['safestream wireless'],,,,,,,,,,,
342339,,,,,,,,,,,,,,,,,,,,,,['11200mhz'],,,,,,,,,,,['years warranty rgb'],,,,,,,,,,,
343112,,,['with'],,,,,['safe place'],,,,,,,,,,,,,,,,,,,,,,,,,['my cloud it s'],,,,,,,,,,,
344094,,,['2666mhz ram'],,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,,['vdimm'],,,['35v'],,,,,,,,,,,,,,,,,,
344368,,,['hyperx'],,,,,,,,,,,,,,,,,,,,,,,,,,,['quad core'],,,"['savage solid state drive', 'offers']",,,,,,,,,,,
344956,,,"['platinum', 'creation', 'creation', 'seasonic']",,,,,,,,,,,,,,,['unique integrated dc connector panel'],,"['aspect', 'aspect']",,,,,['market'],,,,,,,,"['determination to push', 'determination to push', 'm12ii evo', 'fully modular 80']",,,,,,,,,,,
344957,,,['2400mhz ram'],,,,,,,,,,,,,,,,,,,['30v'],,,,,,,,,,,"['lights lifetime warranty', 'avexir']",,,,,,,,,,,
345230,,,,,,,,,,,,,,,,,,['sata ports'],,,,,,,,,,,,,,,,,,,,,['support for'],,,,,
346381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d3nu1 usb s', 'intel nuc housing usb silver']",,,,,,,,,,,,,,,
346401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['both silent operation'],,,,,,,,,,,
346437,,,['ek fc'],,,,,,,,,,,,,,,,,,,,,,,,,,,['nvidia geforce gtx and titan x pascal based graphics cards'],,,,,,,,,,,,,,
346489,,,['core'],,,"['stream', 'amd eyefinity']",,,,,,,,,,,,,,,,['5600mhz'],['gddr5'],,,,,,,['1060mhz memory 2048'],,,['amd mantle dolby truehd gcn'],,,,,['768 directx'],,,,,,
346530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['1yr warranty'],,,,,,,,,,,,,,,
346669,,,,,,,,['protection'],,,,,,,,,,,,,,,,,,,,,,,,,['usb connector'],,,,,,,,,,,
347106,,,"['core', 'amd eyefinity']",,,['amd crossfirex ready'],,['year warranty'],,,,,,,,,,,,,,['1000mhz'],,,,,,,,,,,"['hbm stream processors 4096', 'amd liquid vr dolby']",,,,,,,,,,,
347169,,,['perfectly'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['crafted hand sculpted comfortable shape smart', 'dual connectivity']",,,,,,,,,,,
347356,,,,,,,['2x gbe'],,,,,,,,,,,,,,['16gb ddr4'],,,,,,,,,,,,['vortex'],,,,,,,,,,,
347914,,,['skylake'],,,,,,,,,,,,,,,,,,,,,"['kabylake ddr4', '1x usb 3']",,,,,,,,,['pciex1'],,,,,,,,,,,
