cluster_id,Product Type_x,Category_x,Brand_x,Storage Capacity_x,Memory Type_x,Interface_x,Memory Speed_x,Color_x,Model_x,Processor_x,Product Type_y,Category_y,Brand_y,Storage Capacity_y,Memory Type_y,Interface_y,Memory Speed_y,Color_y,Model_y,Processor_y
1212807,['year warranty'],,['7480'],,['cores ddr3'],,['720mhz'],,,['graphics dual core technology'],,,,,,,,,,"['amd a4 4000', 'amd radeon hd 7480g 720mhz 65w cpu retail']"
1213029,,,['docking station'],,,,,,,,['docking station'],,['icy box'],,,['usb 3 1 gen 2 connector'],,,,
1214499,"['7700hq nvidia gtx 1060', '7200rpm']",,['gs73vr'],,,,,,,,,,['msi'],,['7rf'],,,,['gs73vr'],['core i7 7700hq']
1219697,,,['gigabyte'],,['ddr4'],,,,['aero 14w v7'],['intel core i7 7700hq'],['aero'],['v7'],,,['ddr4'],,,['cf2'],,
1233806,['hbm2 stream processors 4096'],,['axrx'],,,,"['8192mb', '945mhz']",,,,['powercolor radeon rx vega'],,,['8gb'],,['hdmi'],"['1406mhz', '945mhz']",,,
1236317,,,['silverstone'],,,['up to 20 meters'],,,,,,,['silverstone'],,,,,,,
1240417,['small convenient'],['datatraveler'],['kingston s'],,,['small convenient'],,,,,['kingston datatraveler'],,,['32gb'],,,,,,
1242088,,['lifetime warranty'],,['3866mhz ram'],['vdimm'],['timings 1'],,['35v'],,,,,,['32gb'],"['ddr4', 'platinum pc4 30900 3866']",,"['Non-ECC', 'Dominator Platinum', 'DDR4', 'UDIMM (Unbuffered)', 'PC4-30900 (3866)']",['Aluminium Heatspreader with DHX Dominator Airflow Platinum LED Fan'],,
1242846,,,,,['speed'],,['866mhz'],,,,,,['amd'],,,,,,,['amd radeon r7 856mhz 95w cpu retail']
1243755,,,['silverstone'],,,['sas interface'],,,,,['sst rs831s'],,['silverstone'],,,['sas sata iii'],,,,
1244133,"['solid state drive', 'mechanical hard drives']",,['kingston s'],,,,,,['a400'],,,,,['240gb'],,['sata iii'],,,,
1255835,,,['xfx'],,,,,,,,"['xt 80', 'psu']",['bronze fully wired'],['500w'],,,,,,,
1256037,"['4k ips g sync i7 6820hk', '4k ips g sync i7 6820hk', 'Intel Core i7', 'Intel Core i7']","['uhd', 'uhd']","['msi', 'msi']",,,"['pci gen3', '7200rpm', 'windows 10', 'pci gen3', '7200rpm', 'windows 10']",,"['warranty', 'warranty']","['gt72s dragon', 'gt72s dragon']","['nvidia gtx 980', 'nvidia gtx 980']",,,['msi'],,,,,,,['panel core i7 6820hk']
1260662,,['lifetime warranty'],['3000mhz ram'],,['vdimm'],['timings 1 20'],['35v'],,,,['corsair'],,,['8gb'],,,"['Vengeance LPX Black', 'PC4-24000 (3000)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR4']",['Anodised Aluminium Heatspreader'],,
1261161,,,"['msi', 'msi']",,,"['fhd ips level 1920x1080 i7 6820hq nvidia sli gtx 1070 8gb gddr5', '7200rpm', 'windows 10', 'fhd ips level 1920x1080 i7 6820hq nvidia sli gtx 1070 8gb gddr5', '7200rpm', 'windows 10']",,"['warranty', 'warranty']",,,['i7 6820hk'],,,['18 4'],,['r win10'],,,,
1264350,['intel'],,['socket compatibility'],,,,,,,,"['argon cpu cooler for', 'hdc technology']",,,,,,,,,['intel lga1150 1151']
1265924,['1x pcie x16 6x'],,['skylake'],,,['bluetooth 4 2'],,['killer gigabit'],['6th gen ddr4'],,,,['gigabyte'],,,['usb3'],,,,
1268586,,,['got'],,,,,,,,,,['netgear'],,,['ac1900 802'],,,['r7000'],
1270604,"['range', '2 year warranty']",,,['4tb'],,['sata 6gb s'],,,,,"['barracuda', '5900rpm']",,,['4tb'],,,['st4000dm005'],,,
1271284,,,['samsung'],,,,,,,,,,['250'],,,"['upto 450mb s', 'usb 3']",,,['t3'],
1275737,,,,,,,,,,['amd radeon vega based graphics cards'],,,['ekwb'],,,,,,['ek fc radeon vega waterblock acrylic glass'],"['copper', 'radeon vega64 vega56 vega frontier']"
1279304,,['lifetime warranty'],,,['vdimm'],,['35v'],,,,,['dominator'],,"['32gb', '2x16gb']",['platinum pc4 27700 3466'],,"['DDR4', 'Dominator Platinum', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-27700 (3466)']",['Aluminium Heatspreader with DHX Dominator Airflow Platinum LED Fan'],,
1284950,,,['source'],,,,,,,,"['side window 2x', 'quiet fans']",,,,,,,,,
1285698,['management'],,['pp07'],,,,,,,,,,['silverstone'],,,['pci 8pin'],,['black blue'],,
1285866,"['dslr camera action camera', 'exceria pro m501']",,['shoot'],,,,,,['like a pro in 4k'],,['toshiba m501 exceria pro microsdxc performance memory card'],,,['16gb'],,['with sd adapter'],,,,
1287158,,['lifetime warranty'],,['3200mhz ram'],['vdimm'],,,,,,,,,['32gb'],['black pc4 25600 3200 non'],,"['Non-ECC', 'Vengeance LPX Black', 'DDR4', 'UDIMM (Unbuffered)', 'PC4-25600 (3200)']",['Anodised Aluminium Heatspreader'],,
1288660,['individually sleeved strands'],['long'],,['25 cm'],,,,,,['red'],,,['silverstone'],,,,,,['pp07 pcir'],
1294745,['power supplies'],,,,,,,,,,"['bronze fully wired', 'psu']",,,['450w evga'],,,,,,
1297542,,,,,,,,,,['intel solid state drive'],"['intel 540s series 2', 'iops ret']",,,['120gb'],,,['60k'],,,
1298063,,,['adapter cable'],,,,,,,,['protective sleeve'],,['icy box adapter'],,,,,,,
1308138,,,['whether you'],,,['work or simply browsing'],,['keyboard'],,,['spill resistant usb'],,['logitech'],,,,,,,
1309161,,,['2400mhz ram'],,,,,,,,,,,"['4gb', '1x4gb']",,,"['DDR4', 'UDIMM (Unbuffered)', 'Non-ECC', 'Value Select', 'PC4-19200 (2400)']",['\xa0'],['select pc4 19200'],
1309637,['processors 384 shader'],['stream'],['core'],,['gddr5'],['physx cuda'],"['900mhz', '4000mhz']",,,,['gigabyte gtx'],,,['1gb'],['gddr5 gpu'],,['900mhz'],,,
1317909,,,['socket'],,,,['8ghz'],,,,,,,,,,,,,['intel xeon e5 1620']
1324529,"['processors 2304 crossfire ready', 'years warranty', 'processors 2304 directx', 'years warranty']","['stream', 'stream']","['gv', 'gv rx580gaming']",,"['gddr5', 'gddr5']",['amd crossfire amd eyefinity'],"['7000mhz', 'boost 1355mhz', '7000mhz']",,['vr ready premium 3'],,,['3xdp'],,,['gddr5'],,,,,
1326292,['mountings'],,,,,,,,,,"['akasa vegas', 'blue']",,,['120mm'],,,,,,
1327536,['time 1x'],,['led backlit'],,,,,['year warranty'],,,,,['32'],,,,,,,
1336790,,,['skylake'],,,['bluetooth bitspower'],,,['kabylake ddr4'],,['rog maximus ix extreme'],,['asus'],,,,"['1151', 'usb3']",,,['intel z270 s']
1337536,,,,,,"['usb 3 0 speed', 'usb 2']",,,,,,,,['64gb'],,,,,,
1340307,,['stream'],,,['gddr5'],,"['1203mhz', '7000mhz']",['years warranty'],,,,,['xfx'],['4gb'],['7000mhz gddr5'],['hdmi dvi d dl'],,,,['radeon rx 550']
1355581,"['p builds', 'upon the excellent', 'designs']",,,,,,,,,,"['silverstone sst', 'black']",,,['120mm'],,,,,,
1358764,,,['skylake'],,,['sata 6gb s'],['usb3'],,"['6th gen ddr4', 'sata express m 2']",,"['intel z170 s', 'motherboard']",,['asus'],,['ddr4'],,['1151'],,['z170 a'],
1359327,"['7rd leopard', '7300hq nvidia gtx 1050']",,['msi'],,['ddr4 windows'],,['7200rpm'],,['gp62'],,,,,,,,,,,['7300hq']
1360395,['modern design engineered'],,['minimalist'],,,,,,,,['computer chassis'],,['corsair'],,,['mini itx'],,['black'],['carbide 600q inverse full'],
1360757,['warranty'],,['mz'],['1tb'],,['samsung 960 pro m 2 22x80 pcie 3 0 x4'],,,,,['samsung 960'],,,['1tb'],,['nvme 48'],,,,
1361108,"['cooler made by silverstones argon', 'pwm connector now']",,['very'],,,,,,,,"['argon ar07 v2', 'cpu cooler 3 heatpipes']",,['silverstone'],,,,,,,['intel amd am4 support']
1365759,['geforce gtx1060'],['stream'],,,['gddr5'],,['8008mhz'],['enabled 2'],,,,,['gainward'],,['gddr5'],,['1506mhz gpu'],,,['geforce gtx 1060']
1369571,,['panel made'],['black'],,,,,,,,['sst fp36b e usb 3 0 with'],,['silverstone'],,,,,,,
1369706,['Intel Core i7'],,['msi'],,,"['1920 x 1080 i7 6700hq nvidia gtx 1060', '7200rpm']",['014uk'],['ddr4'],['gt62vr'],,,,['15'],,,,,,,
1370312,"['surveillance drive', '3 year warranty']",,,['4tb'],,['sata 6gb s'],,,,,"['hard drive', 'year workload rate']",['skyhawk'],,"['4tb', '180tb']",,,['7200rpm'],,['sata iii'],
1373296,,['stream'],['core'],,['gddr5'],,"['1059mhz', '5400mhz']",['years warranty'],,,['gigabyte'],,,['4gb'],['gddr5 gpu'],,['5400mhz'],,,['geforce gtx 750']
1376179,"['cooler from', 'amd am4']",,,,,,,,,,"['cpu cooler 4 heatpipes 2x', 'pwm fans semi passive al cu for']",,['arctic freezer'],,,,,,,['intel amd am4']
1378073,['best for nvr embedded'],,,['4tb'],,"['sata 6gb s', 'sdvr hybrid sdvr']",,,,,['ncq reliable performance'],,,['4tb'],,"['st4000vx000', 'surveillance 3 5']",,,,
1382970,,,['those'],,,,,,,,,,,,,,,,,
1384555,,,['skylake'],,['usb3'],,,,['6th gen ddr4'],,['sabertooth z170'],,,,,,['1151'],,,
1386451,"['intel 900p pcie 3 0 x4', 'iops 5yr warranty']",,,,,,,,,,['intel optane 900p'],,,['280gb'],,,,,,
1388526,['all in cooler 900'],,,['120mm'],['30dba 73 cfm'],,['1800rpm'],,,,['blue led pwm fan am4 2066'],,['antec mercury m120'],,,,,,,
1397052,,,,,,,,,,,"['computer chassis ssi ceb e atx', 'matx mitx']",['tower'],['antec'],,,,,,,
1397663,,,['quadro'],,,,,,,,['nvidia quadro'],,,['4gb'],['gddr5 pcie 3 0'],,,,['m2000 768'],
1398779,['raven tower case'],,['smallest'],,,,,,,,['sst'],,['silverstone'],,,,,,,
1400150,,,['cx750'],,,,,,,,"['corsair', 'bronze fully wired', 'psu']",,['750w'],,,,,,,
1402501,,,['msi'],['128gb'],['ddr4 windows'],['fhd 1920x1080 i7'],['7200rpm'],['gddr5'],,,['win10'],,['msi'],,,,,,,
1407414,['year warranty'],,,,"['22', 'ddr3 controller integrated hd graphics 3']",,,,,,,,['intel'],,,,,,,['dual core']
1410872,"['vega', 'hbm2 stream processors 4096']",,['axrx'],,,,"['8192mb', '945mhz']",,,,['powercolor radeon rx vega'],,,['8gb'],,"['hbm2 dp', 'hdmi']",['945mhz'],,,
1411421,"['3 year warranty', '5 year warranty']",,,"['4tb', '4tb']",,,,,"['sata 6gb s', 'sata 6gb s']",,['sshd solid state hybrid drive'],,['seagate'],['4tb'],,,,,['st4000dx001'],
1413324,['corsair'],,['cssd'],,,['0 x4'],,,,,['corsair'],,,['480gb'],,,,,,
1417622,,,['support'],,,,,,,,,,['asrock'],,['ddr4 sata3 triple m 2'],,['1151'],,['fatal1ty z370'],
1417745,['processors 2048 directx'],"['stream', 'amd crossfire']",['axrx'],,['gddr5'],,"['1250 mhz', '7000mhz']",['years warranty'],['570 4gbd5 3dhd'],,['powercolor radeon'],,,['4gb'],['gddr5'],"['polaris 2048 streams', '3xdp hdmi dvi d']",,,['rx 570'],
1420572,,,,,,,,,,,['sapphire'],,,['4gb'],['gddr5'],['hdmi 2 0b dvi d dl'],,,,['radeon']
1425327,['processors 2304 directx'],['stream'],['11265'],,['gddr5'],['amd crossfire amd eyefinity'],['7000mhz'],['years warranty'],,,,['2xdp'],,['4gb'],['7000mhz gddr5'],['dvi d'],,,,
1429349,"['couple of percent of chips tested capable of', 'core technology']",,"['these', 'eight', 'these']",,['ddr4 controller 3'],,,,,"['intel core i7', 'intel core i7']",,,,,,,,,,['intel core i7']
1434922,,,['gigabyte'],['128gb'],['ddr4'],"['m2', '7200rpm']",,['2400mhz'],['sabre 15g cf2'],,,,,,,,,,,
1435481,['write'],,['cssd'],['960gb'],,,,,,,['corsair neutron xti'],,,['960gb'],,,,,,
1438223,"['datatraveler', 'notebooks and desktops']",,,,,['usb 3 0'],,,,,"['kingston dt100', 'write']",,,['128gb'],,['usb 3 0 datatraveler'],,,,
1438580,['pressure computer'],,['ek vardar'],,,,,,,,['ek furious'],,,['120mm'],,,,,,
1449571,['1x pcie x16 2x pci e x1 4x'],,"['skylake', 'audio 4x']",,,['sata 6gb s'],,,"['6th gen ddr4', 'usb3 0']",,,['sata3'],['gigabyte'],,['ddr4'],,['1151'],,,
1450313,['warranty'],,,,,['samsung 960 pro m 2 22x80 pcie 3 0 x4'],,,,,['samsung 960'],,,['2tb'],,['nvme 48'],,,['write 440k 360k'],
1452250,['aio kit'],,,['120mm'],,,,,,,['masterliquid lite'],,,,,,,,,['intel amd coolers']
1452708,['processors 1152 vr ready'],"['stream', 'physx cuda']",,,['gddr5'],,['8000mhz'],,,,,,['innovision'],,['gddr5'],,['1506mhz gpu'],,,['3d geforce gtx 1060 twin x2']
1460136,['1 year warranty'],,,['4tb'],,,,,['sata 6gb s'],,['desktop'],,,['4tb'],,,,,['st4000dm000'],
1472539,['corsair'],,['3200mhz ram'],,,,,,,,,,,"['16gb', '2x8gb']",,,"['DDR4', 'PC4-25600 (3200)', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance RGB Black']",['Anodised Aluminium Heatspreader'],,
1474195,,,['hot swap'],,,,,,['cp05'],,['sst cp05'],,['silverstone'],,,,,,,
1474623,['processors 768 vr ready physx cuda'],"['stream', 'enabled 3']",,,['gddr5'],,['7010mhz'],,,,['1392mhz boost'],,['palit'],,['gddr5 graphics card'],,['gpu'],,,"['geforce gtx 1050', '768 core 1290mhz']"
1476089,,,['google'],,,,,['unit pack'],,,['app controlled'],,['google'],,,,,,,
1486336,['hard drive kit'],,['icy dock'],,,,,,,,,,['icy dock trayless'],,,['1 x SATA 1.5/3.0 Gb/s'],,['Black'],,['aluminum body']
1490538,,['lifetime warranty'],,['3600mhz ram'],['vdimm'],,['35v'],,,,,['dominator'],,"['16gb', '4x4gb']",['platinum pc4 28800 3600'],,"['UDIMM (Unbuffered)', 'DDR4', 'Dominator Platinum', 'PC4-28800 (3600)', 'Non-ECC']",['Aluminium Heatspreader with DHX Dominator Airflow Platinum LED Fan'],,
1493348,['dominator pro 429uk'],,['msi'],,['7200rpm'],['fhd ips 1920x1080 i7'],,"['gddr5', '2400mhz']",,,,,['msi'],,,['usb type c'],,,,
1496243,['cabinet full'],,,,,,,,,,['docking station'],,,,,,,,,
1499951,['v7 cf2 black'],,['aero'],,['ddr4'],,['2400mhz'],,['14k'],,['aero 14k v7 cf2'],,,,,,,,,
1500458,"['pcie x16', 'quad crossfire sli']",,['skylake'],,,,['11x usb3'],,['6th gen ddr4 4x'],,['motherboard'],,['gigabyte'],,['ddr4'],,['1151'],,,
1502287,,,['bx80677g4600'],,['ddr4 controller integrated iris dx12 graphics 3 year warranty'],,,,,['dual core technology'],,,['intel'],,,,,,,
1503066,['serious airflow'],,,,,,,['good'],,,['o psu'],,,,,,,,,
1512235,,['lifetime warranty'],,['2666mhz ram'],['vdimm'],,['35v'],,,,['corsair'],,,['32gb'],,,"['DDR4', 'Vengeance LPX White', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['Anodised Aluminium Heatspreader'],,
1514044,"['mx brown', 'optimised durable steel', 'backlight detachable braided usb cable']",,['cherry'],,,,,,,,['backlit keys wired'],,['hyperx'],,,,,,,
1517018,,,['google'],,,,,,,,,,,['google wifi'],,['ac 2x gbe 2x int antenna'],,,,
1518695,['1x pcie x1 4x'],,['socket'],,['support 2x ddr4 dimm'],"['1x pcie x16', 'sata 6gb s', 'usb 2 0']",,,,,,,['asrock'],,,,,,,
1521147,,,,['support for x series'],,['sata ports'],,,,,['oc formula intel x299 s'],,['asrock'],,,,,,['2066'],['sata3']
1522205,"['write', 'write']",,['wds512g1x0c'],,,,,,,,['write'],,,['512gb'],,['0 x4'],,,,
1532335,,,['p57x gaming laptop'],,,['7200rpm'],,,['4k ips 3840x2160'],['7700hq nvidia gtx 1070'],,,,,,,,,,
1532567,"['xxx series 650w', 'and diy']",,['xfx'],,,['required by'],,['hardcore gamers'],,,"['xxx hybrid', 'modular 80plus bronze', '2 psu']",,,,,,,,,
1533167,['deliver the power'],,['builder'],,,,,,,,,,,,,,,,,
1534511,,,['provides'],,,,,,,,['docking station'],,['akasa duodock'],,,,,,['x2'],
1536730,['write'],,,,,,,,['95k'],,"['3d m 2 2280', 'write']",,,['2tb'],,,,,['95k'],
1540724,,,['akasa'],,,['sata port'],,,,,,,['akasa'],,,,,,,
1546406,,,['expanding'],,,,,,,,"['computer chassis', 'microatx mini itx']",,['nzxt'],,,"['elite mid tower', 'usb 3 0']",,['black red'],,
1548660,['vdimm lifetime warranty'],,,['3200mhz ram'],,,,,,,['lpx red pc4 25600 3200 non'],,,"['16gb', '4x4gb']",,,,,,
1549681,,,['petit'],,,,,,,,['nuc board'],,['silverstone'],,,,,,['sst pt14b h1t1 petit'],
1551439,"['sfx unit on sale today fully modular', 'management excellence']",,['highest power'],,,,,,,,['strider sst sx600 g'],['sfx'],,,,,,,,
1552211,,,['external'],,,['usb 2 0'],,,,,"['bus powered pc', 'mac']",,['dynamode'],,,,,,,
1555912,"['unmatched creative freedom', 'nvidia quadro']",,['unmatched power'],,,,,['single slot'],['p4000'],,['nvidia quadro'],,,['8gb'],,['dvi d sl'],,,['p4000 4x'],
1555942,['hbm2 stream'],,['gv'],,,,['800mhz'],,,,,,,['8gb'],,,,,,
1557899,['modern silent three'],,['clean'],,,,,,,,['tower case w o psu'],,['nzxt'],,,,,,,
1562024,['chassis with led'],['full'],['aerocool'],,,,,,,,"['computer chassis', 'pwm fan']",,['aerocool'],,['support sd tf card'],,,,,
1566177,,,['socket compatibility'],,,,,,,,,,['scythe mugen max'],,,,,,,
1570670,['years warranty'],,,,,,,,,,,,,['11gb'],,['gddr5x vr ready graphics card'],,,,
1571295,,['lifetime warranty'],,['2133mhz ram'],['vdimm'],['cas 13'],['20v'],,,,,,,['64gb'],['black pc4 17000'],,"['UDIMM (Unbuffered)', 'DDR4', 'Vengeance LPX Black', 'PC4-17000 (2133)', 'Non-ECC']",['Anodised Aluminium Heatspreader'],,
1572949,,,['just'],,,,,,['add ram'],,,,['zotac'],,,['usb 3'],,,,
1582237,['brown'],,,,,,,,,,"['suora blue back lit keys ttc', 'usb black']",['brown'],,,,,,,,
1582810,"['voucher code', 'led backlighting']",,['enter'],,,,,,,,['key rollover'],['back lit'],"['corsair', 'keys wired']",,,['usb 2 0'],,,,
1585668,,,['compact'],,,,,,,,"['tower case', 'freeform modular system handle 2x140']",,['cooler master'],,,,,['dark grey'],['mastercase pro 3'],
1591384,['time 1x'],,['led backlit'],,,,,['year warranty'],['1920x1080'],,,,['acer'],,,,,,,
1592117,,['lifetime warranty'],['2400mhz ram'],,['vdimm'],,,,,,,,,"['16gb', '2x8gb']",,,"['Vengeance LPX Black', 'PC4-19200 (2400)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR4']",['Anodised Aluminium Heatspreader'],,
1596635,,,['yd160xbcaewof'],,,,,['ddr4 controller 3 year warranty'],,['threads'],['95w cpu'],,,,,,,,,['amd ryzen 5 1600x s am4 six core']
1605585,['sata iii'],,,,,,,,,,,,,['120gb'],,,,,,
1606635,,,['noble'],,,,,,,,"['sst nb05b noble breeze', 'notebook cooler black']",,['silverstone'],,,,,,,
1608050,,,['docking station'],,,['usb 3'],,,,,['reader upto'],,['icybox'],['128gb'],,,,,,
1610117,,,['logitech'],,,,,,,['advanced 2'],['wireless desktop'],,['logitech'],,,,,,,
1612727,,,,['100 ram'],,,,['year warranty'],,,,,['noctua nh l9x65'],,,['23 6db 600 2500rpm'],,,,
1613892,['6qf leopard pro 1087uk'],,,"['msi gp62', '128gb']",,"['m 2', '7200rpm', 'windows 10']",,['gddr5'],,['i7 6700hq nvidia gtx'],"['6qf leopard pro fhd', 'i7 6700hq']",,,['15 6'],,,,,,
1623760,,,,,,,,,,['nvidia'],,['pny'],,['12gb'],,,,,['quadro k6000 pci e 3 0 2880 cores'],
1625046,['existing'],,['extend'],,,,,,,,['internal antennas'],,['asus'],,,,['1300 mbps'],,,
1627205,"['4k ips level 3840 x 2160 i7 6820hk nvidia sli gtx 1070', '4k ips level 3840 x 2160 i7 6820hk nvidia sli gtx 1070']",,"['msi', 'msi']",,,,,,,,['i7 6820hk'],,['msi'],['064 uhd'],['ddr4'],,,,,
1628458,"['pwm', 'gigabyte msi and asrock']",,['airpressure'],,['35 cfm'],,['650 1550 rpm'],['year warranty'],,,"['cooler master', 'pressure rgb']",,,['120mm'],,,['500rpm'],,,
1636575,,,['socket compatibility'],,,,,,['socket 115x 1356 2011'],['intel'],"['clc', 'pwm fan', 'copper base sleeved tubing']",,['evga'],['120 rgb'],,['hydro cooler cpu cooler'],,,,['all']
1637116,"['mx brown', 'key rollover on usb usb']",['switches'],['cherry'],,,,,,,,['back lit'],,['corsair'],,,,,,,
1641184,,['lifetime warranty'],['2400mhz ram'],,['vdimm'],,['35v'],,,,,,,"['16gb', '2x8gb']",,,"['Vengeance LPX Black', 'PC4-19200 (2400)', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)']",['Heat Spreader'],,
1642179,['win'],,['msi'],,,['fhd 1920 1080 antiglare wide viewing'],['7200rpm'],['gddr5'],,['intel core i7 67000hq'],,,['msi'],,,,,,,['i7 6700hq']
1642713,,,['true'],,,,,,,,,,,['16gb'],,,,,,['cores 7']
1644590,,,['gigabyte'],,['ddr4'],,['2400mhz'],,['15w'],"['cf2 gtx 1060', 'intel core i7 7700hq']",,,,,['ddr4'],,,['win10 pro'],,
1650850,,,['edimax'],,,,,,,,"['300mbps wireless', 'iqos management']",,['edimax'],,,,,,,
1651504,"['year warranty', 'gpu clock', 'year warranty']",,['integrated'],,"['cores ddr3', 'cores ddr3']",,"['720mhz', '757mhz']",,,['r7 graphics quad core technology'],,,,,,,,,,['amd a8']
1655569,,,['tower'],,,,,,,,"['computer chassis full', 'turbo fans']",,"['thermaltake', 'tower']",,,,,,['900 super tower'],
1657631,['nvidia gtx 1060'],,['msi'],,"['gddr5', 'ddr4']",,,,,,"['i7 6820hk', 'nvme ssd']",,['msi'],['256gb'],,,,,,
1659650,"['silverstone sst', 'air penetrator', 'channeling technology']",,,['120mm'],,,['700'],,,,['air penetrator sst'],,,['180mm'],,,,,,
1659817,['5 year warranty backwards compatible'],,,['5tb'],,['sata 6gb s'],['128mb'],,,,,,,['5tb'],,,,['6gbs 7200rpm'],,
1659979,['based graphics cards'],,,,,,,,,,['ek fc radeon vega waterblock pom acetal copper'],,['ekwb'],,,,,,,['radeon vega64 vega56 vega frontier']
1669477,['corsair'],,,,,,['800mhz ram'],,,,['corsair twinx'],,,['4gb'],,,,,,
1671790,['rucksack'],,['ge62'],,,['7200rpm'],,['ghost recon'],,,,,,,,,,,,
1672141,"['rog', 'nvme ssd']",,['asus'],['256gb'],,"['fhd 1920x1080', '7200rpm']",,['ddr4'],,['intel i7 6700hq nvidia gtx 1060'],['rog'],['windows'],,['17 3'],,,['t i7 6700hq 2 6ghz'],,,
1676835,,,['silverstone'],,,,,,,,['sst'],,['silverstone'],,,,,,,
1677764,['write'],,,,,,,,['95k'],,['3d'],,,['2tb'],,,,,['95k 84k'],
1687015,,,['msi'],,,,,['gddr5'],['stealth pro'],['6700hk nvidia gtx 1060'],['i7 6700hq'],,,['011 fhd'],,,,,,
1687845,['rx550d5'],['stream'],,,['gddr5'],,['7000mhz'],['years warranty'],,,,,,"['2gb', '14nm']",['gddr5'],['hdmi dvi d dl'],['7000mhz'],,,
1688821,"['processors 2304 crossfire ready', 'years warranty']",['stream'],['rx'],,['gddr5'],,,,,,"['polaris pcie 3 0', '2304 streams']",,,"['8gb', '14nm']",['radeon rx 480'],,['gddr5 1288mhz'],['oc triple'],,
1690194,,,['built'],,,,,,,,['o psu'],,,,,,,,,
1691649,['power supply'],,['corsair'],,,['watt 1200w'],,,['hx series hx1200 1200'],,"['modular 80plus', 'psu']",,,,,,,,,
1698079,['processors 2304 directx'],"['stream', 'amd crossfire']",,,['gddr5'],,['8192mb 8000mhz'],['years warranty'],,,['powercolor radeon'],,,['8gb'],['gddr5'],,,,,
1700753,['ips 4k 3840 x 2160 i7'],['7700hq'],,,,,,['7200rpm'],,,,,,,,,,,,['8ghz core i7 7700hq']
1701096,['years warranty'],,,['08g p4'],,,"['6181', '8192mb 10010mhz']",,,,,,,,,,,,,
1701433,,['5'],,,,,"['p10810f', '11200mhz']",,,,,,['zotac'],,,,,,,['geforce gtx 1080']
1702592,"['iops', 'write', 'iops']","['300k', '300k']",['samsung'],,,,,,"['1700mb s', 'sm961']",,['iops'],,['samsung'],,,,,,['sm961'],
1704265,,,['sabrepro15 cf1'],,,['7200rpm'],,['2400mhz'],,,['sabre pro'],,['15'],,,['fhd ips i7'],,,,
1704269,,,['msi'],['128gb'],['ddr4 windows'],['nvme ssd'],['7200rpm'],,['ge73vr'],['intel core i7 7700hq nvidia gtx 1060'],['m 2 pcie'],,['ge73vr'],['128gb'],,,,,,
1708834,['rog strix'],,,,,,,,,,,,,,,,,,,['geforce gtx 1080 ti graphics card']
1720105,['micro atx'],,,,,"['mini itx', 'side panel']",,['black'],,,"['computer chassis', 'matx mitx']",['nvidia'],['cooler master'],,,,,,['mastercase pro 5'],
1721025,,,,['4tb'],,['sata 6gb s'],,,,,,,['seagate'],['4tb'],,,['5900rpm'],,['st4000vn000'],
1722173,"['rog', 'Intel Core i7']",,['asus'],,['ddr4 ram'],['fhd ips'],,['gddr5'],['g752vy'],,['rog'],,,,['g752vy'],,['7ghz'],,,
1723921,,,"['ml06', 'milo', 'milo']",,,,,,,,['2 5 drive'],,['silverstone'],,,,,,,['bays 1x']
1727047,['nzxt s'],,['showcases'],,,,,,,,"['black mid tower computer chassis tempered glass', 'matx 4x fans']",['blue'],['nzxt'],,,,,,,
1728170,,,['intel solid state'],,,['up to six times faster'],,,,,"['intel dc p3600 aic hhhl pcie 3 0 x4 nvme 20nm', 'write iops']",,,['800gb'],,['mlc read 2600mb s'],,,['430k read 50k'],
1734906,,,,['support for x series'],,,,,,,,['s'],['asrock'],,['ddr4 so dimm sata3 triple m 2 dual gbe'],['usb 3 1'],,,"['x299e itx ac intel x299', '2066']",
1761317,['fan controller'],,,['the evga'],,,,,['usb3'],,"['computer chassis e atx', 'matx mitx']",,,,,['window led'],,['1c'],,
1768835,['shining blue leds'],,,,,,,,,,,,,['120mm'],,,,,,
1771056,,['4k'],,,"['sc17', '758 41 2633 t2']",,,,,['i7 6820hk nvidia gtx 1070'],['1070 laptop'],,,,['sc17'],,,,,['4k ips']
1774578,"['red switches', 'black german engineering']",,['cherry'],,,,,,,,['mx board'],,['cherry'],,,,,"['key lock', 'black']",,
1782408,,,['corsair'],,,,,,,,['psu'],,,,,,,,,
1783208,,,['nh q17ek'],,['ddr4 windows'],,,,['003'],['i7 6700hq'],['win'],,,,,,,,,
1787149,"['hbm stream processors', 'amd liquid vr vr ready creator', '2 year warranty']",['amd crossfirex ready'],"['core', 'amd eyefinity']",,,,['1000mhz'],,,,,,,['8gb'],['radeon pro duo pcie 3 0'],,,,,
1796928,"['6300hq nvidia gtx 1060', 'Intel Core i7']",,,,,,,,,,,,,,,,,,,
1800790,,,['corsair'],,,['1000 watt 1000w active pfc 80'],,,,,['psu'],,['1000w corsair'],,,,,,,
1803259,['1b icy dock mb'],,,,,,,,,['882sp 1s 1b black'],,,['icy dock black'],,,,,,,
