scan_id,scan_cluster_id,scan_product_type,scan_category,scan_brand,scan_storage_capacity,scan_memory_type,scan_interface,scan_memory_speed,scan_color,scan_model,scan_processor
scan_1284,511474,['upto 290mbs'],,,,,,,,,
scan_1285,512220,['psu'],,,['750w evga'],,,,,,
scan_1286,512273,,,['gigabyte'],,['gddr5 graphics card'],,['gpu'],,,"['geforce gtx 1050', '768 core 1328mhz']"
scan_1287,513521,['wireless adaptor'],,['netgear'],,,,,,['wnda3100 200pes'],
scan_1288,514020,['trim mid tower case'],,['nzxt source'],,,,,,,
scan_1289,514239,['kingston dtig4'],,,['64gb'],,['usb 3 0 datatraveler'],,,,
scan_1290,514378,"['lexar', 'sdxc memory card', 'write card']",,,['128gb'],,"['uhs ii', 'u3']",,['reader included'],,
scan_1291,514898,"['sandisk z410', '55k iops']",,,['120gb'],,,,,['35k'],
scan_1292,515270,['hydro cooler bracket'],,['corsair'],,,,,,['hydro series hg10 n970'],['nvidia gtx 970 and gtx 760 reference graphics cards']
scan_1293,515335,,,['gigabyte'],,,,,,,"['aorus', 'geforce gtx 1080']"
scan_1294,518285,['matx mini itx computer chassis'],,['fractal design'],,,['window usb 3 0'],,,,
scan_1295,518431,"['corsair hd140 rgb led 9', 'multi colour single fan expansion pack']",,,,,,,,,
scan_1296,519099,,,['tp link'],,,['ethernet ports network triple'],,['pack kit'],,
scan_1297,520009,,,,"['32gb', '2x16gb']",,,"['DDR4', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance LED', 'PC4-25600 (3200)']",['Anodised Aluminium Heatspreader'],,
scan_1298,521089,,,,"['64gb', '8x8gb']",,,"['Non-ECC', 'PC4-33600 (4200)', 'UDIMM (Unbuffered)', 'DDR4', 'Vengeance LPX Black']",['Anodised Aluminium Heatspreader Vengeance Airflow Fan'],,
scan_1299,521474,['intel hd graphics microatx'],,,,['ddr3 ddr3l'],,['d1800m integrated dual core intel celeron'],,,
scan_1300,522041,['plato x slim fanless chassis'],,['akasa'],,,,,,,['core i7 i5 i3 boards usb']
scan_1301,522456,['port netgear'],,['48'],,,,['gsm4352pb'],,,
scan_1302,523043,"['prolite hard glass', 'brightness d sub dvi d black']",,['iiyama'],,,,,,,
scan_1303,523577,"['computer chassis', 'matx mitx']",,,,,,,,,
scan_1304,523775,,,,['8gb'],,"['hbm2 dp', 'hdmi']",['945mhz'],,,
scan_1305,523833,,,['cisco'],,,,,,['small business sg500x 24 l3 managed'],
scan_1306,524325,,,,['8gb'],,,,,,
scan_1307,524392,,,['intel xeon'],['1240l v3'],,,,,,
scan_1308,524794,,,,['2tb'],,,,,"['st2000lm007', '5400rpm']",
scan_1309,525261,,,,"['64gb', '8x8gb']",,,"['Vengeance RGB Black', 'PC4-21300 (2666)', 'DDR4', 'UDIMM (Unbuffered)', 'Non-ECC']",['Anodised Aluminium Heatspreader'],,
scan_1310,525616,,,['amd'],,,,['0ghz'],,,
scan_1311,525780,"['sst ps11b', 'mid tower']",,['silverstone'],,,['window'],,,,
scan_1312,527341,,,,['1gb evga'],['gddr3'],,,,,
scan_1313,528407,['memory card'],,,['8gb'],['sandisk'],['uhs i'],,['write'],,
scan_1314,530016,['back lit'],['rapidfire rgb'],['corsair'],,,,,,,['cherry mx']
scan_1315,530239,,['dp'],,['8gb'],['gddr5'],,['8000mhz'],,,
scan_1316,530527,,,['asus'],,['ddr4'],,['1151'],,,
scan_1317,530632,"['nvidia quadro', 'graphics card']",['pny'],,['1gb'],,,,,,
scan_1318,530640,"['lexar jump drive', 'write retractable']",,,['32gb'],,['usb 3'],,,,
scan_1319,532370,['corsair neutron xti'],,['1'],,,,,,,
scan_1320,533520,['rog rampage'],,,,['ddr4'],,['usb3'],,['2066'],"['intel x299 s', 'sata3']"
scan_1321,533755,,,['asrock'],,['ddr4'],,['1151'],,,
scan_1322,534083,,,['intel'],,,,,,,['core i5']
scan_1323,534648,"['argon cpu cooler', 'pwm intel amd am4 ready']",,['silverstone'],,,,,,,
scan_1324,536423,,,,['500gb'],,,,,,['intel core i5 4210u']
scan_1325,536764,['air series sp140'],['blue led'],['corsair'],,,,,,,
scan_1326,537082,['sdhc memory card'],,,['64gb'],,,,,,
scan_1327,537566,,,,,,,,,,['intel core i7']
scan_1328,537990,,,,"['4gb', '1x4gb']",,['corsair'],"['Vengeance LP Black', 'Non-ECC', 'DDR3L', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']",['Anodised Aluminium Heatspreader'],,
scan_1329,540039,"['modular 80', 'psu']",,,['850w evga'],,,,,,
scan_1330,541618,,,,,,['pci network'],,,,
scan_1331,543783,['8i sgl int'],,['8 port'],,,,,,['sata sas pcie'],
scan_1332,543998,['gd09b grandia black'],,['silverstone'],,,,,,['usb 3 0'],
scan_1333,544009,['sst ecs02'],['card'],,,,,,,,['8x sas sata ports']
scan_1334,544642,['microatx'],,['msi'],,,,,,,['amd a320 s am4']
scan_1335,545552,"['hyperx savage', '89k iops']",,,['240gb'],,,,,['phison read 560mb s'],
scan_1336,546022,,,['lacie'],['36tb'],,"['6big thunderbolt 3', 'usb 3 desktop professional']",,,,
scan_1337,546933,['mini itx'],,['gigabyte'],,['ddr3 ddr3l'],,,,['ga n3050n d2p integrated'],['dual core intel celeron']
scan_1338,548760,['twin pack'],['aes data'],['d link powerline'],['1000 hd'],,,,,,
scan_1339,548798,,,['gigabyte'],,,,,,,
scan_1340,548806,"['tp link archer', 'dual band']",,,,,,,,,
scan_1341,550429,,,,['600gb'],,,,,"['performance 15k', '15000rpm']",
scan_1342,550768,,['slimline'],,['50cm'],,,,,,
scan_1343,551478,['samsung'],,,['2tb'],,"['transfer speed', 'upto 450mb s', 'usb 3']",,,,
scan_1344,551502,,,,,,,,,,
scan_1345,551868,['intel c206 s'],,['asus'],,,"['sata iii', 'usb 3 0 atx']",,,['1150 ddr3'],
scan_1346,552594,,,['arctic freezer'],,['rpm'],,,,['11i silent cpu cooler with 92'],['intel 115x 2011 2066 cpu']
scan_1347,554312,,,,['32gb'],,,,,,
scan_1348,555102,['micro atx'],,['gigabyte'],,['ddr4'],['usb 3'],['1151'],,,
scan_1349,555119,"['intel dc p3600 pcie nvme 3 0 x4 20nm', 'write iops']",,,['2tb'],,['mlc read 2600mb s'],,,['450k read 56k'],
scan_1350,555876,,['ultra'],['silverstone'],,,,,,['ff123w'],
scan_1351,556239,['western digital'],,,['5tb'],,['3 5'],,,,
scan_1352,560114,,,['gigabyte'],,['ddr4'],['atx'],['1151'],,['z270p d3'],['intel z270 s']
scan_1353,560257,,,,"['32gb', '2x16gb']",,,"['DDR4', 'UDIMM (Unbuffered)', 'Vengeance LPX Black', 'Non-ECC', 'PC4-17000 (2133)']",['Anodised Aluminium Heatspreader'],,
scan_1354,562371,,,,['960gb'],,['0 x4'],,,['write'],
scan_1355,563187,"['samsung portable ssd t5 external', 'transfer 2x cables']",,,['1tb'],,['usb 3'],,,,
scan_1356,563366,"['red led', 'graphics card models']",['hardswap replacement'],['xfx'],,,,,,,
scan_1357,563414,['toshiba p300'],,,['2tb'],,,,,,['7200rpm']
scan_1358,564957,,['sata3'],['asrock'],,['ddr4'],,['1151'],,,
scan_1359,565019,"['beebox s', 'hdmi dp barebone']",,['asrock'],,,,,,,['intel i3 6100u dual core']
scan_1360,565568,"['kingston compact', 'write']",,,['16gb'],,,,,,
scan_1361,565808,,,,,,,['0ghz'],,,['intel xeon e5 1680']
scan_1362,565946,['netgear prosafe'],,,['24 port'],,,,,,
scan_1363,566076,"['aluminium sff mini itx case 6x', 'bays 2x internal 2 5 drive']",['black'],['silverstone'],,,,,['bays'],,
scan_1364,567064,['modular 80plus'],,,,,['7a 92'],,['sfx psu'],,
scan_1365,568699,,,,['650w evga'],,,,,,
scan_1366,569462,['single pack winglet tips pwm'],,,['140mm'],['nzxt aer rgb premium fan'],,,,,
scan_1367,571851,['z170m plus'],,['asus'],,,,['1151'],,,['intel z170 s']
scan_1368,572269,['case white snow'],,,,,,,,,
scan_1369,572447,,,,"['16gb', '2x8gb']",,,"['Non-ECC', 'Vengeance LPX White', 'DDR4', 'PC4-24000 (3000)', 'UDIMM (Unbuffered)']",['Anodised Aluminium Heatspreader'],,
scan_1370,572859,['flash drive'],,,['32gb'],,['ultra usb 3 0 80mb'],,,,
scan_1371,572963,,,,['4gb'],['gddr5 gpu'],,,,,
scan_1372,574901,"['corsair force le200 2', 'write', '40k iops retail']",,,['240gb'],,,,,,
scan_1373,575235,,,,"['16gb', '4x4gb']",,,"['UDIMM (Unbuffered)', 'PC3-24000 (3000)', 'DDR4', 'Non-ECC', 'Vengeance LPX Black']",['Anodised Aluminium Heatspreader Heat Spreader'],,
scan_1374,575236,,,['intel'],,,,,,,
scan_1375,575492,['kingston ssdnow'],,,['480gb'],,['sata iii'],,,['90k 35k'],
scan_1376,575594,['write 190k'],,['toshiba'],,,,,,,['s read 1600mb s']
scan_1377,576077,"['cpu cooler 8 heatpipes vapor chamber', 'pwm fans red led']",,['cooler master'],,,,,,,['intel amd sockets 2x140']
scan_1378,576823,['a88xm plus'],,['asus'],,,,,,,['amd a88x fm2']
scan_1379,576874,['memory card'],,,['32gb'],,['uhs i'],,['45mb s read adapter included'],,
scan_1380,577116,['nano read 130mb s'],,,['32gb'],,['ultra slim'],,['compact design'],,
scan_1381,577633,"['av surveillance', 'ncq']",,,['1tb'],,,,,,
scan_1382,578661,['m9140 e512laf pcie x16 low profile quadcard'],,,,,['PCIe (x16)'],['512MB'],,,
scan_1383,578745,['individually sleeved psu dc cable kit type'],,['corsair'],,,,,,,
scan_1384,579110,['raven mid tower computer chassis'],,['silverstone'],,,['window 90'],,['green'],,
scan_1385,579160,['a68hm p33 v2'],,['msi'],,,['dvi d micro atx'],,,['sata raid pcie 3 0 x16 d sub'],['amd a68h fm2 godavari']
scan_1386,579217,"['masternotepal maker laptop cooler modular design', 'removable fans cable management usb hub']",,['cooler master'],,,,,,,
scan_1387,579377,,,['icy box'],,,,,,,['aluminium']
scan_1388,580885,['corsair'],,,['960gb'],,['0 x4'],,,['2300mb s 260k'],
scan_1389,581252,['954mhz'],,,['2gb evga'],,,['gpu'],,,
scan_1390,581413,['netgear prosafe advanced smart managed'],,,['10 port'],,['fibre module'],,,,
scan_1391,581935,,,['amd'],,,,,,,
scan_1392,582958,['superserver 2028tp'],,['2u supermicro'],,,,,,,['intel xeon processor e5 2600']
scan_1393,584541,,,['supermicro mbd x11ssz f o xwon micro atx'],,,,,,,
scan_1394,584908,['nvidia quadro m4000 maxwell'],,,"['8gb', '192gb']",,,,,,['1664 cores']
scan_1395,587259,['corsair'],,,['32gb'],,,"['Vengeance LPX White', 'PC4-24000 (3000)', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)']",['Anodised Aluminium Heatspreader'],,
scan_1396,588440,,,['msi'],,['ddr4'],,,['atx'],,['intel x99 s']
scan_1397,588988,"['fortress sst ft05b', 'atx case']",,['silverstone'],,,,,,,
scan_1398,589077,,,['gigabyte'],,,,,,,['geforce gtx 1060 mini itx oc']
scan_1399,589085,"['geforce gtx 1060 armor oc', '1759mhz boost']",,['msi'],,['gddr5'],,,,['1152 core'],
scan_1400,589792,,,,,['ddr4'],,['ecc ram'],,,
scan_1401,590429,,,['silverstone'],,,,,,['sst td02 e tundra'],
scan_1402,590803,['usb 3 1 pci express card'],,,,,,,,,
scan_1403,591536,"['seagate wireless portable', 'upto']",,,['500gb'],,,,,,
scan_1404,591806,"['corsair quiet led fan', 'dual pack']",['blue'],,['120mm'],,,,,,
scan_1405,591868,"['av surveillance', 'ncq']",,,['2tb'],,['wd20purz 3 5'],,,['5400rpm'],
scan_1406,592663,,,['gigabyte'],,,,,,,['geforce gtx 1050 oc']
scan_1407,593295,,,['startech'],,,,,,,
scan_1408,593743,,,,['64gb'],,['usb 3 0 pendrive'],,['aluminium waterproof'],,
scan_1409,594161,"['sandisk x400', 'business', 'mb s']",,,['512gb'],,,,,['tlc read 540'],
scan_1410,594632,"['wireless display adapter v2', 'hdmi usb']",,['microsoft'],,,,,,,
scan_1411,595134,,,['intel xeon'],,,['8ghz'],,,,['threads']
scan_1412,595490,,,['arctic freezer'],,,,,,,['amd socket fm2 fm1 am3']
scan_1413,595946,,,['hydro'],,,,,,,
scan_1414,596503,,,['arctic'],,,,,,['64 pro'],['rev']
scan_1415,597068,['psu'],,,,,,,,,
scan_1416,597327,"['computer chassis mini itx', 'microatx windowed']",,,,,,,,,
scan_1417,598043,['sata fan out cable'],,['80cm adaptec'],,,,,['signals'],,
scan_1418,598056,['115w cpu'],,,,,,,,,"['intel xeon e5 2695 v2', 'lga 2011 ivy bridge']"
scan_1419,598255,,,['corsair'],,,,,,,
scan_1420,598465,['bay'],,,,,,,,,['com 3 5 bay']
scan_1421,598579,['latch stack compatiable'],"['akasa', 'angle secure']",,['100cm'],,,,['black rounded cable'],,
scan_1422,599248,['savvio 15k'],['st973452ss'],,['73gb'],,,,,,
scan_1423,599464,,['dominator'],,"['32gb', '2x16gb']",['platinum pc4 21300 2666'],,,,,
scan_1424,599536,['fractal design silent series r3 case fan'],,,['60mm'],,,['2500 rpm'],,,
scan_1425,600165,['nitrogon low'],,['silverstone'],,,,,,,
scan_1426,602714,['corsair'],,['240'],,,['0 x4'],,,,
scan_1427,602815,,,['gigabyte'],,,,,,,
scan_1428,603422,,,['akasa galileo t computer chassis'],,,,,,,
scan_1429,604121,,,['corsair'],,,['red led'],,,['carbide series spec'],
scan_1430,604342,,,['thermaltake'],,,['window 1x'],,,['core v1 black edition'],
scan_1431,604535,['adaptor bay converter'],,,,,,,,,
scan_1432,604633,['individually sleeved modular cable'],,['silverstone'],,,,['550mm'],,['pp06b pcie55 pci e'],
scan_1433,604800,['compact mid tower led windowed gaming case'],,['corsair'],,,['orange led'],,,['graphite series 230t'],
scan_1434,605078,['ec04 p pci express card'],,['silverstone'],,,['usb 3 0 ports'],,,,
scan_1435,609103,"['2u synology rs2416rp', 'gbe 2x usb2 2x usb3']",,['12 bay'],,,,['4x'],,,
scan_1436,609634,"['corsair force', 'phison controller toggle nand read 560mb s']",,,,,,,,,
scan_1437,610055,,,['amd'],,,,['756mhz'],,,
scan_1438,611669,['plextor m8pe'],,,['256gb'],,,['2000 mbps read 900 mbps write 210k'],,,
scan_1439,611842,,,['silverstone'],,,,,,,
scan_1440,611937,['write'],,,['240gb'],,['msata sata'],,,"['ms200', '21000 iops 41000 iops max']",
scan_1441,614165,,['vengeance'],,['64gb'],['ddr4 so dimm'],,,,['performance pc4 21300 2666'],
scan_1442,614676,['ml07b milo black mini itx case'],,['silverstone'],,,,,,,
scan_1443,616182,"['sata iii', 'year workload rate']",['skyhawk hard drive'],,"['2tb', '180tb']",,['seagate'],['7200rpm'],,,
scan_1444,616309,"['argon cpu cooler for', 'hdc technology']",,['silverstone'],,,,,,,['intel lga1150 1151']
scan_1445,617082,['btc miner'],,,,['ddr4 pcie 3 0 x16 5x pcie x1 sata3 realtek gbe'],['atx'],,,,['amd a320 s am4']
scan_1446,617374,['smart ups 2200va'],,['apc'],,,,,['\xa0'],,
scan_1447,618022,"['corsair', 'jet black pc3 12800 1600']",['vengeance'],,['8gb'],,,"['UDIMM (Unbuffered)', 'PC3-12800 (1600)', 'DDR3', 'Non-ECC', 'Vengeance Jet Black']",['Heat Sink Heat Spreader'],,
scan_1448,619404,,,['netgear'],,,,,,['wnd930'],['dual band 2x gbe poe powered']
scan_1449,619414,,,,['120mm'],,,,,,
scan_1450,619504,,,['ek fb asus strix'],,,,,,['x299 e rgb'],
scan_1451,620978,['nvidia quadro'],['pny'],,['16gb'],,,,,,
scan_1452,621464,['samsung microsdhc memory card'],,,['32gb'],,"['uhs i', 'speed']",,,,
scan_1453,622722,,['card'],['zotac'],,,,,['gddr5 graphics'],,['geforce gtx 1050 mini 2gb']
scan_1454,623056,,,['intel xeon'],,,,,,,
scan_1455,623954,,,['silverstone'],,,,,,['nitrogon'],
scan_1456,624365,,,['intel'],,['ddr3l so dimm'],,,,,['core i5 5300u dual core']
scan_1457,625509,,,,"['16gb', '4x4gb']",,,,,,
scan_1458,626056,,,['supermicro mbd'],,['ddr4 pcie 3 0 x16 d sub vga'],,,,,['intel']
scan_1459,626791,['corsair air series'],,,['120mm'],,,,,,
scan_1460,627042,,,,,,"['pci express', 'usb 3 0 card']",,,,
scan_1461,627251,['corsair'],,,['128gb'],,"['mini pendrive', 'usb 3 0 with durable']",,['compact design'],,
scan_1462,628370,,,,['24 port'],,,,,,
scan_1463,629705,,,,"['16gb', '4x4gb']",,,,,,
scan_1464,629768,['sst'],,['silverstone'],,,,,,,
scan_1465,630453,,,,,,,,,,['intel amd and am4']
scan_1466,631760,"['intel dc s4500 series', 'ahci 3d']",,,['960gb'],['s read 490mb s'],,,,,
scan_1467,631846,,,['corsair'],,,,,,['hydro series h60'],
scan_1468,632041,['sandisk'],,,['256gb'],['read 540'],,,,,
scan_1469,632434,"['corsair', 'corsair', 'corsair', 'corsair']",,,"['8gb', '8gb', '8gb', '8gb']",,,"['Vengeance Low Profile Jet Black', 'PC3-12800 (1600)', 'Non-ECC', 'DDR3', 'UDIMM (Unbuffered)', 'DDR3', 'Vengeance Low Profile Jet Black', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']","['Heat Spreader', 'Heat Spreader']",,
scan_1470,633235,['prosafe gigabit'],,,['24 port'],,,,,,
scan_1471,634180,['western digital wd5000avds'],,,['500gb'],,['av gp'],,,"['sata 3gb s', '5400rpm']",
scan_1472,634885,['port d link xstack managed'],,['48'],,,,,,,
scan_1473,635687,['p57w v6 cf1'],,,['17 3'],,,,,,['fhd ips core i7 6700hq']
scan_1474,636099,,,['gigabyte'],,,,,,,['intel i3 6100u dual core']
scan_1475,636361,,,['asrock'],,,,,,,
scan_1476,636517,"['sandisk microsdhc memory card', 'write adapter included']",,,['32gb'],,['uhs i'],,,,
scan_1477,636533,"['aluminium mid tower', 'computer chassis silver']",,,,,['usb 3 0'],,['support'],,
scan_1478,637636,,,['5 bay'],,,,,,,['intel celeron']
scan_1479,639640,['fans included'],,['cooler master'],,,,,,,
scan_1480,640116,,,,,,,,,,
scan_1481,640142,,,,,,,,,,
scan_1482,640647,['ac p2c airflow'],,['1u mellanox spectrum based'],,,,,,['100gbe'],
scan_1483,641429,['tp link'],,,['24 port'],,['sfp rj45'],,,['tl sg3424p'],
scan_1484,642251,"['intel 600p', '112k iops']",,,['256gb'],,,,,,
scan_1485,642332,,,,,,,,,,['intel xeon e5 1600 e5 2600']
scan_1486,642473,,,['akasa'],,,,,,,
scan_1487,643172,,,,"['64gb', '8x8gb']",,,,,,
scan_1488,645130,['samsung'],,,['250gb'],['mgx'],,['256mb'],,['750 evo'],
scan_1489,645860,"['gtr xxx led with', 'hardswap fans', '2304 streams']",['gpu'],,['8gb'],['gddr5 1288mhz'],,"['rx480', '0 8000mhz']",,,
scan_1490,646576,,,,,,,,,,
scan_1491,648512,,,['microsoft'],,,,,,['windows 7 pro'],
scan_1492,648894,['a4 colour wireless'],,['brother'],,,,,,,
scan_1493,649547,,,['2 bay'],['4tb'],,"['cloud pro', 'pr2100 desktop']",,,,
scan_1494,650074,['corsair'],,,['16gb'],,['vengeance pro series gold pc3 19200'],"['65v', 'Vengeance Pro Series Gold', 'UDIMM (Unbuffered)', 'DDR3', 'Non-ECC', 'PC3-19200 (2400)']",['Heat Sink Heat Spreader'],,
scan_1495,650163,['write'],,,['1tb'],,['mm read 545mb s'],,,,['80k iops 400 tbw']
scan_1496,650438,"['microatx miniitx', 'rad black']",,['thermaltake'],,,,,,,
scan_1497,651087,['usb connectivity optical tracking'],,['logitech'],,,,,,,
scan_1498,651847,,,,,,,,,,['akasa ak cbpw03']
scan_1499,652760,"['nzxt aer rgb premium fan', 'x2']",,,['140mm'],,,,,,
scan_1500,653669,['monitor ah ips panel 2560x1600'],,,,,,,,,
scan_1501,654036,['o psu'],,,,,,,,,
scan_1502,654194,,,,,,['usb 3 0 4k'],,['gigabit ethernet'],['3103d sensevision'],
scan_1503,654660,,,,,,,,,,
scan_1504,654995,['corsair voyager v2 pendrive usb 3 0 read 190mb s'],,,['128gb'],,,,,['write 60mb s'],
scan_1505,655410,"['keyboard mouse combo 3', 'mouse usb wired']",,['v7'],,,,,,,
scan_1506,655549,,,['samsung'],['512gb'],,['nvme 48'],,,['330k'],
scan_1507,656595,"['mid tower case tempered glass', 'modular design']",,['thermaltake'],,,['mountable dismantlable'],,,,
scan_1508,656902,,,['evga'],,,,,,,['geforce gtx']
scan_1509,657172,['layer 3 hardware'],,,['50 port'],,,,,,
scan_1510,657313,['sandisk ultra sdhc card'],,,['32gb'],,,,,,
scan_1511,661008,['corsair'],,,['4gb'],['ddr3 xms3 pc3 12800 1600 non ecc'],,"['DDR3', 'XMS3', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']",['Heat Spreader'],,
scan_1512,662471,['black w o psu'],,,,,,,,,
scan_1513,662806,['1950x s'],['0ghz'],['amd ryzen threadripper'],,,,,,,
scan_1514,663210,,,,,,,,,,['intel xeon silver 4114 s']
scan_1515,664296,,,,['4tb'],,['wd4003fzex'],['7200rpm'],,,
scan_1516,665409,,,,,,,,,,['intel core i5 6500 s 1151 skylake quad core']
scan_1517,666533,['micro atx'],,['gigabyte'],,,,['1151'],,,
scan_1518,667772,"['kingston ssd now v300 2 5 slim', 'write 450mb s', 'iops']",,,['120gb'],,,,,,
scan_1519,668146,,,['tp link'],,,,,,,
scan_1520,668453,,,,,,,,,,
scan_1521,669139,['corsair'],,,['16gb'],,,"['Non-ECC', 'Vengeance LPX Black', 'DDR4', 'PC4-17000 (2133)', 'UDIMM (Unbuffered)']",['Anodised Aluminium Heatspreader'],,
scan_1522,669541,"['geforce gtx 1080 founders', '1733mhz boost']",,,,,,['2560 core 1607mhz gpu'],,,
scan_1523,670090,,['pny'],,['24gb'],,,,['dual slot'],['nvidia quadro'],
scan_1524,671855,['ncq'],,,['8tb'],,,['7200rpm'],,,
scan_1525,673692,"['adapter cable', 'protective sleeve']",,['icy box'],,,,,['ssds upto'],['usb 3 0 type c'],
scan_1526,673698,['monitor ips panel'],,,['27 acer'],,"['m2 dp', 'hdmi dvi 2x']",,['dark grey'],,
scan_1527,673925,,,['intel'],,,,,,,
scan_1528,674555,,,['4k zero'],,,,,,,
scan_1529,674607,['sandisk'],,,['128gb'],['read 540'],,,,,
scan_1530,676223,,,,,,,,,,
scan_1531,676473,['gigabyte p57x v6'],,,['17 3'],,,,,,
scan_1532,676613,['corsair'],,,['4gb'],,,"['Value Select', 'PC4-17000 (2133)', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)']",['Heat Spreader'],['select pc4 17000'],
scan_1533,677789,['rs3614xs'],"['2u rackmount', 'scale']",['synology'],,,,,,,
scan_1534,678437,,,['intel'],,,,,,,['xeon e5 2695']
scan_1535,679403,"['istorage', 'function']",['hardware'],,['8gb'],,,,,,
scan_1536,680688,['corsair air series'],,,,,['pwm quiet'],,,,
scan_1537,680864,,,,['24 port d link dgs 1210'],,['1000 gigabit with'],,,,
scan_1538,681461,['powercolor radeon'],['v2'],,"['8gb', '14nm']",['gddr5'],['polaris 2304 streams'],,,,
scan_1539,681722,,,['xfx'],['4gb'],['gddr5'],['hdmi dvi d'],,,,
scan_1540,682239,,,,,,,,,,['icy dock mb975sp b']
scan_1541,682487,['amd radeon pro wx 3100 pcie 3 0 6000mhz'],,,['4gb'],,,,,,
scan_1542,682719,,,,"['16gb', '2x8gb']",,,"['Non-ECC', 'Vengeance LPX Black', 'DDR4', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['Anodised Aluminium Heatspreader'],,
scan_1543,684057,['corsair'],,,,,['usb 2'],,['aes encryption'],,
scan_1544,684342,,,,['500gb'],,['external portable'],,['silver'],,
scan_1545,684544,,,['startech'],,,,,,,
scan_1546,685501,,,['draytek'],,,,,,,['firewall with']
scan_1547,685503,,,,"['32gb', '2x16gb']",,,"['DDR4', 'PC4-25600 (3200)', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance LPX Black']",['Anodised Aluminium Heatspreader'],,
scan_1548,685531,['micro atx'],,['thermaltake'],,,"['black with', 'usb 3 0']",,,,
scan_1549,686206,['mid tower case'],,,,,['usb 3 0'],,,,
scan_1550,688130,['nvidia quadro'],,,['4gb'],,,,,,
scan_1551,688505,['western digital wd10jpvt scorpio blue'],,,['1tb'],,['9 5'],,,['5400rpm'],
scan_1552,689769,['pump motor'],,['ek xtop revo'],,,,,,,
scan_1553,690297,,['wd50efrx'],,['5tb'],,,,,,
scan_1554,692966,,,,['8gb'],,,"['DDR3', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance Pro Series Silver', 'PC3-12800 (1600)']",['Heat Sink Heat Spreader'],,
scan_1555,693550,['1x'],,,['8gb'],['ddr3 pc3 12800 1600'],,"['DDR3', 'UDIMM (Unbuffered)', 'ECC', 'Server', 'PC3-12800 (1600)']",['\xa0'],,
scan_1556,694118,['samsung evo microsdxc memory card'],,,['128gb'],,['uhs i'],,,,
scan_1557,694164,,,['toshiba'],,,,,,['rd400a pcie add in card pcie 3 0 x4 nvme 2600mb s read 1600mb s'],
scan_1558,695380,,,['intel'],,,,,,,['pentium dual core']
scan_1559,696535,"['modular 80', 'psu']",,,,,,,,['rm650x'],
scan_1560,697063,,,,['240gb'],,['sata iii'],,,,
scan_1561,697217,['mb s'],,,['128gb'],,['usb 3 0'],,,,
scan_1562,697402,,['pc2700'],,,['ddr so dimm'],,,,,
scan_1563,698665,['akasa super slim'],,,['50cm'],,,,['latches blue'],,
scan_1564,698786,,,,['10 port d link dgs 1210'],,['8x 10 100'],,,,
