katom_id,katom_cluster_id
katom_5037,924364
katom_5038,924380
katom_5039,924544
katom_5040,924621
katom_5041,924899
katom_5042,924941
katom_5044,925335
katom_5045,925342
katom_5048,925875
katom_5049,926959
katom_5051,927080
katom_5052,927128
katom_5053,927129
katom_5054,927333
katom_5055,927407
katom_5056,927446
katom_5057,927678
katom_5058,927825
katom_5059,928390
katom_5060,928499
katom_5061,928606
katom_5062,929026
katom_5063,929080
katom_5064,929397
katom_5065,929467
katom_5066,929686
katom_5067,929951
katom_5070,930520
katom_5071,930624
katom_5072,930628
katom_5073,930995
katom_5074,930997
katom_5075,931096
katom_5076,931296
katom_5077,931427
katom_5078,931634
katom_5079,931733
katom_5082,933292
katom_5083,933303
katom_5084,933390
katom_5085,933464
katom_5086,933487
katom_5087,933522
katom_5089,933872
katom_5090,934089
katom_5091,934093
katom_5092,934492
katom_5093,934567
katom_5094,934776
katom_5095,935018
katom_5096,935320
katom_5097,935633
katom_5098,935891
katom_5099,935975
katom_5100,935980
katom_5101,936245
katom_5102,936384
katom_5103,936765
katom_5104,937424
katom_5105,937450
katom_5106,937503
katom_5107,937723
katom_5108,937739
katom_5109,937771
katom_5110,938152
katom_5111,938891
katom_5112,939068
katom_5114,939261
katom_5115,939322
katom_5116,939383
katom_5117,939684
katom_5118,939840
katom_5120,940032
katom_5122,940153
katom_5123,940452
katom_5124,940487
katom_5125,941145
katom_5126,941240
katom_5127,941466
katom_5128,941628
katom_5129,941655
katom_5130,941663
katom_5132,941902
katom_5134,942227
katom_5136,942400
katom_5137,942409
katom_5138,942488
katom_5139,942540
katom_5140,942640
katom_5141,942643
katom_5142,942660
katom_5143,942747
katom_5144,942964
katom_5145,943342
katom_5146,943525
katom_5147,943722
katom_5149,944119
katom_5151,944793
katom_5152,945104
katom_5153,945171
katom_5154,945409
katom_5155,945571
katom_5156,945579
katom_5157,945664
katom_5159,945820
katom_5160,945863
katom_5162,945947
katom_5163,946024
katom_5164,946243
katom_5165,946489
katom_5166,946718
katom_5167,947062
katom_5168,947131
katom_5169,947287
katom_5170,947701
katom_5171,947928
katom_5172,948317
katom_5173,948827
katom_5174,948895
katom_5175,948960
katom_5176,949342
katom_5177,949456
katom_5178,949829
katom_5179,951458
katom_5180,951499
katom_5181,951501
katom_5182,951567
katom_5183,951627
katom_5184,951651
katom_5185,951701
katom_5187,952128
katom_5189,952501
katom_5190,953137
katom_5191,953170
katom_5192,953313
katom_5194,953828
katom_5196,954533
katom_5197,954797
katom_5198,955123
katom_5200,955630
katom_5202,956076
katom_5203,956518
katom_5204,956587
katom_5205,956751
katom_5206,957130
katom_5207,957152
katom_5208,957363
katom_5209,957540
katom_5210,957567
katom_5211,957654
katom_5212,957797
katom_5213,957831
katom_5214,957873
katom_5215,957965
katom_5216,957972
katom_5217,958001
katom_5218,958128
katom_5219,958477
katom_5220,958494
katom_5221,958530
katom_5223,958714
katom_5224,958727
katom_5226,958912
katom_5227,958970
katom_5228,959013
katom_5229,959043
katom_5230,959116
katom_5231,959171
katom_5233,959298
katom_5234,959325
katom_5236,959510
katom_5237,959753
katom_5238,959846
katom_5239,960037
katom_5240,960335
katom_5241,960360
katom_5242,960379
katom_5243,960389
katom_5245,960566
katom_5247,960763
katom_5248,961413
katom_5249,961440
katom_5251,961924
katom_5252,961968
katom_5254,962328
katom_5255,962771
katom_5256,962787
katom_5258,963367
katom_5259,963483
katom_5260,963615
katom_5261,963650
katom_5262,963686
katom_5263,963903
katom_5264,964312
katom_5265,964427
katom_5267,965042
katom_5268,965095
katom_5270,965325
katom_5271,965562
katom_5273,965764
katom_5274,965962
katom_5275,966054
katom_5276,966235
katom_5277,966292
katom_5278,966432
katom_5279,966574
katom_5280,966669
katom_5281,966938
katom_5282,967164
katom_5283,967236
katom_5284,967282
katom_5285,967591
katom_5286,967787
katom_5287,968408
katom_5288,968634
katom_5289,968901
katom_5290,968974
katom_5291,969013
katom_5292,969022
katom_5294,969199
katom_5295,969255
katom_5296,969304
katom_5297,969568
katom_5298,969674
katom_5299,969742
katom_5300,970268
katom_5301,970356
katom_5302,970903
katom_5303,970947
katom_5304,970955
katom_5305,971091
katom_5306,971308
katom_5307,971394
katom_5308,971540
katom_5310,972400
katom_5311,972451
katom_5312,972718
katom_5313,972756
katom_5314,972830
katom_5315,972960
katom_5316,973094
katom_5317,973817
katom_5318,973861
katom_5319,973882
katom_5320,973979
katom_5321,974116
katom_5322,974749
katom_5323,974891
katom_5325,975836
katom_5326,976227
katom_5327,976284
katom_5328,977788
katom_5330,977856
katom_5331,977946
katom_5332,977997
katom_5333,978003
katom_5334,978038
katom_5336,978126
katom_5337,978222
katom_5338,978241
katom_5339,978650
katom_5340,979041
katom_5341,979219
katom_5342,979362
katom_5343,979634
katom_5344,979661
katom_5345,979786
katom_5346,979892
katom_5347,979900
katom_5348,980030
katom_5349,980221
katom_5350,980459
katom_5351,980479
katom_5353,980712
katom_5355,980964
katom_5356,981041
katom_5357,981065
katom_5358,981181
katom_5361,982656
katom_5362,982663
katom_5363,982705
katom_5364,982742
katom_5365,983714
katom_5366,983867
katom_5368,984172
katom_5369,984217
katom_5370,984373
katom_5371,984395
katom_5372,984910
katom_5374,985411
katom_5375,985882
katom_5376,985920
katom_5377,986076
katom_5379,986313
katom_5380,986333
katom_5381,986342
katom_5382,986469
katom_5383,986696
katom_5384,986778
katom_5385,986951
katom_5386,986960
katom_5387,987001
katom_5388,988042
katom_5389,988118
katom_5390,988226
katom_5391,989042
katom_5392,989072
katom_5393,989509
katom_5394,989747
katom_5395,990161
katom_5396,990309
katom_5397,990505
katom_5398,990646
katom_5399,990693
katom_5400,990730
katom_5401,990744
katom_5402,991221
katom_5403,991503
katom_5405,991870
katom_5407,992029
katom_5408,992538
katom_5410,992852
katom_5411,993050
katom_5412,993156
katom_5415,993272
katom_5416,993569
katom_5417,993588
katom_5418,993764
katom_5419,993778
katom_5420,993817
katom_5421,994215
katom_5422,994273
katom_5423,994339
katom_5424,994616
katom_5425,994947
katom_5427,995258
katom_5429,995488
katom_5430,996047
katom_5431,996164
katom_5432,996396
katom_5434,996830
katom_5435,997050
katom_5437,998190
katom_5438,998626
katom_5439,998733
katom_5440,998867
katom_5441,999144
katom_5442,999460
katom_5443,999688
katom_5444,999824
katom_5445,1000801
katom_5446,1001016
katom_5448,1001213
katom_5450,1001267
katom_5451,1001367
katom_5452,1001482
katom_5454,1001731
katom_5455,1001867
katom_5456,1002051
katom_5458,1002877
katom_5459,1003128
katom_5460,1003182
katom_5461,1003323
katom_5463,1003551
katom_5464,1003725
katom_5465,1003763
katom_5466,1003942
katom_5467,1004011
katom_5468,1004030
katom_5469,1004086
katom_5470,1004273
katom_5471,1004407
katom_5472,1004443
katom_5475,1004768
katom_5476,1005015
katom_5477,1005191
katom_5478,1005652
katom_5479,1005703
katom_5480,1005907
katom_5481,1005963
katom_5482,1006087
katom_5483,1006103
katom_5484,1006148
katom_5485,1006158
katom_5486,1006303
katom_5487,1006483
katom_5489,1006875
katom_5490,1007027
katom_5491,1007140
katom_5492,1007274
katom_5493,1007374
katom_5494,1007517
katom_5495,1007689
katom_5496,1007747
katom_5497,1007796
katom_5498,1008026
katom_5499,1008069
katom_5501,1008332
katom_5502,1008343
katom_5503,1008629
katom_5505,1008897
katom_5506,1008909
katom_5508,1009290
katom_5509,1009550
katom_5510,1009566
katom_5511,1009738
katom_5512,1009977
katom_5513,1010162
katom_5514,1010333
katom_5515,1010354
katom_5516,1010412
katom_5517,1010874
katom_5518,1010884
katom_5519,1010984
katom_5521,1011258
katom_5523,1011420
katom_5524,1011482
katom_5525,1011648
katom_5526,1011754
katom_5527,1011895
katom_5529,1012556
katom_5530,1012747
katom_5531,1012965
katom_5532,1013045
katom_5533,1013326
katom_5534,1013461
katom_5535,1013551
katom_5537,1013688
katom_5538,1013754
katom_5539,1013857
katom_5540,1014126
katom_5541,1014428
katom_5542,1014465
katom_5543,1014526
katom_5544,1014534
katom_5545,1014610
katom_5546,1014660
katom_5547,1015054
katom_5549,1015250
katom_5552,1015648
katom_5553,1015831
katom_5554,1016230
katom_5555,1016232
katom_5556,1016588
katom_5557,1016613
katom_5558,1016629
katom_5559,1016830
katom_5560,1016883
katom_5562,1017057
katom_5563,1017194
katom_5564,1017697
katom_5565,1018384
katom_5567,1018910
katom_5568,1018960
katom_5569,1019057
katom_5570,1019112
katom_5571,1019215
katom_5572,1019269
katom_5574,1019650
katom_5575,1019672
katom_5576,1019743
katom_5577,1019759
katom_5578,1020156
katom_5579,1020242
katom_5580,1020402
katom_5581,1020562
katom_5582,1020667
katom_5583,1020673
katom_5584,1020708
katom_5585,1020799
katom_5586,1020852
katom_5588,1021393
katom_5589,1021408
katom_5590,1021430
katom_5591,1022050
katom_5592,1022122
katom_5593,1022306
katom_5594,1022357
katom_5595,1022466
katom_5596,1022507
katom_5597,1022630
katom_5598,1023081
katom_5599,1023220
katom_5601,1023474
katom_5602,1023783
katom_5604,1024087
katom_5605,1024124
katom_5607,1024249
katom_5608,1024272
katom_5609,1024534
katom_5610,1024560
katom_5611,1024616
katom_5612,1024789
katom_5613,1024817
katom_5614,1025183
katom_5615,1025316
katom_5616,1025617
katom_5617,1026242
katom_5618,1026312
katom_5619,1026794
katom_5620,1027197
katom_5623,1027783
katom_5624,1027985
katom_5625,1028498
katom_5626,1028642
katom_5627,1028650
katom_5628,1028671
katom_5629,1028965
katom_5630,1029027
katom_5631,1029318
katom_5632,1029424
katom_5633,1029439
katom_5634,1029491
katom_5635,1029764
katom_5636,1029805
katom_5637,1029833
katom_5638,1029852
katom_5639,1029891
katom_5641,1030752
katom_5642,1030897
katom_5643,1031118
katom_5644,1031159
katom_5645,1031195
katom_5646,1031333
katom_5647,1031342
katom_5648,1031500
katom_5649,1031676
katom_5650,1031714
katom_5651,1032586
katom_5652,1032935
katom_5653,1033248
katom_5654,1033284
katom_5655,1033326
katom_5657,1033679
katom_5658,1033703
katom_5659,1033753
katom_5660,1033860
katom_5661,1033915
katom_5662,1033944
katom_5664,1034529
katom_5665,1034534
katom_5666,1034573
katom_5667,1034574
katom_5668,1034619
katom_5669,1034747
katom_5670,1035193
katom_5671,1035234
katom_5672,1035244
katom_5673,1035389
katom_5674,1035412
katom_5675,1035723
katom_5676,1035750
katom_5677,1035955
katom_5678,1036027
katom_5679,1036405
katom_5680,1036586
katom_5681,1036616
katom_5682,1036618
katom_5683,1036929
katom_5684,1036950
katom_5685,1037200
katom_5686,1037223
katom_5687,1037394
katom_5688,1037438
katom_5690,1037698
katom_5691,1037728
katom_5693,1037947
katom_5694,1038635
katom_5695,1038969
katom_5696,1038998
katom_5697,1039042
katom_5698,1039067
katom_5699,1039073
katom_5700,1039625
katom_5701,1039878
katom_5702,1039889
katom_5703,1040456
katom_5704,1040692
katom_5705,1041144
katom_5707,1041526
katom_5708,1041944
katom_5709,1042052
katom_5710,1042468
katom_5711,1042585
katom_5712,1042652
katom_5713,1042805
katom_5714,1042878
katom_5715,1042987
katom_5716,1043633
katom_5717,1043782
katom_5718,1044086
katom_5719,1044147
katom_5720,1044206
katom_5721,1044656
katom_5723,1044665
katom_5724,1044760
katom_5726,1045013
katom_5727,1045078
katom_5728,1045321
katom_5729,1045541
katom_5731,1045738
katom_5732,1046051
katom_5733,1046059
katom_5734,1046075
katom_5735,1046078
katom_5737,1046153
katom_5738,1046203
katom_5739,1046260
katom_5740,1046288
katom_5741,1046397
katom_5742,1046642
katom_5743,1046690
katom_5744,1046797
katom_5745,1046815
katom_5746,1046831
katom_5747,1046889
katom_5748,1046932
katom_5749,1047171
katom_5750,1047479
katom_5751,1047491
katom_5752,1047816
katom_5753,1048272
katom_5754,1048528
katom_5755,1048791
katom_5756,1048839
katom_5757,1048928
katom_5758,1048965
katom_5759,1049135
katom_5760,1049136
katom_5761,1049903
katom_5762,1049981
katom_5763,1050032
katom_5764,1050167
katom_5765,1050276
katom_5766,1050280
katom_5767,1050643
katom_5768,1050762
katom_5769,1050898
katom_5770,1050985
katom_5773,1051184
katom_5774,1051727
katom_5775,1051859
katom_5776,1052165
katom_5777,1052170
katom_5778,1052247
katom_5780,1052565
katom_5781,1052698
katom_5782,1052761
katom_5783,1052843
katom_5784,1053125
katom_5785,1053181
katom_5786,1053385
katom_5787,1053614
katom_5788,1053767
katom_5789,1053900
katom_5790,1054491
katom_5791,1054797
katom_5792,1055175
katom_5793,1055448
katom_5794,1055559
katom_5796,1055918
katom_5797,1056165
katom_5798,1056175
katom_5799,1056476
katom_5800,1056501
katom_5801,1056678
katom_5802,1056748
katom_5803,1056862
katom_5804,1057364
katom_5805,1057699
katom_5806,1057837
katom_5807,1057952
katom_5808,1057972
katom_5809,1058041
katom_5810,1058081
katom_5811,1058485
katom_5812,1058509
katom_5813,1058761
katom_5814,1059039
katom_5815,1059545
katom_5817,1059725
katom_5818,1059913
katom_5819,1060003
katom_5820,1060156
katom_5822,1060638
katom_5823,1060771
katom_5824,1060883
katom_5825,1060892
katom_5826,1061320
katom_5828,1061819
katom_5829,1061821
katom_5831,1062014
katom_5832,1062377
katom_5833,1062618
katom_5834,1062637
katom_5835,1063350
katom_5836,1063404
katom_5838,1063733
katom_5839,1063850
katom_5840,1064108
katom_5841,1064327
katom_5842,1064784
katom_5843,1064939
katom_5847,1066098
katom_5848,1066109
katom_5850,1066890
katom_5851,1067564
katom_5852,1067648
katom_5854,1068315
katom_5855,1068319
katom_5856,1068354
katom_5857,1068360
katom_5858,1068384
katom_5859,1068769
katom_5860,1068897
katom_5861,1068908
katom_5862,1069091
katom_5863,1069205
katom_5864,1069282
katom_5865,1069322
katom_5866,1069487
katom_5867,1069853
katom_5868,1069954
katom_5869,1070615
katom_5870,1070619
katom_5871,1070866
katom_5873,1071454
katom_5874,1071526
katom_5875,1071768
katom_5876,1071923
katom_5877,1072082
katom_5878,1072124
katom_5879,1072193
katom_5880,1072689
katom_5881,1072693
katom_5882,1073145
katom_5883,1073251
katom_5884,1073433
katom_5885,1073737
katom_5887,1074593
katom_5888,1074689
katom_5889,1074707
katom_5891,1074863
katom_5892,1074964
katom_5893,1075044
katom_5895,1075172
katom_5896,1075478
katom_5897,1075793
katom_5898,1075847
katom_5901,1076311
katom_5902,1076606
katom_5903,1076616
katom_5904,1077083
katom_5905,1077457
katom_5906,1077734
katom_5907,1077808
katom_5908,1078054
katom_5909,1078124
katom_5911,1078286
katom_5912,1078427
katom_5913,1078514
katom_5914,1078830
katom_5915,1079057
katom_5916,1079520
katom_5917,1079757
katom_5918,1079949
katom_5919,1080017
katom_5920,1080439
katom_5921,1080449
katom_5922,1081029
katom_5923,1081158
katom_5924,1081342
katom_5925,1081437
katom_5927,1081513
katom_5928,1081661
katom_5929,1082076
katom_5930,1082276
katom_5932,1082385
katom_5933,1082640
katom_5935,1083163
katom_5936,1083420
katom_5937,1083441
katom_5938,1083596
katom_5939,1083691
katom_5940,1084153
katom_5941,1084186
katom_5942,1084213
katom_5944,1084919
katom_5945,1085062
katom_5946,1085239
katom_5947,1085287
katom_5948,1085498
katom_5949,1085592
katom_5950,1085847
katom_5951,1086051
katom_5952,1086164
katom_5954,1086226
katom_5955,1086266
katom_5956,1086340
katom_5957,1086507
katom_5958,1086578
katom_5959,1086769
katom_5960,1086881
katom_5962,1087218
katom_5963,1087257
katom_5964,1087495
katom_5965,1088579
katom_5967,1088980
katom_5968,1089305
katom_5969,1089387
katom_5970,1089537
katom_5972,1089612
katom_5973,1089986
katom_5974,1090435
katom_5975,1090445
katom_5976,1090836
katom_5977,1091077
katom_5978,1091257
katom_5979,1091414
katom_5980,1091473
katom_5981,1091666
katom_5982,1091692
katom_5983,1091717
katom_5984,1092141
katom_5985,1092144
katom_5986,1092259
katom_5987,1092349
katom_5988,1092433
katom_5989,1092603
katom_5990,1092703
katom_5991,1092772
katom_5992,1092923
katom_5994,1093269
katom_5995,1093359
katom_5996,1093449
katom_5997,1093649
katom_5998,1093691
katom_5999,1093750
katom_6000,1094222
katom_6001,1094299
katom_6002,1094702
katom_6003,1094805
katom_6005,1094968
katom_6008,1095624
katom_6009,1095668
katom_6010,1095733
katom_6011,1095921
katom_6013,1096367
katom_6014,1096421
katom_6015,1096574
katom_6016,1096670
katom_6017,1096696
katom_6018,1096918
katom_6019,1096944
katom_6020,1097106
katom_6021,1097262
katom_6022,1097330
katom_6023,1097426
katom_6024,1097531
katom_6025,1097845
katom_6026,1097938
katom_6029,1098195
katom_6030,1098302
katom_6031,1098352
katom_6033,1098454
katom_6035,1099119
katom_6036,1099313
katom_6037,1099599
katom_6038,1099653
katom_6039,1099696
katom_6040,1099875
katom_6041,1100180
katom_6042,1100200
katom_6044,1100289
katom_6046,1100842
katom_6047,1100898
katom_6048,1100924
katom_6049,1101016
katom_6050,1101021
katom_6051,1101113
katom_6053,1101488
katom_6054,1101689
katom_6055,1101716
katom_6056,1101722
katom_6057,1101877
katom_6059,1101905
katom_6060,1101994
katom_6061,1102416
katom_6062,1102540
katom_6063,1102848
katom_6065,1102997
katom_6066,1103002
katom_6067,1103056
katom_6068,1103116
katom_6069,1103285
katom_6070,1103291
katom_6071,1103341
katom_6072,1103441
katom_6074,1104553
katom_6075,1104589
katom_6077,1104839
katom_6078,1105063
katom_6079,1105115
katom_6080,1105160
katom_6081,1105219
katom_6084,1106130
katom_6085,1106207
katom_6086,1106294
katom_6087,1106343
katom_6089,1106409
katom_6090,1107068
katom_6091,1107613
katom_6092,1107800
katom_6093,1108178
katom_6094,1108233
