ids,label,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title
ban_573_bx_9581,1,Carson McCullers,Carson McCullers,,,ban_573,bx_9581,9780618526413,9780618526413,368,-1,4/21/04,2004,Houghton Mifflin Harcourt,Houghton Mifflin Co,The Heart Is a Lonely Hunter,The Heart Is a Lonely Hunter
ban_1187_bx_73387,0,John Christopher,John Christopher,,,ban_1187,bx_73387,9781481414777,9780020427100,272,-1,5/13/14,1970,Aladdin,MacMillan Publishing Company.,The White Mountains,White Mountains
ban_1035_bx_172300,0,Douglas Adams,Douglas Adams,,,ban_1035,bx_172300,9780345391834,9780886461447,224,-1,3/28/99,1986,Random House Publishing Group,Dh Audio,"So Long, and Thanks for All the Fish",So Long and Thanks for the Fish
ban_1035_bx_13631,1,Douglas Adams,DOUGLAS ADAMS,,,ban_1035,bx_13631,9780345391834,9780345391834,224,-1,3/28/99,1999,Random House Publishing Group,Ballantine Books,"So Long, and Thanks for All the Fish","So Long, and Thanks for All the Fish"
ban_31_bx_29625,0,Louisa May Alcott,Louisa M. Alcott,,,ban_31,bx_29625,9781593081089,9780140300765,528,-1,3/1/04,1953,Barnes & Noble,Puffin Books,Little Women,Little Women
ban_31_bx_110260,0,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_110260,9781593081089,9780394331874,528,-1,3/1/04,1983,Barnes & Noble,McGraw Hill College Div,Little Women,Little Women
ban_31_bx_65974,0,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_65974,9781593081089,9780553212754,528,-1,3/1/04,1983,Barnes & Noble,Bantam,Little Women,Little Women
ban_31_bx_1298,0,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_1298,9781593081089,9780140390698,528,-1,3/1/04,1989,Barnes & Noble,Penguin Books,Little Women,Little Women
ban_31_bx_20812,0,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_20812,9781593081089,9780448060194,528,-1,3/1/04,1983,Barnes & Noble,Grosset  Dunlap,Little Women,Little Women
ban_31_bx_256415,0,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_256415,9781593081089,9780723512110,528,-1,3/1/04,1990,Barnes & Noble,Smithmark Pub,Little Women,Little Women
ban_31_bx_168578,1,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_168578,9781593081089,9781593081089,528,-1,3/1/04,2004,Barnes & Noble,Barnes  Noble Books-Imports,Little Women,Little Women
ban_7552_bx_192272,0,Randal L. Schwartz# brian d foy# Tom Phoenix,Randal L. Schwartz,,,ban_7552,bx_192272,9781449303587,9781565920422,388,-1,,1993,"O'Reilly Media, Incorporated",O'Reilly,Learning Perl,Learning Perl
ban_318_bx_210749,0,Clive Barker,Clive Barker,,,ban_318,bx_210749,9780061684265,9780002241441,288,-1,11/11/08,1992,HarperCollins Publishers,Harpercollins Publisher,Thief of Always,The Thief of Always: A Fable
ban_318_bx_62686,0,Clive Barker,Clive Barker,,,ban_318,bx_62686,9780061684265,9780061057694,288,-1,11/11/08,1997,HarperCollins Publishers,Harpercollins Juvenile Books,Thief of Always,The Thief of Always
ban_318_bx_9366,0,Clive Barker,Clive Barker,,,ban_318,bx_9366,9780061684265,9780061091469,288,-1,11/11/08,1993,HarperCollins Publishers,HarperTorch,Thief of Always,The Thief of Always
ban_318_bx_215507,0,Clive Barker,Clive Barker,,,ban_318,bx_215507,9780061684265,9781578150458,288,-1,11/11/08,1996,HarperCollins Publishers,Media Books Audio Publishing,Thief of Always,The Thief of Always
ban_7732_bx_229605,0,Adobe Creative Team,Adobe Creative Team,,,ban_7732,bx_229605,9780321822512,9781568303703,416,-1,,1997,Adobe Press,Adobe Press,Adobe Flash Professional CS6 Classroom in a Book / Edition 1,Adobe 6.5 Classroom in a Book
ban_8026_bx_229605,0,Adobe Creative Team,Adobe Creative Team,,,ban_8026,bx_229605,9780321701787,9781568303703,463,-1,,1997,Adobe Press,Adobe Press,Adobe Illustrator CS5 Classroom in a Book,Adobe 6.5 Classroom in a Book
ban_7174_bx_229605,0,Adobe Creative Team,Adobe Creative Team,,,ban_7174,bx_229605,9780321919380,9781568303703,470,-1,,1997,Adobe Press,Adobe Press,Adobe Premiere Pro CC Classroom in a Book / Edition 1,Adobe 6.5 Classroom in a Book
ban_2525_bx_200315,0,William Shakespeare,William Shakespeare,,,ban_2525,bx_200315,9780671722951,9781853262982,304,-1,12/27/05,1998,Simon & Schuster,NTC/Contemporary Publishing Company,The Two Gentlemen of Verona,Two Gentlemen of Verona
ban_2525_bx_79544,0,William Shakespeare,William Shakespeare,,,ban_2525,bx_79544,9780671722951,9780671039547,304,-1,12/27/05,1999,Simon & Schuster,Washington Square Press,The Two Gentlemen of Verona,The Two Gentlemen Of Verona
ban_3698_bx_27752,0,James Johnson,James Weldon Johnson,,,ban_3698,bx_27752,9781456314880,9780140184020,92,-1,10/27/2010,1990,CreateSpace Publishing,Penguin Books,The Autobiography of an Ex-Colored Man,The Autobiography of an Ex-Colored Man
ban_1749_bx_26871,0,Mary Stewart,Mary Stewart,,,ban_1749,bx_26871,9780060548285,9780449205198,432,-1,5/6/03,1988,HarperCollins Publishers,Fawcett Books,Wicked Day,The Wicked Day
ban_1749_bx_263042,1,Mary Stewart,Mary Stewart,,,ban_1749,bx_263042,9780060548285,9780060548285,432,-1,5/6/03,2003,HarperCollins Publishers,Eos (Trade),Wicked Day,The Wicked Day : Book Four of the Arthurian Saga
ban_5698_bx_98875,0,James Weldon Johnson Summary & Study Guide,James Weldon Johnson,,,ban_5698,bx_98875,2940013018570,9780486285122,-1,-1,09/05/2011,1995,BookRags.com,Dover Publications,The Autobiography of an Ex-Colored Man,The Autobiography of an Ex-Colored Man
ban_2899_bx_98875,1,James Weldon Johnson,James Weldon Johnson,,,ban_2899,bx_98875,9780486285122,9780486285122,112,-1,05/10/1995,1995,Dover Publications,Dover Publications,The Autobiography of an Ex-Colored Man,The Autobiography of an Ex-Colored Man
ban_1983_bx_51897,0,Nick Hornby,Nick Hornby,,,ban_1983,bx_51897,9781573225519,9783426612705,352,-1,8/28/96,1999,Penguin Publishing Group,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH  Co.",High Fidelity,High Fidelity.
ban_1983_bx_4646,0,Nick Hornby,Nick Hornby,,,ban_1983,bx_4646,9781573225519,9781573228213,352,-1,8/28/96,2000,Penguin Publishing Group,Riverhead Books,High Fidelity,High Fidelity
ban_1983_bx_35567,0,Nick Hornby,Nick Hornby,,,ban_1983,bx_35567,9781573225519,9780140295566,352,-1,8/28/96,2001,Penguin Publishing Group,Penguin Books Ltd,High Fidelity,High Fidelity
ban_1983_bx_4465,0,Nick Hornby,Nick Hornby,,,ban_1983,bx_4465,9781573225519,9780140293463,352,-1,8/28/96,2000,Penguin Publishing Group,Penguin Books Ltd,High Fidelity,High Fidelity
ban_1983_bx_4236,1,Nick Hornby,Nick Hornby,,,ban_1983,bx_4236,9781573225519,9781573225519,352,-1,8/28/96,1996,Penguin Publishing Group,Riverhead Books,High Fidelity,High Fidelity
ban_4042_bx_270241,0,Paramahansa Yogananda,Paramahansa Yogananda,,,ban_4042,bx_270241,9780876122471,9780876120828,540,-1,08/15/2012,1994,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi - Traditional Chinese,Autobiography of a Yogi
ban_2867_bx_270241,0,Paramahansa Yogananda,Paramahansa Yogananda,,,ban_2867,bx_270241,9780876120798,9780876120828,592,-1,12/28/1978,1994,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi,Autobiography of a Yogi
ban_4042_bx_265606,0,Paramahansa Yogananda,Paramahansa Yogananda,,,ban_4042,bx_265606,9780876122471,9780876120835,540,-1,08/15/2012,1994,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi - Traditional Chinese,Autobiography of a Yogi
ban_2566_bx_28316,0,Victor Hugo,VICTOR HUGO,,,ban_2566,bx_28316,9780553213706,9780679642572,384,-1,2/28/81,2002,Random House Publishing Group,Modern Library,The Hunchback of Notre Dame,The Hunchback of Notre-Dame
ban_2566_bx_198788,0,Victor Hugo,Victor Hugo,,,ban_2566,bx_198788,9780553213706,9780486285641,384,-1,2/28/81,1995,Random House Publishing Group,Dover Publications,The Hunchback of Notre Dame,The Hunchback of Notre Dame
ban_2566_bx_28589,0,Victor Hugo,Victor Hugo,,,ban_2566,bx_28589,9780553213706,9780451522221,384,-1,2/28/81,1965,Random House Publishing Group,Signet Classics,The Hunchback of Notre Dame,Hunchback of Notre Dame
ban_2566_bx_52872,1,Victor Hugo,VICTOR HUGO,,,ban_2566,bx_52872,9780553213706,9780553213706,384,-1,2/28/81,1981,Random House Publishing Group,Bantam Classics,The Hunchback of Notre Dame,The Hunchback of Notre Dame
ban_1889_bx_93876,0,Sigrid Undset,Sigrid Undset,,,ban_1889,bx_93876,9780141180410,9780553240368,336,-1,12/28/97,1981,Penguin Publishing Group,Bantam Books (Mm),Kristin Lavransdatter I: The Wreath,Kristin Lavransdatter: The Bridal Wreath
ban_16315_bx_261544,0,John Kaufeld,John  Kaufeld,paperback,,ban_16315,bx_261544,9780764508189,9780764524486,384,-1,"June 15, 2001",2002, For Dummies,For Dummies,Access 2002 For Dummies,AOL for Dummies
ban_16315_bx_170068,1,John Kaufeld,John Kaufeld,paperback,,ban_16315,bx_170068,9780764508189,9780764508189,384,-1,"June 15, 2001",2001, For Dummies,For Dummies,Access 2002 For Dummies,Microsoft Access 2002 for Dummies
ban_325_bx_70850,0,William Gibson,William Gibson,,,ban_325,bx_70850,9781416590842,9780553247787,128,-1,6/17/08,1984,Scribner,Bantam Books,The Miracle Worker,Miracle Worker
ban_112_bx_7162,0,Douglas Adams,Douglas Adams,,,ban_112,bx_7162,9780345453747,9780330491198,832,-1,4/30/02,2002,Random House Publishing Group,Pan Macmillan,The Ultimate Hitchhiker's Guide to the Galaxy,The Hitch Hiker's Guide to the Galaxy
ban_112_bx_78979,1,Douglas Adams,DOUGLAS ADAMS,,,ban_112,bx_78979,9780345453747,9780345453747,832,-1,4/30/02,2002,Random House Publishing Group,Del Rey,The Ultimate Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy
ban_2703_bx_155035,0,Kathy Tyers,Kathy Tyers,,,ban_2703,bx_155035,9780553568721,9780553095418,341,-1,11/28/94,1994,Random House Publishing Group,Bantam Dell Pub Group,Star Wars The Truce at Bakura,The Truce at Bakura
ban_2703_bx_3881,1,Kathy Tyers,Kathy Tyers,,Paperback,ban_2703,bx_3881,9780553568721,9780553568721,341,-1,11/28/94,1994,Random House Publishing Group,Bantam,Star Wars The Truce at Bakura,Star Wars: The Truce at Bakura
ban_3944_bx_149520,0,Solomon Northup,Solomon Northrup,,,ban_3944,bx_149520,9780143125419,9780807101506,304,-1,09/04/2013,1968,Penguin Publishing Group,Louisiana State University Press,Twelve Years a Slave,Twelve Years a Slave
ban_8921_bx_226052,0,Preston Gralla# Michael Troller# Michael Troller,Preston Gralla,,,ban_8921,bx_226052,9780789736260,9780789721327,432,-1,,2002,Que,Que,How the Internet Works: Eight Edition,How the Internet Works: Millennium Edition
ban_1113_bx_39846,0,Stephen King,Stephen King,,,ban_1113,bx_39846,9780451161352,9783404130351,320,-1,8/28/82,2003,Penguin Publishing Group,Lübbe,Cujo,Cujo.
ban_1113_bx_44015,0,Stephen King,Stephen King,,,ban_1113,bx_44015,9780451161352,9780451126504,320,-1,8/28/82,1982,Penguin Publishing Group,New American Library,Cujo,Cujo
ban_1113_bx_7682,0,Stephen King,Stephen King,,,ban_1113,bx_7682,9780451161352,9780670451937,320,-1,8/28/82,1981,Penguin Publishing Group,Viking Books,Cujo,Cujo
ban_1113_bx_7756,1,Stephen King,Stephen King,,,ban_1113,bx_7756,9780451161352,9780451161352,320,-1,8/28/82,2004,Penguin Publishing Group,Signet Book,Cujo,Cujo
ban_4047_bx_94574,0,Paramahansa Yogananda,Paramahansa Yogananda,,,ban_4047,bx_94574,9780876126394,9782850000157,562,-1,02/19/2015,1998,Self-Realization Fellowship,Self Realization Fellowship Pub,Autobiography of a Yogi,Autobiographie D'UN Yogi/Autobiography of a Yogi
ban_2503_bx_6728,0,Douglas Adams,Douglas Adams,,,ban_2503,bx_6728,9781476783000,9780671742515,256,-1,10/7/14,1991,Gallery Books,Pocket,The Long Dark Tea-Time of the Soul,Long Dark Tea Time of the Soul
ban_2503_bx_10152,0,Douglas Adams,Douglas Adams,,,ban_2503,bx_10152,9781476783000,9780671625832,256,-1,10/7/14,1989,Gallery Books,Simon  Schuster,The Long Dark Tea-Time of the Soul,The Long Dark Tea-Time of the Soul
ban_15243_bx_223592,0,Doug Lowe,Doug Lowe,paperback,,ban_15243,bx_223592,9780764504532,9780764503634,240,-1,"May 21, 1999",1998, For Dummies ,For Dummies,Microsoft Office 2000 for Windows For Dummies: Quick Reference,Creating Web Pages for Dummies Quick Reference
ban_15243_bx_225939,1,Doug Lowe,Doug  Lowe,paperback,,ban_15243,bx_225939,9780764504532,9780764504532,240,-1,"May 21, 1999",1999, For Dummies ,For Dummies,Microsoft Office 2000 for Windows For Dummies: Quick Reference,Microsoft Office 2000 for Windows for Dummies Quick Reference
ban_815_bx_205430,0,Robin McKinley,Robin McKinley,,,ban_815,bx_205430,9780141309811,9780425089071,256,-1,10/28/00,1986,Penguin Young Readers Group,Berkley Publishing Group,The Hero and the Crown,Hero and Crown
ban_815_bx_74257,0,Robin McKinley,Robin McKinley,,,ban_815,bx_74257,9780141309811,9780688025939,256,-1,10/28/00,1984,Penguin Young Readers Group,Greenwillow,The Hero and the Crown,The Hero and the Crown
ban_770_bx_98410,0,Arthur Conan Doyle,Sir Arthur Conan Doyle,,,ban_770,bx_98410,9780486474915,9780192835086,240,-1,10/22/09,1998,Dover Publications,Oxford University Press,The Adventures of Sherlock Holmes,The Adventures of Sherlock Holmes
ban_770_bx_229982,0,Arthur Conan Doyle,Arthur Conan Doyle,,,ban_770,bx_229982,9780486474915,9781566198592,240,-1,10/22/09,0,Dover Publications,Barnes Noble Classics,The Adventures of Sherlock Holmes,Adventures of Sherlock Holmes
ban_770_bx_241103,0,Arthur Conan Doyle,Arthur Conan Doyle,,,ban_770,bx_241103,9780486474915,9780553249965,240,-1,10/22/09,1985,Dover Publications,Bantam Books,The Adventures of Sherlock Holmes,Adventures of Sherlock Holmes
ban_7745_bx_44862,0,Adobe Creative Team,Adobe Creative Team,,,ban_7745,bx_44862,9780321822444,9781568303178,352,-1,,1997,Adobe Press,Adobe Press,Adobe Fireworks CS6 Classroom in a Book,Adobe Photoshop 4.0 Classroom in a Book
ban_6547_bx_44862,0,Adobe Creative Team,Adobe Creative Team,,,ban_6547,bx_44862,9780321827333,9781568303178,432,-1,,1997,Adobe Press,Adobe Press,Adobe Photoshop CS6 Classroom in a Book / Edition 1,Adobe Photoshop 4.0 Classroom in a Book
ban_8001_bx_191134,0,Sandee Cohen,Sandee Cohen,,,ban_8001,bx_191134,9780321822536,9780201704525,576,-1,,2000,Peachpit Press,Peachpit Press,InDesign CS6: Visual QuickStart Guide,Fireworks 3 for Windows and Macintosh: Visual QuickStart Guide
ban_6801_bx_54535,0,Adobe Creative Team,Adobe Creative Team,,,ban_6801,bx_54535,9780321822482,9781568303659,480,-1,,1997,Adobe Press,Adobe Press,Adobe Illustrator CS6 Classroom in a Book,Adobe Acrobat Version 3.0: Classroom in a Book
ban_7624_bx_44123,0,Craig Hunt,Craig Hunt,,,ban_7624,bx_44123,9780596002978,9781565923225,748,-1,,1998,"O'Reilly Media, Incorporated",O'Reilly,"TCP/IP Network Administration,3rd Edition",TCP/IP Network Administration
ban_7624_bx_154133,1,Craig Hunt,Craig Hunt,,,ban_7624,bx_154133,9780596002978,9780596002978,748,-1,,2002,"O'Reilly Media, Incorporated",O'Reilly,"TCP/IP Network Administration,3rd Edition",TCP/IP Network Administration
ban_104_bx_1844,0,Douglas Adams,Douglas Adams,,,ban_104,bx_1844,9780345391803,9780517149256,224,-1,9/28/95,1996,Random House Publishing Group,Random House Value Publishing,The Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide
ban_104_bx_914,1,Douglas Adams,Douglas Adams,,,ban_104,bx_914,9780345391803,9780345391803,224,-1,9/28/95,1995,Random House Publishing Group,Ballantine Books,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy
ban_8480_bx_181356,0,Erik Davis,ERIK DAVIS,,,ban_8480,bx_181356,9781583949306,9780517704158,456,-1,,1998,North Atlantic Books,Harmony,"TechGnosis: Myth, Magic, and Mysticism in the Age of Information","TechGnosis : Myth, Magic, and Mysticism in the Age of Information"
ban_1098_bx_56422,0,Terry Brooks,Terry Brooks,,,ban_1098,bx_56422,9780345434111,9780345427656,384,-1,2/29/00,1999,Random House Publishing Group,Del Rey Books,Star Wars Episode I: The Phantom Menace,Star Wars Episode 1: The Phantom Menace
ban_1098_bx_11572,1,Terry Brooks,Terry Brooks,,,ban_1098,bx_11572,9780345434111,9780345434111,384,-1,2/29/00,2000,Random House Publishing Group,Del Rey Books,Star Wars Episode I: The Phantom Menace,Star Wars Episode I: The Phantom Menace
ban_3040_bx_69067,0,"Suzanne Farrell, Toni Bentley",Suzanne Farrell,,,ban_3040,bx_69067,9780813025933,9780140157222,352,-1,09/28/2002,1991,University Press of Florida,Penguin USA,Holding On to the Air: An Autobiography / Edition 1,Holding on to the Air: An Autobiography
ban_16939_bx_183732,0,June Jamrich Parsons,June Jamrich Parsons,paperback,,ban_16939,bx_183732,9781285764634,9780760064900,248,-1,"March 17, 2014",1999, Course Technology,Course Technology,"New Perspectives on Computer Concepts 2014, Comprehensive",New Perspectives on Computer Concepts Fourth Edition -- Brief
ban_862_bx_203578,0,Alexandre Dumas,Alexandre Dumas,,,ban_862,bx_203578,9781593082338,9781559352673,768,-1,11/1/05,1998,Barnes & Noble,Soundelux Audio Pub,Man in the Iron Mask,The Man in the Iron Mask
ban_1248_bx_34517,0,J. K. Rowling,J. K. Rowling,,,ban_1248,bx_34517,9783551354013,9783551551696,334,-1,7/28/05,1999,Carlsen Verlag GmbH,Carlsen Verlag GmbH,Harry Potter und der Stein der Weisen,Harry Potter und der Gefangene von Azkaban
ban_1520_bx_63025,0,William Shakespeare,William Shakespeare,,,ban_1520,bx_63025,9780198328735,9780451517401,208,-1,5/23/09,1981,Oxford University Press,Signet Book,Othello,Othello
ban_1520_bx_263929,0,William Shakespeare,William Shakespeare,,,ban_1520,bx_263929,9780198328735,9780671042899,208,-1,5/23/09,1999,Oxford University Press,Washington Square Press,Othello,Othello
ban_1520_bx_245663,0,William Shakespeare,William Shakespeare,,,ban_1520,bx_245663,9780198328735,9780582527485,208,-1,5/23/09,1990,Oxford University Press,Longman Group United Kingdom,Othello,Othello
ban_1200_bx_26455,0,Jules Verne,Jules Verne,,,ban_1200,bx_26455,9780760793626,9780688075088,224,-1,5/26/08,1988,Barnes & Noble,HarperCollins,Around the World in Eighty Days,Around the World in Eighty Days
ban_1200_bx_244823,0,Jules Verne,Jules Verne,,,ban_1200,bx_244823,9780760793626,9780517141410,224,-1,5/26/08,1995,Barnes & Noble,Gramercy Books,Around the World in Eighty Days,Around the World in Eighty Days
ban_2204_bx_23713,0,Andy Andrews,Andy Andrews,,,ban_2204,bx_23713,9781400304271,9780785264286,160,-1,5/13/04,2002,"Nelson, Thomas, Inc.",Nelson Books,The Young Traveler's Gift: Seven Decisions That Determine Personal Success,The Traveler's Gift : Seven Decisions that Determine Personal Success
ban_1231_bx_2996,0,Orson Scott Card,Orson Scott Card,,Paperback,ban_1231,bx_2996,9780765370624,9780812533552,352,-1,10/1/13,1986,Tom Doherty Associates,Tor Books,Ender's Game,Ender's Game
ban_61_bx_2996,0,Orson Scott Card,Orson Scott Card,,Paperback,ban_61,bx_2996,9780812550702,9780812533552,352,-1,7/15/94,1986,Tom Doherty Associates,Tor Books,Ender's Game,Ender's Game
ban_10386_bx_49472,0,Linus Torvalds# David Diamond,Linus Torvalds,,,ban_10386,bx_49472,9780066620732,9780066620725,288,-1,,2001,HarperCollins Publishers,HarperBusiness,Just for Fun: The Story of an Accidental Revolutionary,Just for Fun: The Story of an Accidental Revolutionary
ban_10386_bx_7117,1,Linus Torvalds# David Diamond,Linus Torvalds,,,ban_10386,bx_7117,9780066620732,9780066620732,288,-1,,2002,HarperCollins Publishers,HarperBusiness,Just for Fun: The Story of an Accidental Revolutionary,Just for Fun: The Story of an Accidental Revolutionary
ban_1912_bx_2182,0,Willa Cather,Willa Cather,,,ban_1912,bx_2182,9780395755143,9780803263727,272,-1,9/28/95,1997,Houghton Mifflin Harcourt,Bison,My Antonia,My Antonia
ban_1912_bx_120325,0,Willa Cather,Willa Cather,,,ban_1912,bx_120325,9780395755143,9781566194884,272,-1,9/28/95,1994,Houghton Mifflin Harcourt,Dorset Press,My Antonia,My Antonia
ban_1912_bx_164,1,Willa Cather,Willa Cather,,,ban_1912,bx_164,9780395755143,9780395755143,272,-1,9/28/95,1995,Houghton Mifflin Harcourt,Mariner Books,My Antonia,My Antonia
