ids,wor_author,half_author,wor_binding,half_binding,wor_id,half_id,wor_isbn,half_isbn,wor_pages,half_pages,wor_pubdate,half_pubdate,wor_publisher,half_publisher,wor_title,half_title,label
wor_32305_half_977,Alexander Gordon Smith,Alexander Gordon Smith,Paperback,,wor_32305,half_977,9780312674410,9780312674410,261,261,(14 Feb 2012),"Feb. 14th, 2012",St Martin's Press ,Square Fish,Death Sentence,Death Sentence,1
wor_34545_half_2731,Tamora Pierce,Tamora Pierce,Paperback,Paperback,wor_34545,half_2731,9780439842983,9780590396059,464,272,(26 May 2015),"Apr. 1st, 2001",Scholastic Inc. ,Scholastic Paperbacks,Battle Magic,The Circle Opens #1: Magic Steps,0
wor_48020_half_2944,Alexandra Siy,Alexandra Siy,Paperback,,wor_48020,half_2944,9781570914638,9781570914638,64,57,(28 Nov 2011),"Jul. 1st, 2011","Charlesbridge Publishing,U.S. ",Charlesbridge Publishing,Cars On Mars,Cars on Mars,1
wor_29772_half_1894,Walter Farley,Walter Farley,Hardback,Paperback,wor_29772,half_1894,9780808542094,9780679813446,268,240,(20 Aug 1991),"Aug. 20th, 1991",Turtleback Books ,Yearling Books,Son of the Black Stallion,The Black Stallion Returns,0
wor_35500_half_944,Emily McKay,Emily McKay,Paperback,,wor_35500,half_944,9780425257807,9780425257807,420,416,(4 Dec 2012),"Dec. 4th, 2012",Berkley Books ,Berkley Publishing Group,The Farm,The Farm,1
wor_12558_half_2138,Kevin Crossley-Holland,Kevin Crossley-Holland,Paperback,Paperback,wor_12558,half_2138,9780439263276,9780439263276,350,368,(1 Sep 2002),"Sep. 30th, 2002",Scholastic US ,Scholastic Paperbacks,The Seeing Stone,The Seeing Stone,1
wor_41125_half_1809,Sally M Keehn,Sally M. Keehn,Hardback,,wor_41125,half_1809,9780399217975,9780698119208,240,240,(24 May 1991),"Dec. 31st, 2001",Philomel Books ,Puffin Books,I Am Regina,I Am Regina,0
wor_36572_half_1119,Gail Giles,Gail Giles,Paperback,,wor_36572,half_1119,9781250060006,9780689858000,240,215,(29 Sep 2015),"Sep. 1st, 2003",St Martin's Press ,Simon Pulse,Shattering Glass,Shattering Glass,0
wor_32092_half_2967,Cayla Kluver,Cayla Kluver,Paperback,,wor_32092,half_2967,9780373210343,9780373210343,496,496,(28 Jun 2011),"Jun. 28th, 2011",Harlequin Teen ,Harlequin Teen,Legacy,Legacy,1
wor_33388_half_1633,Herge,Herge,Paperback,,wor_33388,half_1633,9781405206341,9780316133876,48,96,(4 Nov 2002),"Jan. 10th, 2012",Egmont UK Ltd ,"Little, Brown Books for Young Readers",Tintin and the Lake of Sharks,The Black Island,0
wor_34267_half_771,Veronica Rossi,Veronica Rossi,Paperback,,wor_34267,half_771,9780062072047,9780062072047,376,400,(4 Dec 2012),"Jan. 8th, 2013",HarperCollins Publishers Inc ,HarperCollins,Under the Never Sky,Under the Never Sky,1
wor_35626_half_968,Tyler Whitesides,Tyler Whitesides,,,wor_35626,half_968,9781609080754,9781609070656,-1,307,(3 Aug 2011),"Jun. 29th, 2012",Shadow Mountain ,Shadow Mountain,Janitors,"Janitors, Book 1",0
wor_15686_half_2262,Lois Duncan,Lois Duncan,Paperback,,wor_15686,half_2262,9780316099028,9780316099028,272,272,(3 Oct 2011),"Oct. 3rd, 2011","Little, Brown & Company ","Little, Brown Books for Young Readers",Locked in Time,Locked in Time,1
wor_41609_half_1895,Barry Lyg,Barry Lyga,Paperback,,wor_41609,half_1895,9780547076348,9780547076348,410,410,(5 Jan 2009),"Jan. 5th, 2009","Cengage Learning, Inc ",Graphia Books,Boy Toy,Boy Toy,1
wor_33311_half_1975,Megan Whalen Turner,Megan Whalen Turner,Paperback,Paperback,wor_33311,half_1975,9780062642998,9780061870958,352,352,(28 Feb 2017),"Aug. 23rd, 2011",HarperCollins Publishers Inc ,Greenwillow Books,A Conspiracy of Kings,A Conspiracy of Kings,0
wor_32361_half_1890,Kagami Yoshimizu,Kagami Yoshimizu,Paperback,,wor_32361,half_1890,9781604961140,9781604961140,150,150,(23 Nov 2009),"Dec. 1st, 2009",Bandai Entertainment ,Bandai Entertainment,Lucky Star Manga: v. 3,"Lucky Star, Volume 3",1
wor_40246_half_1668,Jandy Nelson,Jandy Nelson,Paperback,,wor_40246,half_1668,9780142417805,9780142417805,275,275,(22 Mar 2011),"Mar. 22nd, 2011",Penguin Putnam Inc ,Speak,The Sky Is Everywhere,The Sky Is Everywhere,1
wor_33438_half_2361,Harry Mazer,Harry Mazer,Paperback,,wor_33438,half_2361,9781416914044,9781416914044,144,136,(1 Jun 2006),"Mar. 1st, 2006",Simon & Schuster ,Aladdin Paperbacks,A Boy No More,A Boy No More,1
wor_38034_half_1316,Jody Feldman,Jody Feldman,Paperback,,wor_38034,half_1316,9780061214523,9780061214523,336,336,(13 Nov 2009),"Aug. 25th, 2009",HarperCollins Publishers Inc ,Greenwillow Books,The Gollywhopper Games,The Gollywhopper Games,1
wor_31817_half_418,Anne Mazer,Anne Mazer,Hardback,,wor_31817,half_418,9780780737815,9780892551910,-1,152,(17 Jan 1993),"Jan. 17th, 1993",Perfection Learning ,Persea Books,America Street,America Street,0
wor_8450_half_2395,Laura Malone Elliott,Laura Malone Elliott,Hardback,,wor_8450,half_2395,9780786807550,9780786817535,284,288,(1 Oct 2001),"Apr. 28th, 2003",Hyperion Books for Children ,Hyperion Books for Children,Under a War-Torn Sky,Under a War-Torn Sky,0
wor_33368_half_2109,Virginia Euwer Wolff,Virginia Euwer Wolff,Paperback,,wor_33368,half_2109,9780590898003,9780590898003,230,230,(30 Apr 2000),"Apr. 1st, 2000",Scholastic US ,Scholastic Signature,Bat 6,Bat 6,1
wor_32290_half_489,Jean Lee Latham,Jean Lee Latham,Paperback,,wor_32290,half_489,9780618250745,9780618250745,256,256,(19 May 2003),"May. 19th, 2003",Houghton Mifflin ,Houghton Mifflin Harcourt (HMH),"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch",1
wor_45210_half_2489,Charlotte Bronte,Charlotte Bronte,Hardback,Paperback,wor_45210,half_2489,9780141040387,9780140366785,624,656,(1 Nov 2008),"Mar. 1st, 1995",Penguin Books Ltd ,Puffin Books,Jane Eyre,Jane Eyre,0
wor_28773_half_1205,Neal Shusterman,Neal Shusterman,Paperback,,wor_28773,half_1205,9781416997481,9781416997481,208,201,(1 Feb 2010),"Nov. 10th, 2009",Simon & Schuster ,Simon & Schuster Children's Publishing,Full Tilt,Full Tilt,1
wor_29219_half_386,Ursula K. Le Guin,Ursula K. Le Guin,Paperback,,wor_29219,half_386,9780141354910,9780547773742,304,320,(7 Jul 2016),"Sep. 11th, 2012",Penguin Books Ltd ,Graphia Books,A Wizard of Earthsea,A Wizard of Earthsea,0
wor_39851_half_1601,Madeleine George,Madeleine George,Paperback,,wor_39851,half_1601,9780142414194,9780142414194,240,240,(28 May 2009),"May. 28th, 2009",Penguin Putnam Inc ,Speak,Looks,Looks,1
wor_41414_half_1858,",Talia Vance",Talia Vance,Paperback,,wor_41414,half_1858,9780738733036,9780738733036,374,384,(8 Sep 2012),"Sep. 8th, 2012",North Star Editions ,Flux,Silver,Silver,1
wor_43657_half_2836,Spectrum,McGraw-Hill,Paperback,,wor_43657,half_2836,9780769634852,9780769634852,214,214,(1 Mar 2004),"Mar. 1st, 2004",Spectrum ,School Specialty Publishing,"Illinois Test Prep, Grade 5","Illinois Test Prep, Grade 5",1
wor_46989_half_2802,Tom Bodett,Tom Bodett,Paperback,,wor_46989,half_2802,9780375806872,9780375806872,192,192,(10 Oct 2000),"Oct. 10th, 2000",Random House USA Inc ,Yearling Books,Williwaw!,Williwaw!,1
wor_33417_half_871,Aimee Carter,Aimee Carter,Paperback,,wor_33417,half_871,9780373210459,9780373210459,304,304,(27 Mar 2012),"Mar. 27th, 2012",HarperCollins Publishers ,Harlequin Teen,Goddess Interrupted,Goddess Interrupted,1
wor_15687_half_461,Lois Duncan,Lois Duncan,Paperback,,wor_15687,half_461,9781907410628,9780316099004,304,248,(5 May 2011),"Oct. 5th, 2010","Little, Brown Book Group ","Little, Brown Books for Young Readers",Killing Mr Griffin,Killing Mr. Griffin,0
wor_45509_half_2534,Teri Hall,Teri Hall,Paperback,,wor_45509,half_2534,9780142417768,9780142417768,240,224,(14 Apr 2011),"Apr. 14th, 2011",Penguin Putnam Inc ,Puffin Books,The Line,The Line,1
wor_34981_half_878,Carl Deuker,Carl Deuker,,,wor_34981,half_878,9781482100921,9780547076317,-1,313,(11 Jun 2013),"Sep. 1st, 2008",Blackstone Audiobooks ,Graphia Books,Gym Candy,Gym Candy,0
wor_25522_half_368,Chris Crutcher,Chris Crutcher,Paperback,,wor_25522,half_368,9780062687746,9780060094898,320,304,(5 Apr 2018),"Mar. 18th, 2003",HarperCollins Publishers Inc ,Greenwillow Books,Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes,0
wor_43408_half_2155,Nina Berry,Nina Berry,Paperback,,wor_43408,half_2155,9780758276919,9780758276919,320,310,(31 Jul 2012),"Aug. 1st, 2012",Kensington Publishing ,Kensington Publishing Corporation,Otherkin: Book One of the Otherkin Series,Otherkin,1
wor_33395_half_650,Randa Abdel-Fattah,Randa Abdel-Fattah,Paperback,,wor_33395,half_650,9789992142578,9780439922333,400,360,(12 Apr 2012),"Aug. 1st, 2008",Hamad Bin Khalifa University Press ,Scholastic Paperbacks,Does My Head Look Big in This?,Does My Head Look Big in This?,0
wor_32306_half_1295,Alexander Gordon Smith,Alexander Gordon Smith,Paperback,,wor_32306,half_1295,9781250003393,9781250003393,270,304,(18 Sep 2012),"Sep. 18th, 2012",St Martin's Press ,Square Fish,Fugitives,Fugitives,1
wor_28434_half_832,Sharon M. Draper,Sharon M. Draper,Paperback,,wor_28434,half_832,9781416907015,9781416907015,288,330,(6 Jul 2010),"Jul. 6th, 2010",Simon & Schuster ,Simon Pulse,Just Another Hero,Just Another Hero,1
wor_44005_half_2265,Elizabeth Foreman Lewis,Elizabeth Foreman Lewis,Hardback,,wor_44005,half_2265,9780805081138,9780312380076,320,306,(17 Apr 2007),"Apr. 29th, 2008",Henry Holt & Company ,Square Fish,Young Fu of the Upper Yangtze,Young Fu of the Upper Yangtze,0
wor_29796_half_165,Christopher Paolini,Christopher Paolini,Paperback,Paperback,wor_29796,half_165,9780375846311,9780375846311,860,880,(23 Oct 2012),"Oct. 23rd, 2012",Random House USA Inc ,Alfred A. Knopf Books for Young Readers,Inheritance,Inheritance,1
wor_41911_half_1929,Sarah Miller,Sarah Miller,Paperback,,wor_41911,half_1929,9781442408517,9781442408517,240,208,(1 Dec 2010),"Aug. 31st, 2010",Simon & Schuster ,Atheneum Books,Miss Spitfire,Miss Spitfire,1
wor_20921_half_1786,Candace Bushnell,Candace Bushnell,Paperback,Paperback,wor_20921,half_1786,9780786893966,9780061729003,532,416,(1 Apr 2007),"Apr. 24th, 2012",Hyperion ,Balzer & Bray/Harperteen,Lipstick Jungle,Summer and the City,0
wor_47586_half_2883,Josh Lieb,Josh Lieb,Paperback,,wor_47586,half_2883,9781595143549,9781595143549,304,302,(4 Jan 2016),"Sep. 7th, 2010",Penguin Putnam Inc ,Razorbill,I am a Genius of Unspeakable Evil,I Am a Genius of Unspeakable Evil and I Want to Be Your Class President,1
wor_47116_half_2815,Inge Auerbacher,Inge Auerbacher,Paperback,,wor_47116,half_2815,9780140364019,9780140364019,128,96,(1 Feb 1993),"Feb. 1st, 1993",Penguin Books Ltd ,Puffin Books,I Am a Star: Child of the Holocaust,I Am a Star,1
wor_43199_half_2120,Sylvan Learning,Sylvan Learning,Paperback,,wor_43199,half_2120,9780307479211,9780307479211,308,308,(6 Jul 2010),"Jul. 6th, 2010",Random House USA Inc ,Sylvan Learning Publishing,Fifth Grade Super Math Success,5th Grade Super Math Success,1
wor_33965_half_1326,Isuna Hasekur,Isuna Hasekura,Paperback,,wor_33965,half_1326,9780759531079,9780759531079,256,249,(7 Dec 2010),"Dec. 21st, 2010","Little, Brown & Company ",Yen Press,"Spice and Wolf, Vol. 3","Spice & Wolf, Volume 3",1
wor_36951_half_1603,Sara Zarr,Sara Zarr,Paperback,,wor_36951,half_1603,9780316014540,9780316014540,224,192,(7 Jan 2001),"Feb. 1st, 2008","Little, Brown & Company ","Little, Brown Young Readers",Story Of A Girl,Story of a Girl,1
wor_29025_half_1644,Alex Flinn,Alex Flinn,Hardback,,wor_29025,half_1644,9781606869680,9780061998669,304,304,(29 Dec 2009),"Dec. 29th, 2009",Perfection Learning ,Harper Teen,Beastly,Beastly,0
wor_28571_half_1707,Madeleine L'Engle,Madeleine L'Engle,Paperback,,wor_28571,half_1707,9780312368586,9780312368586,373,373,(1 May 2007),"May. 1st, 2007",St Martin's Press ,Square Fish,An Acceptable Time,An Acceptable Time,1
wor_31260_half_666,Joan Bauer,Joan Bauer,Paperback,,wor_31260,half_666,9780142404249,9780142404249,186,186,(2 Jun 2005),"May. 1st, 2005",Penguin Putnam Inc ,Speak,Hope Was Here,Hope Was Here,1
wor_28327_half_55,James Dashner,James Dashner,Paperback,Paperback,wor_28327,half_55,9781906427795,9780385738767,384,361,(4 Aug 2011),"Sep. 13th, 2011",Chicken House Ltd ,Ember,The Scorch Trials,The Scorch Trials,0
wor_31536_half_945,Ally Carter,Ally Carter,Paperback,,wor_31536,half_945,9781484785072,9781423148043,320,304,(14 Jun 2016),"Jan. 8th, 2013",Disney-Hyperion ,Hyperion Books,"Out of Sight, Out of Time","Out of Sight, Out of Time",0
wor_30016_half_178,Gayle Forman,Gayle Forman,Paperback,,wor_30016,half_178,9780552775458,9780142415436,272,272,(13 May 2010),"Apr. 6th, 2010",Transworld Publishers Ltd ,Speak,If I Stay,If I Stay,0
wor_47489_half_2134,Earl Hipp,L. K. Hanson,Paperback,,wor_47489,half_2134,9781568380858,9781568380858,140,140,(15 Sep 1995),"Sep. 25th, 1995",Hazelden Information & Educational Services ,Hazelden Publishing & Educational Services,Help For The Hard Times,Help for the Hard Times,1
wor_41720_half_1907,Anna Godbersen,Anna Godbersen,Paperback,,wor_41720,half_1907,9780061962691,9780061962691,358,358,(31 Jul 2012),"Jul. 31st, 2012",HarperCollins Publishers Inc ,Harper,Beautiful Days,Beautiful Days,1
wor_29228_half_1581,Ursula K. Le Guin,Ursula K. Le Guin,Hardback,,wor_29228,half_1581,9781473223585,9781442459939,288,288,(17 Oct 2019),"Sep. 11th, 2012",Orion Publishing Co ,Atheneum Books for Young Readers,The Farthest Shore: The Third Book of Earthsea,The Farthest Shore,0
wor_43853_half_2233,Loree Griffin Burns,Loree Griffin Burns,Hardback,Paperback,wor_43853,half_2233,9780618581313,9780547328607,56,64,(26 Mar 2007),"Apr. 5th, 2010",Houghton Mifflin ,Houghton Mifflin Harcourt (HMH),Tracking Trash,Tracking Trash,0
wor_31035_half_321,Sara Holbrook,Sara Holbrook,Paperback,,wor_31035,half_321,9781590780114,9781590780114,64,64,(1 Apr 2002),"Apr. 1st, 2002",Boyds Mills Press ,Boyds Mills Press,Wham! It's a Poetry Jam: Discovering Performance Poetry,Wham! It's a Poetry Jam,1
wor_16425_half_1333,Ann Brashares,Ann Brashares,Paperback,Paperback,wor_16425,half_1333,9780141386300,9780440229704,304,294,(27 Apr 2017),"May. 31st, 2004",Penguin Books Ltd ,Laurel Leaf Library,The Whole Thing Together,The Sisterhood of the Traveling Pants,0
wor_23393_half_327,Jerry Spinelli,Jerry Spinelli,Paperback,,wor_23393,half_327,9780375861475,9780375861475,208,208,(23 Mar 2010),"Mar. 23rd, 2010",Random House USA Inc ,Alfred A. Knopf Books for Young Readers,Milkweed,Milkweed,1
wor_45122_half_2472,Nina LaCour,Nina LaCour,Paperback,,wor_45122,half_2472,9780142416945,9780142416945,229,229,(5 Oct 2010),"Oct. 5th, 2010",Penguin Putnam Inc ,Speak,Hold Still,Hold Still,1
wor_30892_half_306,Louise Fitzhugh,Louise Fitzhugh,Hardback,,wor_30892,half_306,9780385376105,9780440416791,328,320,(25 Feb 2014),"May. 8th, 2001",Delacorte Press ,Yearling Books,Harriet the Spy,Harriet the Spy,0
wor_44004_half_2265,Elizabeth Foreman Lewis,Elizabeth Foreman Lewis,Paperback,,wor_44004,half_2265,9780312380076,9780312380076,306,306,(1 Feb 2009),"Apr. 29th, 2008",Palgrave USA ,Square Fish,Young Fu of the Upper Yangtze,Young Fu of the Upper Yangtze,1
wor_31373_half_361,Eleanor H Ayer,Eleanor H. Ayer,Hardback,,wor_31373,half_361,9780756963989,9780689832369,244,244,(1 Mar 2000),"Mar. 1st, 2000",Perfection Learning ,Aladdin Paperbacks,Parallel Journeys,Parallel Journeys,0
wor_28683_half_1645,Scott O'Dell,Scott O'Dell,Paperback,,wor_28683,half_1645,9780547406329,9780440979753,144,121,(13 Sep 2010),"Mar. 31st, 1997","Cengage Learning, Inc ",Laurel Leaf Library,Sing Down the Moon,Sing Down the Moon,0
wor_40585_half_1727,Dorothea Jensen,Dorothea Jensen,Paperback,,wor_40585,half_1727,9780152164416,9780152164416,192,272,(1 Aug 2001),"Aug. 1st, 2001",Houghton Mifflin ,Graphia Books,Riddle of Penncroft Farm,The Riddle of Penncroft Farm,1
wor_30790_half_1879,Dan Green,Simon Basher,Paperback,,wor_30790,half_1879,9780753465011,9780753465011,128,128,(21 Mar 2011),"Mar. 15th, 2011",Pan Macmillan ,Kingfisher,Basher Science: Human Body: A Book with Guts!,Basher Science: Human Body,1
wor_31923_half_1580,Paul Langan,Paul Langan,Paperback,,wor_31923,half_1580,9780545391146,9780545391146,133,133,(7 Jun 2016),"Jan. 1st, 2012",Scholastic US ,Scholastic Paperbacks,The Fallen,The Fallen,1
wor_46286_half_2680,Mary E. Lyons,Mary E. Lyons,Paperback,,wor_46286,half_2680,9781416936374,9781416936374,176,175,(1 Mar 2007),"Jan. 1st, 2007",Simon & Schuster ,Simon Pulse,Letters From a Slave Girl: The Story of Harriet Jacobs,Letters from a Slave Girl,1
wor_29971_half_174,Kathryn Erskine,Kathryn Erskine,Hardback,,wor_29971,half_174,9780399252648,9780142417751,235,235,(15 Apr 2010),"Feb. 3rd, 2011",Penguin Putnam Inc ,Puffin Books,Mockingbird,Mockingbird,0
wor_38970_half_1443,Kristin Halbrook,Kristin Halbrook,Paperback,,wor_38970,half_1443,9780062121264,9780062121264,304,272,(29 Jan 2013),"Jan. 29th, 2013",Harperteen ,Harper Teen,Nobody But Us,Nobody But Us,1
wor_41595_half_2236,James Haskins,James Rollins,Paperback,,wor_41595,half_2236,9781120038159,9780061473814,-1,397,(26 Aug 2009),"Feb. 9th, 2010",Kessinger Publishing ,HarperCollins,The Poetical Works of James Haskins,Jake Ransom and the Skull King's Shadow,0
wor_40615_half_1729,Barbara M. Walker,Barbara M. Walker,Paperback,,wor_40615,half_1729,9780064460903,9780064460903,256,240,(11 Sep 2014),"Sep. 7th, 1989",HarperCollins Publishers Inc ,HarperTrophy,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,The Little House Cookbook,1
wor_31658_half_2498,Lisi Harrison,Lisi Harrison,Paperback,,wor_31658,half_2498,9780316084420,9780316084420,203,203,(15 Feb 2011),"Feb. 15th, 2011","Little, Brown & Company ",Poppy Books,The Clique #14: A Tale of Two Pretties,A Tale of Two Pretties,1
wor_34978_half_2614,Carl Deuker,Carl Deuker,Paperback,,wor_34978,half_2614,9780618735051,9780618735051,216,216,(23 Apr 2007),"Apr. 23rd, 2007","Cengage Learning, Inc ",Graphia Books,Runner,Runner,1
wor_39993_half_2853,Mark Walden,Mark Walden,Paperback,,wor_39993,half_2853,9781442413689,9781442413689,297,297,(5 Jun 2012),"Jun. 5th, 2012",Simon & Schuster ,Simon & Schuster Books for Young Readers,Dreadnought,Dreadnought,1
wor_33148_half_610,Annie F. Downs,Annie F. Downs,Paperback,,wor_33148,half_610,9780310724346,9780310724346,224,224,(20 Aug 2012),"Sep. 4th, 2012",Zondervan ,Zondervan,Perfectly Unique: Praising God from Head to Foot,Perfectly Unique,1
wor_32069_half_1744,Ginny Rorby,Ginny Rorby,Hardback,,wor_32069,half_1744,9780765314420,9780765353047,-1,272,(8 Aug 2006),"Jul. 31st, 2007",Starscape Books ,Starscape Books,Hurt Go Happy,Hurt Go Happy,0
wor_40628_half_1734,Tonya Bolden,Tonya Bolden,Paperback,,wor_40628,half_1734,9780517709368,9780517709368,159,160,(17 Feb 1998),"Feb. 17th, 1998",Random House USA Inc ,Alfred A. Knopf,33 Things Every Girl Should Know,33 Things Every Girl Should Know,1
wor_28875_half_894,Roland Smith,Roland Smith,Paperback,,wor_28875,half_894,9781425978532,9780152026967,60,304,(7 Mar 2007),"Sep. 1st, 2008",Authorhouse ,Houghton Mifflin Harcourt (HMH),"S.O.A. Starting Over, Again",The Captain's Dog,0
wor_48194_half_2986,Zach Hunter,Zach Hunter,Paperback,,wor_48194,half_2986,9780310726111,9780310726111,176,171,(8 Aug 2011),"Aug. 16th, 2011",Zondervan ,Zondervan,"Be the Change, Revised Edition: Your Guide to Freeing Slaves and Changing the World",Be the Change,1
wor_19748_half_236,Adeline Yen Mah,Adeline Yen Mah,Paperback,,wor_19748,half_236,9780141359410,9780385740074,304,205,(2 Jul 2015),"Sep. 14th, 2010",Penguin Books Ltd ,Delacorte Press Books for Young Readers,Chinese Cinderella,Chinese Cinderella,0
wor_30616_half_547,Katherine Paterson,Katherine Paterson,Paperback,,wor_30616,half_547,9780141359786,9780060734015,208,191,(2 Jul 2015),"Dec. 28th, 2004",Penguin Books Ltd ,HarperTrophy,Bridge to Terabithia,Bridge to Terabithia,0
wor_32521_half_829,Richelle Mead,Richelle Mead,Paperback,Paperback,wor_32521,half_829,9780141328522,9781595141743,352,332,(26 May 2009),"Aug. 16th, 2007",Penguin Books Ltd ,Razorbill,Vampire Academy,Vampire Academy,0
wor_25525_half_1470,Chris Crutcher,Chris Crutcher,Paperback,,wor_25525,half_1470,9780060094904,9780060094904,304,304,(1 Jul 2003),"Apr. 1st, 2003",HarperCollins Publishers Inc ,HarperTempest,Crazy Horse Electric Game,The Crazy Horse Electric Game,1
wor_17598_half_1243,Pam Conrad,Pam Conrad,Hardback,,wor_17598,half_1243,9780812498257,9780064403092,137,144,(1 Apr 1991),"Apr. 15th, 1991",Perfection Learning ,HarperCollins,My Daniel,My Daniel,0
wor_41525_half_2285,Lauren Conrad,Lauren Conrad,Paperback,,wor_41525,half_2285,9780061767616,9780061767616,336,336,(31 Aug 2010),"Aug. 31st, 2010",HarperCollins Publishers Inc ,HarperCollins,Sweet Little Lies,Sweet Little Lies,1
