ids,label,bx_author,half_author,bx_binding,half_binding,bx_id,half_id,bx_isbn,half_isbn,bx_pages,half_pages,bx_pubdate,half_pubdate,bx_publisher,half_publisher,bx_title,half_title
bx_26844_half_2188,0,Ursula K. Le Guin,Ursula K. Le Guin,Paperback,,bx_26844,half_2188,9780553268478,9780689845345,-1,259,1984,"Sep. 1st, 2001",Bantam,Simon Pulse,The Farthest Shore,The Farthest Shore
bx_74522_half_2188,1,Ursula K. Le Guin,Ursula K. Le Guin,,,bx_74522,half_2188,9780689845345,9780689845345,-1,259,2001,"Sep. 1st, 2001",Simon Pulse,Simon Pulse,The Farthest Shore : The Earthsea Cycle,The Farthest Shore
bx_84495_half_240,0,Madeleine L'Engle,Madeleine L'Engle,Paperback,,bx_84495,half_240,9780440228394,9780312367558,-1,212,1999,"May. 1st, 2007",Yearling Books,Square Fish,A Wrinkle in Time,A Wrinkle in Time
bx_106631_half_2284,0,Carolyn Meyer,Carolyn Meyer,,Paperback,bx_106631,half_2284,9780439227568,9780152164560,-1,227,2000,"Apr. 1st, 2001",Scholastic Inc.,Gulliver Books,"Mary, Bloody Mary","Mary, Bloody Mary"
bx_56846_half_2284,1,Carolyn Meyer,Carolyn Meyer,,Paperback,bx_56846,half_2284,9780152164560,9780152164560,-1,227,2001,"Apr. 1st, 2001",Gulliver Books Paperbacks,Gulliver Books,"Mary, Bloody Mary: A Young Royals Book","Mary, Bloody Mary"
bx_91997_half_2745,0,Stephen Crane,Stephen Crane,,,bx_91997,half_2745,9780671002756,9781619491724,-1,221,1996,"Dec. 23rd, 2011",Pocket,Empire Books,The Red Badge of Courage,The Red Badge of Courage
bx_190237_half_2482,0,Kenneth Oppel,Kenneth Oppel,,Paperback,bx_190237,half_2482,9780689849930,9781416949992,-1,320,2003,"Mar. 1st, 2008",Simon  Schuster Children's Publishing,Simon & Schuster Books for Young Readers,Firewing,Firewing
bx_7845_half_3092,0,Jane Austen,Jane Austen,,,bx_7845,half_3092,9780140373370,9781402785306,-1,416,1995,"Mar. 6th, 2012",Puffin Books,Splinter,Pride and Prejudice,Pride and Prejudice
bx_208745_half_3092,0,Jane Austen,Jane Austen,,,bx_208745,half_3092,9780395051016,9781402785306,-1,416,1956,"Mar. 6th, 2012",Houghton Mifflin Company,Splinter,Pride and Prejudice,Pride and Prejudice
bx_227104_half_3092,0,Jane Austen,Jane Austen,,,bx_227104,half_3092,9783190025350,9781402785306,-1,416,1999,"Mar. 6th, 2012",Max Hueber Verlag,Splinter,Pride and Prejudice,Pride and Prejudice
bx_238155_half_926,0,Philip Pullman,Philip Pullman,,Paperback,bx_238155,half_926,9780807281802,9780440238133,-1,351,1999,"Sep. 9th, 2003",Listening Library,Laurel Leaf Library,The Golden Compass,The Golden Compass
bx_4781_half_926,0,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_4781,half_926,9780345413352,9780440238133,-1,351,1997,"Sep. 9th, 2003",Del Rey,Laurel Leaf Library,The Golden Compass,The Golden Compass
bx_55457_half_926,1,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_55457,half_926,9780440238133,9780440238133,-1,351,2003,"Sep. 9th, 2003",Laurel Leaf,Laurel Leaf Library,The Golden Compass,The Golden Compass
bx_101118_half_631,0,Jack London,Jack London,,,bx_101118,half_631,9780027594553,9780439227148,-1,192,1994,"Jan. 1st, 2001",Simon  Schuster Children's Publishing,Scholastic Paperbacks,The Call of the Wild,The Call of the Wild
bx_55200_half_631,0,Jack London,Jack London,,,bx_55200,half_631,9780590405942,9780439227148,-1,192,1986,"Jan. 1st, 2001",Scholastic Paperbacks,Scholastic Paperbacks,The Call of the Wild,The Call of the Wild
bx_40117_half_631,1,Jack London,Jack London,,,bx_40117,half_631,9780439227148,9780439227148,-1,192,2001,"Jan. 1st, 2001",Scholastic,Scholastic Paperbacks,The Call of the Wild,The Call of the Wild
bx_29366_half_621,0,ANN BRASHARES,Ann Brashares,,Paperback,bx_29366,half_621,9780440229704,9780385730587,-1,336,2004,"Mar. 11th, 2003",Laure Leaf,Ember,The Sisterhood of the Traveling Pants,Sisterhood of the Traveling Pants
bx_222_half_621,1,ANN BRASHARES,Ann Brashares,,Paperback,bx_222,half_621,9780385730587,9780385730587,-1,336,2003,"Mar. 11th, 2003",Delacorte Books for Young Readers,Ember,Sisterhood of the Traveling Pants,Sisterhood of the Traveling Pants
bx_29366_half_1333,1,ANN BRASHARES,Ann Brashares,,Paperback,bx_29366,half_1333,9780440229704,9780440229704,-1,294,2004,"May. 31st, 2004",Laure Leaf,Laurel Leaf Library,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants
bx_71602_half_1333,0,Ann Brashares,Ann Brashares,,Paperback,bx_71602,half_1333,9780807205891,9780440229704,-1,294,2001,"May. 31st, 2004",Imagination Studio,Laurel Leaf Library,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants
bx_11327_half_760,0,Mark Twain,Mark Twain,,,bx_11327,half_760,9780895772176,9780143039563,-1,231,1980,"Feb. 1st, 2006",Readers Digest Assn,Penguin Books,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer
bx_113747_half_760,0,Mark Twain,Mark Twain,,,bx_113747,half_760,9780140350036,9780143039563,-1,231,1983,"Feb. 1st, 2006",Penguin USA,Penguin Books,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer
bx_2577_half_760,0,Mark Twain,Mark Twain,,,bx_2577,half_760,9780140390834,9780143039563,-1,231,1987,"Feb. 1st, 2006",Penguin Books,Penguin Books,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer
bx_23230_half_1261,0,Jack London,Jack London,,,bx_23230,half_1261,9780689856747,9780812504323,-1,114,2003,"May. 15th, 1990",Aladdin Library,Tor Classics,The Call of the Wild,The Call of the Wild
bx_183399_half_1261,0,Jack London,Jack London,,,bx_183399,half_1261,9780877207047,9780812504323,-1,114,1969,"May. 15th, 1990",Amsco School Pubns Inc,Tor Classics,Call of the Wild,The Call of the Wild
bx_258208_half_1261,0,Jack London,Jack London,,,bx_258208,half_1261,9780027595109,9780812504323,-1,114,1970,"May. 15th, 1990",Simon  Schuster Children's Publishing,Tor Classics,The CALL OF THE WILD,The Call of the Wild
bx_55200_half_1261,0,Jack London,Jack London,,,bx_55200,half_1261,9780590405942,9780812504323,-1,114,1986,"May. 15th, 1990",Scholastic Paperbacks,Tor Classics,The Call of the Wild,The Call of the Wild
bx_22877_half_1261,1,Jack London,Jack London,,,bx_22877,half_1261,9780812504323,9780812504323,-1,114,1990,"May. 15th, 1990",Aerie,Tor Classics,The Call of the Wild : Complete and Unabridged,The Call of the Wild
bx_74143_half_1235,0,TAMORA PIERCE,Tamora Pierce,Paperback,Paperback,bx_74143,half_1235,9780679882893,9781416903444,-1,368,1997,"May. 31st, 2005",Random House Books for Young Readers,Simon Pulse,Wolf-Speaker,Wolf-Speaker
bx_17298_half_2299,0,Ann Rinaldi,Ann Rinaldi,,Paperback,bx_17298,half_2299,9780152021979,9780152053871,-1,374,1999,"Mar. 1st, 2005",Harcourt Paperbacks,Gulliver Books,An Acquaintance with Darkness,An Acquaintance with Darkness
bx_51415_half_1122,0,Ursula K. Le Guin,Ursula K. Le Guin,Paperback,,bx_51415,half_1122,9780553273311,9781442459915,-1,224,1984,"Sep. 11th, 2012",Bantam,Atheneum Books for Young Readers,The Tombs of Atuan,The Tombs of Atuan
bx_219379_half_1122,0,Ursula K. Le Guin,Ursula K. Le Guin,,,bx_219379,half_1122,9780689206801,9781442459915,-1,224,1971,"Sep. 11th, 2012",Atheneum Books for Young Readers,Atheneum Books for Young Readers,The Tombs of Atuan,The Tombs of Atuan
bx_189755_half_1520,0,TAMORA PIERCE,Tamora Pierce,,,bx_189755,half_1520,9780807217917,9780375828799,-1,422,2003,"Sep. 28th, 2004",Listening Library (Audio),Random House (NY),Trickster's Choice,Trickster's Choice
bx_115791_half_1479,0,Gary Paulsen,Gary Paulsen,,,bx_115791,half_1479,9780689821677,9780689826993,-1,189,1998,,Aladdin,Simon Pulse,HATCHET,Hatchet
bx_34455_half_1479,1,Gary Paulsen,Gary Paulsen,,,bx_34455,half_1479,9780689826993,9780689826993,-1,189,1999,,Simon Pulse,Simon Pulse,Hatchet,Hatchet
bx_9975_half_1479,0,Gary Paulsen,Gary Paulsen,,,bx_9975,half_1479,9780590981828,9780689826993,-1,189,1999,,Scholastic,Simon Pulse,Hatchet,Hatchet
bx_134448_half_986,0,H. G. Wells,H. G. Wells,,,bx_134448,half_986,9780425051900,9780553213515,-1,128,1986,"Jan. 1st, 1984",Berkley Publishing Group,Bantam Classics,The Time Machine,The Time Machine
bx_31907_half_986,0,H. G. Wells,H. G. Wells,,,bx_31907,half_986,9780486284729,9780553213515,-1,128,1995,"Jan. 1st, 1984",Dover Publications,Bantam Classics,The Time Machine,The Time Machine
bx_5445_half_986,1,H. G. Wells,H. G. Wells,,,bx_5445,half_986,9780553213515,9780553213515,-1,128,1984,"Jan. 1st, 1984",Bantam,Bantam Classics,The Time Machine,The Time Machine
bx_18912_half_149,0,Christopher Paolini,Christopher Paolini,,Paperback,bx_18912,half_149,9780375826689,9780375826696,-1,528,2004,"Apr. 26th, 2005",Knopf,Alfred A. Knopf Books for Young Readers,Eragon,Eragon
bx_12157_half_1629,0,LOIS LOWRY,Lois Lowry,,,bx_12157,half_1629,9780440229490,9780547904146,-1,256,2002,"Mar. 5th, 2013",Laurel Leaf,Graphia Books,Gathering Blue,Gathering Blue
bx_12157_half_134,1,LOIS LOWRY,Lois Lowry,,,bx_12157,half_134,9780440229490,9780440229490,-1,224,2002,"Sep. 10th, 2002",Laurel Leaf,Laurel Leaf Library,Gathering Blue,Gathering Blue
bx_259154_half_2048,0,Mark Twain,Mark Twain,,,bx_259154,half_2048,9780590024266,9780689831393,-1,544,1983,"Aug. 1st, 1999",Scholastic,Aladdin Paperbacks,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn
bx_103845_half_2048,0,Mark Twain,Mark Twain,,,bx_103845,half_2048,9780333321300,9780689831393,-1,544,1983,"Aug. 1st, 1999",Nelson Thornes,Aladdin Paperbacks,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn
bx_79115_half_2048,0,Mark Twain,Mark Twain,,,bx_79115,half_2048,9783895082108,9780689831393,-1,544,1998,"Aug. 1st, 1999",Konemann,Aladdin Paperbacks,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn
bx_86881_half_2048,1,Mark Twain,Mark Twain,,,bx_86881,half_2048,9780689831393,9780689831393,-1,544,1999,"Aug. 1st, 1999",Aladdin,Aladdin Paperbacks,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn
bx_40654_half_1618,0,Clive Barker,Clive Barker,,,bx_40654,half_1618,9780060280925,9780064407335,-1,388,2002,,Joanna Cotler,HarperTrophy,Abarat,Abarat
bx_201913_half_1618,1,Clive Barker,Clive Barker,,,bx_201913,half_1618,9780064407335,9780064407335,-1,388,2003,,HarperTrophy,HarperTrophy,Abarat,Abarat
bx_21386_half_2490,0,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_21386,half_2490,9780440418337,9780440238140,-1,288,2001,"Sep. 9th, 2003",Yearling,Laurel Leaf Library,The Subtle Knife,The Subtle Knife
bx_61746_half_2490,1,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_61746,half_2490,9780440238140,9780440238140,-1,288,2003,"Sep. 9th, 2003",Laurel Leaf,Laurel Leaf Library,The Subtle Knife,The Subtle Knife
bx_21386_half_2453,1,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_21386,half_2453,9780440418337,9780440418337,-1,352,2001,"May. 22nd, 2001",Yearling,Yearling Books,The Subtle Knife,The Subtle Knife
bx_15596_half_1345,0,Eoin Colfer,Eoin Colfer,,,bx_15596,half_1345,9780786817078,9780786848829,-1,263,2002,"Oct. 2nd, 2007",Miramax Kids,Hyperion Books for Children,Artemis Fowl,Artemis Fowl
bx_15596_half_284,1,Eoin Colfer,Eoin Colfer,,,bx_15596,half_284,9780786817078,9780786817078,-1,304,2002,"Jun. 30th, 2002",Miramax Kids,Hyperion Books for Children,Artemis Fowl,Artemis Fowl
bx_1585_half_32,0,Scott O'Dell,Scott O'Dell,,,bx_1585,half_32,9780440940005,9780440439882,-1,192,1978,"Feb. 28th, 1987",Laure Leaf,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_162280_half_32,0,Scott O'Dell,Scott O'Dell,,,bx_162280,half_32,9780395069622,9780440439882,-1,192,1960,"Feb. 28th, 1987",Houghton Mifflin,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_252435_half_32,0,Scott O'Dell,Scott O'Dell,,,bx_252435,half_32,9780881030273,9780440439882,-1,192,1999,"Feb. 28th, 1987",Sagebrush Bound,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_60334_half_32,0,Scott O'Dell,Scott O'Dell,,,bx_60334,half_32,9780440227182,9780440439882,-1,192,1978,"Feb. 28th, 1987",Random House Childrens Pub,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_94638_half_32,0,Scott O'Dell,Scott O'Dell,,,bx_94638,half_32,9780440753124,9780440439882,-1,192,1996,"Feb. 28th, 1987",Yearling Books,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_4202_half_32,1,SCOTT O'DELL,Scott O'Dell,,,bx_4202,half_32,9780440439882,9780440439882,-1,192,1971,"Feb. 28th, 1987",Random House Children's Books,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_1585_half_243,1,Scott O'Dell,Scott O'Dell,,,bx_1585,half_243,9780440940005,9780440940005,-1,197,1978,"Mar. 31st, 1978",Laure Leaf,Laurel Leaf Library,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_60334_half_243,0,Scott O'Dell,Scott O'Dell,,,bx_60334,half_243,9780440227182,9780440940005,-1,197,1978,"Mar. 31st, 1978",Random House Childrens Pub,Laurel Leaf Library,Island of the Blue Dolphins,Island of the Blue Dolphins
bx_28407_half_94,0,J. K. Rowling,J. K. Rowling,,Paperback,bx_28407,half_94,9780807281949,9780439064873,-1,341,1999,"Sep. 1st, 2000",Listening Library,Scholastic,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets
bx_10439_half_94,0,J. K. Rowling,J. K. Rowling,,Paperback,bx_10439,half_94,9780439420105,9780439064873,-1,341,2002,"Sep. 1st, 2000",Scholastic,Scholastic,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets
bx_5432_half_94,0,J. K. Rowling,J. K. Rowling,,Paperback,bx_5432,half_94,9780439064866,9780439064873,-1,341,1999,"Sep. 1st, 2000",Scholastic,Scholastic,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets
bx_3459_half_94,1,J. K. Rowling,J. K. Rowling,,Paperback,bx_3459,half_94,9780439064873,9780439064873,-1,341,2000,"Sep. 1st, 2000",Scholastic,Scholastic,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets
bx_156446_half_2590,0,Michael Chabon,Michael Chabon,,,bx_156446,half_2590,9781565117211,9781423139959,-1,500,2002,"Mar. 8th, 2011",Highbridge Audio,Hyperion Books,Summerland,Summerland
bx_7405_half_2643,0,ANN BRASHARES,Ann Brashares,,Paperback,bx_7405,half_2643,9780385729345,9780385731058,-1,373,2003,"Dec. 28th, 2004",Delacorte Books for Young Readers,Delacorte Press Books for Young Readers,The Second Summer of the Sisterhood,The Second Summer of the Sisterhood
bx_55919_half_2376,0,Clemence McLaren,Clemence McLaren,,,bx_55919,half_2376,9780689318207,9780689873973,-1,199,1996,"Aug. 31st, 2004",Atheneum,Simon Pulse,Inside the Walls of Troy,Inside the Walls of Troy
bx_81327_half_1252,1,Jean Craighead George,Jean Craighead George,,,bx_81327,half_1252,9780141312415,9780141312415,-1,170,2001,"May. 21st, 2001",Puffin Books,Puffin Books,On the Far Side of the Mountain,On the Far Side of the Mountain
bx_39748_half_18,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_39748,half_18,9780395282656,9780547928227,-1,320,1988,"Sep. 18th, 2012",Houghton Mifflin Co,Mariner Books,The Hobbit,The Hobbit
bx_39748_half_543,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_39748,half_543,9780395282656,9780395520215,-1,304,1988,"Oct. 30th, 1989",Houghton Mifflin Co,Houghton Mifflin Harcourt (HMH),The Hobbit,The Hobbit
bx_26473_half_543,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_26473,half_543,9781594130052,9780395520215,-1,304,2003,"Oct. 30th, 1989",Large Print Press,Houghton Mifflin Harcourt (HMH),The Hobbit,The Hobbit
bx_72149_half_543,1,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_72149,half_543,9780395520215,9780395520215,-1,304,1989,"Oct. 30th, 1989",Houghton Mifflin Company,Houghton Mifflin Harcourt (HMH),"The Hobbit: Or, There and Back Again",The Hobbit
bx_215507_half_1585,0,Clive Barker,Clive Barker,,,bx_215507,half_1585,9781578150458,9780064409940,-1,224,1996,"Feb. 28th, 2002",Media Books Audio Publishing,HarperTrophy,The Thief of Always,The Thief of Always
bx_84845_half_1585,0,Clive Barker,Clive Barker,,,bx_84845,half_1585,9780613940641,9780064409940,-1,224,2002,"Feb. 28th, 2002",HarperTrophy,HarperTrophy,Thief of Always,The Thief of Always
bx_55902_half_1585,1,Clive Barker,Clive Barker,,,bx_55902,half_1585,9780064409940,9780064409940,-1,224,2002,"Feb. 28th, 2002",HarperTrophy,HarperTrophy,The Thief of Always,The Thief of Always
bx_38866_half_1589,0,Cecily von Ziegesar,Cecily Von Ziegesar,,Paperback,bx_38866,half_1589,9780446613156,9780316910330,-1,208,2003,"Apr. 1st, 2002",Warner Books,Poppy Books,Gossip Girl,Gossip Girl
bx_17271_half_1589,1,Cecily Von Ziegesar,Cecily Von Ziegesar,,Paperback,bx_17271,half_1589,9780316910330,9780316910330,-1,208,2002,"Apr. 1st, 2002","Little, Brown",Poppy Books,Gossip Girl #1 : A Novel by Cecily von Ziegesar,Gossip Girl
bx_16772_half_542,0,MADELEINE L'ENGLE,Madeleine L'Engle,,,bx_16772,half_542,9780440498056,9781250004673,-1,236,1998,"Jan. 31st, 2012",Yearling,Square Fish,A Wrinkle In Time,A Wrinkle in Time
bx_70728_half_1994,0,Gary Paulsen,Gary Paulsen,,,bx_70728,half_1994,9780553471281,9780440227502,-1,160,1993,"Jan. 31st, 1998",Random House Audio Publishing Group,Laurel Leaf Library,The River,The River
bx_103474_half_1994,1,GARY PAULSEN,Gary Paulsen,,,bx_103474,half_1994,9780440227502,9780440227502,-1,160,1998,"Jan. 31st, 1998",Laurel Leaf,Laurel Leaf Library,The River,The River
bx_70728_half_305,0,Gary Paulsen,Gary Paulsen,,,bx_70728,half_305,9780553471281,9780440407539,-1,144,1993,"Jan. 1st, 1993",Random House Audio Publishing Group,Yearling Books,The River,The River
bx_103474_half_305,0,GARY PAULSEN,Gary Paulsen,,,bx_103474,half_305,9780440227502,9780440407539,-1,144,1998,"Jan. 1st, 1993",Laurel Leaf,Yearling Books,The River,The River
bx_57966_half_305,1,GARY PAULSEN,Gary Paulsen,,,bx_57966,half_305,9780440407539,9780440407539,-1,144,1993,"Jan. 1st, 1993",Yearling,Yearling Books,The River,The River
bx_183758_half_1881,0,Neil Gaiman,Neil Gaiman,,,bx_183758,half_1881,9782226140197,9780060575915,-1,194,2003,"May. 4th, 2004",Albin Michel,HarperTrophy,Coraline,Coraline
bx_6356_half_1881,0,Neil Gaiman,Neil Gaiman,,,bx_6356,half_1881,9780380807345,9780060575915,-1,194,2003,"May. 4th, 2004",HarperTrophy,HarperTrophy,Coraline,Coraline
bx_187054_half_1881,1,Neil Gaiman,Neil Gaiman,,,bx_187054,half_1881,9780060575915,9780060575915,-1,194,2004,"May. 4th, 2004",HarperTrophy,HarperTrophy,Coraline,Coraline
bx_148076_half_1468,0,Karen Cushman,Karen Cushman,,,bx_148076,half_1468,9780060739423,9780064405843,-1,224,2004,"Mar. 31st, 1995",HarperTrophy,HarperTrophy,Catherine Called Birdy,"Catherine, Called Birdy"
bx_8608_half_1468,1,Karen Cushman,Karen Cushman,,,bx_8608,half_1468,9780064405843,9780064405843,-1,224,1995,"Mar. 31st, 1995",HarperTrophy,HarperTrophy,"Catherine, Called Birdy","Catherine, Called Birdy"
bx_46388_half_854,0,Roger Lancelyn Green,Roger Lancelyn Green,,Paperback,bx_46388,half_854,9780140367454,9780141341965,-1,207,1995,"May. 10th, 2012",Puffin Books,Puffin Books,A Tale of Troy,The Tale of Troy
bx_46388_half_1781,1,Roger Lancelyn Green,Roger Lancelyn Green,,Paperback,bx_46388,half_1781,9780140367454,9780140367454,-1,224,1995,"Dec. 1st, 1995",Puffin Books,Puffin Books,A Tale of Troy,The Tale of Troy
bx_17637_half_1028,0,Sharon M. Draper,Sharon M. Draper,,,bx_17637,half_1028,9780689842306,9780689842313,-1,192,2002,"Dec. 30th, 2003",Atheneum,Aladdin Paperbacks,Double Dutch,Double Dutch
bx_95385_half_22,0,NORTON JUSTER,Norton Juster,,,bx_95385,half_22,9780394815008,9780394820378,-1,272,1961,"Oct. 12th, 1988",Random House Books for Young Readers,Random House (NY),The Phantom Tollbooth,The Phantom Tollbooth
bx_1024_half_22,1,Norton Juster,Norton Juster,,,bx_1024,half_22,9780394820378,9780394820378,-1,272,1993,"Oct. 12th, 1988",Yearling Books,Random House (NY),The Phantom Tollbooth,The Phantom Tollbooth
bx_229511_half_74,0,Lois Lowry,Lois Lowry,,,bx_229511,half_74,9780440227274,9780385732550,-1,179,1997,"Jan. 24th, 2006",Laurel Leaf,Delacorte Press Books for Young Readers,The Giver,The Giver
bx_8799_half_74,0,LOIS LOWRY,Lois Lowry,,,bx_8799,half_74,9780553571332,9780385732550,-1,179,1999,"Jan. 24th, 2006",Bantam Books for Young Readers,Delacorte Press Books for Young Readers,The Giver,The Giver
bx_201527_half_1616,0,Nancy Farmer,Nancy Farmer,,,bx_201527,half_1616,9780531095393,9780140386356,-1,309,1996,"Mar. 1st, 1998",Orchard Books (NY),Puffin Books,A Girl Named Disaster,A Girl Named Disaster
