ids,label,ban_author,half_author,ban_binding,half_binding,ban_id,half_id,ban_isbn,half_isbn,ban_pages,half_pages,ban_pubdate,half_pubdate,ban_publisher,half_publisher,ban_title,half_title
ban_284_half_693,0,James Patterson,James Patterson,,,ban_284,half_693,9780316038324,9780446545242,352,242,2/7/12,"Feb. 26th, 2013","Little, Brown Books for Young Readers",Grand Central Publishing,Angel,Angel
ban_256_half_693,0,James Patterson,James Patterson,,,ban_256,half_693,9781455530687,9780446545242,432,242,10/28/14,"Feb. 26th, 2013",Grand Central Publishing,Grand Central Publishing,The Angel Experiment,Angel
ban_1282_half_953,0,Darren Shan,Darren Shan,,Paperback,ban_1282,half_953,9780316012331,9780316603959,240,207,5/10/06,"Apr. 1st, 2004","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Lord Loss,Trials of Death
ban_1129_half_953,0,Darren Shan,Darren Shan,,Paperback,ban_1129,half_953,9780316605427,9780316603959,208,207,8/6/03,"Apr. 1st, 2004","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Vampire Mountain,Trials of Death
ban_1314_half_953,1,Darren Shan,Darren Shan,,Paperback,ban_1314,half_953,9780316603959,9780316603959,224,207,4/1/04,"Apr. 1st, 2004","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Trials of Death,Trials of Death
ban_1282_half_1801,1,Darren Shan,Darren Shan,,Paperback,ban_1282,half_1801,9780316012331,9780316012331,240,233,5/10/06,"May. 10th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Lord Loss,Lord Loss
ban_1741_half_1801,0,Darren Shan,Darren Shan,,Paperback,ban_1741,half_1801,9780316106542,9780316012331,224,233,5/10/06,"May. 10th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Killers of the Dawn,Lord Loss
ban_4012_half_1801,0,Darren Lockyer,Darren Shan,,Paperback,ban_4012,half_1801,9781864712735,9780316012331,400,233,12/01/2011,"May. 10th, 2006",Random House Australia,"Little, Brown Books for Young Readers",Darren Lockyer - An Autobiography,Lord Loss
ban_2408_half_1801,0,Darren Shan,Darren Shan,,Paperback,ban_2408,half_1801,9780316048811,9780316012331,196,233,4/12/10,"May. 10th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Wolf Island,Lord Loss
ban_16_half_129,1,J. K. Rowling,J. K. Rowling,,Paperback,ban_16,half_129,9780439358071,9780439358071,896,870,8/10/04,"Sep. 1st, 2004","Scholastic, Inc.",Scholastic,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix
ban_2061_half_1439,0,Meg Cabot,Meg Cabot,,,ban_2061,half_1439,9780061543630,9780060096151,256,294,4/22/08,,HarperCollins Publishers,HarperTrophy,Princess in Pink,Princess in Training
ban_2071_half_1439,0,Meg Cabot,Meg Cabot,,,ban_2071,half_1439,9780061543654,9780060096151,304,294,5/27/08,,HarperCollins Publishers,HarperTrophy,Princess in Training,Princess in Training
ban_2061_half_2971,0,Meg Cabot,Meg Cabot,,,ban_2061,half_2971,9780061543630,9780060096120,256,275,4/22/08,,HarperCollins Publishers,HarperTrophy,Princess in Pink,Princess in Pink
ban_873_half_837,0,Darren Shan,Darren Shan,,Paperback,ban_873,half_837,9780316606080,9780316606844,240,256,4/1/03,"Oct. 1st, 2002","Little, Brown Books for Young Readers","Little, Brown Young Readers",Tunnels of Blood,The Vampire's Assistant
ban_1129_half_837,0,Darren Shan,Darren Shan,,Paperback,ban_1129,half_837,9780316605427,9780316606844,208,256,8/6/03,"Oct. 1st, 2002","Little, Brown Books for Young Readers","Little, Brown Young Readers",Vampire Mountain,The Vampire's Assistant
ban_580_half_837,1,Darren Shan,Darren Shan,,Paperback,ban_580,half_837,9780316606844,9780316606844,256,256,10/1/02,"Oct. 1st, 2002","Little, Brown Books for Young Readers","Little, Brown Young Readers",The Vampire's Assistant,The Vampire's Assistant
ban_873_half_970,1,Darren Shan,Darren Shan,,Paperback,ban_873,half_970,9780316606080,9780316606080,240,240,4/1/03,"Apr. 1st, 2003","Little, Brown Books for Young Readers","Little, Brown Young Readers",Tunnels of Blood,Tunnels of Blood
ban_958_half_528,0,Sharon M. Draper,Sharon M. Draper,,,ban_958,half_528,9780689842092,9780689851346,336,288,5/1/01,"Jul. 1st, 2002",Simon Pulse,Simon Pulse,Romiette and Julio,Darkness Before Dawn
ban_720_half_528,0,Sharon M. Draper,Sharon M. Draper,,,ban_720,half_528,9781442489158,9780689851346,233,288,7/23/13,"Jul. 1st, 2002",Atheneum Books for Young Readers,Simon Pulse,Darkness before Dawn,Darkness Before Dawn
ban_958_half_356,1,Sharon M. Draper,Sharon M. Draper,,,ban_958,half_356,9780689842092,9780689842092,336,336,5/1/01,"May. 1st, 2001",Simon Pulse,Simon Pulse,Romiette and Julio,Romiette and Julio
ban_92_half_710,0,J. K. Rowling,J. K. Rowling,,,ban_92,half_710,9780439136365,9780439655484,448,547,9/11/01,,"Scholastic, Inc.",Scholastic Paperbacks,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban
ban_92_half_111,1,J. K. Rowling,J. K. Rowling,,Paperback,ban_92,half_111,9780439136365,9780439136365,448,435,9/11/01,"Oct. 1st, 2001","Scholastic, Inc.",Scholastic,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban
ban_960_half_2391,0,T. A. Barron,T. A. Barron,,Paperback,ban_960,half_2391,9780142418895,9780441006687,352,284,5/12/11,"Oct. 31st, 1999",Penguin Young Readers Group,Ace Books,The Lost Years,The Lost Years of Merlin
ban_705_half_2391,0,T. A. Barron,T. A. Barron,,Paperback,ban_705,half_2391,9780142419229,9780441006687,272,284,5/12/11,"Oct. 31st, 1999",Penguin Young Readers Group,Ace Books,The Mirror of Fate,The Lost Years of Merlin
ban_960_half_536,1,T. A. Barron,T. A. Barron,,,ban_960,half_536,9780142418895,9780142418895,352,326,5/12/11,"May. 12th, 2011",Penguin Young Readers Group,Puffin Books,The Lost Years,The Lost Years
ban_398_half_501,0,Stephenie Meyer,Stephenie Meyer,,,ban_398,half_501,9780316024969,9780316226134,608,768,5/31/08,"Sep. 25th, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",New Moon,Breaking Dawn
ban_126_half_501,0,Stephenie Meyer,Stephenie Meyer,,,ban_126,half_501,9780316243988,9780316226134,2720,768,12/4/12,"Sep. 25th, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",The Twilight Saga White Collection,Breaking Dawn
ban_37_half_501,0,Stephenie Meyer,Stephenie Meyer,,,ban_37,half_501,9780316067935,9780316226134,768,768,8/3/10,"Sep. 25th, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Breaking Dawn,Breaking Dawn
ban_9975_half_501,0,Stephen Baker,Stephenie Meyer,,,ban_9975,half_501,9780547747194,9780316226134,288,768,,"Sep. 25th, 2012",Houghton Mifflin Harcourt,"Little, Brown Books for Young Readers","Final Jeopardy: The Story of Watson, the Computer That Will Transform Our World",Breaking Dawn
ban_398_half_380,0,Stephenie Meyer,Stephenie Meyer,,Paperback,ban_398,half_380,9780316024969,9780316075657,608,563,5/31/08,"Nov. 1st, 2009","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",New Moon,New Moon
ban_398_half_254,1,Stephenie Meyer,Stephenie Meyer,,Paperback,ban_398,half_254,9780316024969,9780316024969,608,563,5/31/08,"May. 31st, 2008","Little, Brown Books for Young Readers","Little, Brown Young Readers",New Moon,New Moon
ban_776_half_480,0,P. C. Cast,P. C. Cast,,Paperback,ban_776,half_480,9780312609382,9780312387976,336,304,10/26/10,"Jun. 5th, 2012",St. Martin's Press,St. Martin's Griffin,Tempted,Awakened
ban_299_half_480,1,P. C. Cast,P. C. Cast,,Paperback,ban_299,half_480,9780312387976,9780312387976,304,304,6/5/12,"Jun. 5th, 2012",St. Martin's Press,St. Martin's Griffin,Awakened,Awakened
ban_776_half_713,1,P. C. Cast,P. C. Cast,,Paperback,ban_776,half_713,9780312609382,9780312609382,336,319,10/26/10,"May. 10th, 2011",St. Martin's Press,St. Martin's Griffin,Tempted,Tempted
ban_1672_half_126,0,Scott Westerfeld,Scott Westerfeld,,,ban_1672,half_126,9781442483774,9781416947950,1552,372,10/30/12,"Sep. 30th, 2007",Simon Pulse,Simon Pulse,The Leviathan Trilogy: Leviathan; Behemoth; Goliath,Specials
ban_640_half_126,0,Scott Westerfeld,Scott Westerfeld,,,ban_640,half_126,9781442419803,9781416947950,368,372,5/3/11,"Sep. 30th, 2007",Simon Pulse,Simon Pulse,Pretties,Specials
ban_134_half_126,0,Scott Westerfeld,Scott Westerfeld,,,ban_134,half_126,9781442419810,9781416947950,432,372,5/3/11,"Sep. 30th, 2007",Simon Pulse,Simon Pulse,Uglies,Specials
ban_510_half_126,0,Scott Westerfeld,Scott Westerfeld,,,ban_510,half_126,9781442419797,9781416947950,384,372,5/3/11,"Sep. 30th, 2007",Simon Pulse,Simon Pulse,Specials,Specials
ban_2173_half_2448,0,Katherine Applegate,Katherine Applegate,,,ban_2173,half_2448,9781416990949,9781416961345,211,539,1/26/10,"Jun. 3rd, 2008",Simon Pulse,Simon Pulse,Spring Break,Tan Lines
ban_2293_half_2448,1,Katherine Applegate,Katherine Applegate,,,ban_2293,half_2448,9781416961345,9781416961345,544,539,6/30/08,"Jun. 3rd, 2008",Simon Pulse,Simon Pulse,"Tan Lines: Sand, Surf, and Secrets; Rays, Romance, and Rivalry; Beaches, Boys, and Betrayal",Tan Lines
ban_1623_half_1130,0,Darren Shan,Darren Shan,,Paperback,ban_1623,half_1130,9780316078627,9780316016650,288,263,9/5/11,"Sep. 1st, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Birth of a Killer,The Lake of Souls
ban_2022_half_1130,0,Darren Shan,Darren Shan,,Paperback,ban_2022,half_1130,9780316016612,9780316016650,256,263,4/1/07,"Sep. 1st, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Lord of the Shadows,The Lake of Souls
ban_2328_half_1130,0,Darren Shan,Darren Shan,,Paperback,ban_2328,half_1130,9780316016636,9780316016650,272,263,9/1/07,"Sep. 1st, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Sons of Destiny,The Lake of Souls
ban_2142_half_1130,1,Darren Shan,Darren Shan,,Paperback,ban_2142,half_1130,9780316016650,9780316016650,272,263,9/6/06,"Sep. 1st, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",The Lake of Souls,The Lake of Souls
ban_364_half_886,0,Tahereh Mafi,Tahereh Mafi,,,ban_364,half_886,9780062327963,9780062085504,224,368,2/4/14,"Oct. 16th, 2012",HarperCollins Publishers,HarperCollins,Unite Me,Shatter Me
ban_94_half_886,1,Tahereh Mafi,Tahereh Mafi,,,ban_94,half_886,9780062085504,9780062085504,368,368,10/2/12,"Oct. 16th, 2012",HarperCollins Publishers,HarperCollins,Shatter Me,Shatter Me
ban_2485_half_605,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_2485,half_605,9781250003430,9780312368548,800,245,10/16/12,"May. 1st, 2007",Square Fish,Square Fish,A Wrinkle in Time Trilogy,A Wind in the Door
ban_2485_half_26,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_2485,half_26,9781250003430,9780312367541,800,245,10/16/12,"May. 1st, 2007",Square Fish,Square Fish,A Wrinkle in Time Trilogy,A Wrinkle in Time
ban_407_half_26,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_407,half_26,9780312368562,9780312367541,320,245,5/1/07,"May. 1st, 2007",Square Fish,Square Fish,A Swiftly Tilting Planet,A Wrinkle in Time
ban_40_half_26,1,Madeleine L'Engle,Madeleine L'Engle,,,ban_40,half_26,9780312367541,9780312367541,256,245,5/1/07,"May. 1st, 2007",Square Fish,Square Fish,A Wrinkle in Time,A Wrinkle in Time
ban_2485_half_240,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_2485,half_240,9781250003430,9780312367558,800,212,10/16/12,"May. 1st, 2007",Square Fish,Square Fish,A Wrinkle in Time Trilogy,A Wrinkle in Time
ban_40_half_240,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_40,half_240,9780312367541,9780312367558,256,212,5/1/07,"May. 1st, 2007",Square Fish,Square Fish,A Wrinkle in Time,A Wrinkle in Time
ban_658_half_240,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_658,half_240,9780312368586,9780312367558,384,212,5/1/07,"May. 1st, 2007",Square Fish,Square Fish,An Acceptable Time,A Wrinkle in Time
ban_2485_half_542,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_2485,half_542,9781250003430,9781250004673,800,236,10/16/12,"Jan. 31st, 2012",Square Fish,Square Fish,A Wrinkle in Time Trilogy,A Wrinkle in Time
ban_1620_half_542,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_1620,half_542,9780312674885,9781250004673,272,236,6/7/11,"Jan. 31st, 2012",Square Fish,Square Fish,The Arm of the Starfish,A Wrinkle in Time
ban_40_half_542,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_40,half_542,9780312367541,9781250004673,256,236,5/1/07,"Jan. 31st, 2012",Square Fish,Square Fish,A Wrinkle in Time,A Wrinkle in Time
ban_658_half_542,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_658,half_542,9780312368586,9781250004673,384,236,5/1/07,"Jan. 31st, 2012",Square Fish,Square Fish,An Acceptable Time,A Wrinkle in Time
ban_2485_half_38,1,Madeleine L'Engle,Madeleine L'Engle,,,ban_2485,half_38,9781250003430,9781250003430,800,800,10/16/12,"Oct. 16th, 2012",Square Fish,Square Fish,A Wrinkle in Time Trilogy,A Wrinkle in Time Trilogy
ban_2249_half_38,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_2249,half_38,9780312547981,9781250003430,336,800,2/14/12,"Oct. 16th, 2012",Square Fish,Square Fish,A House Like a Lotus,A Wrinkle in Time Trilogy
ban_40_half_38,0,Madeleine L'Engle,Madeleine L'Engle,,,ban_40,half_38,9780312367541,9781250003430,256,800,5/1/07,"Oct. 16th, 2012",Square Fish,Square Fish,A Wrinkle in Time,A Wrinkle in Time Trilogy
ban_2216_half_1310,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_2216,half_1310,9780689878565,9781416903437,288,362,1/28/05,"May. 31st, 2005",Simon Pulse,Simon Pulse,In the Hand of the Goddess,Wild Magic
ban_2223_half_1310,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_2223,half_1310,9780689878572,9781416903437,400,362,1/28/05,"May. 31st, 2005",Simon Pulse,Simon Pulse,Lioness Rampant,Wild Magic
ban_2468_half_1310,1,Tamora Pierce,Tamora Pierce,,Paperback,ban_2468,half_1310,9781416903437,9781416903437,384,362,5/28/05,"May. 31st, 2005",Simon Pulse,Simon Pulse,Wild Magic,Wild Magic
ban_2216_half_1173,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_2216,half_1173,9780689878565,9780689878589,288,284,1/28/05,"Jan. 6th, 2005",Simon Pulse,Simon Pulse,In the Hand of the Goddess,The Woman Who Rides Like a Man
ban_2409_half_1173,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_2409,half_1173,9781416908173,9780689878589,368,284,12/20/05,"Jan. 6th, 2005",Simon Pulse,Simon Pulse,The Realms of the Gods,The Woman Who Rides Like a Man
ban_1515_half_1173,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_1515,half_1173,9780689878558,9780689878589,240,284,1/6/05,"Jan. 6th, 2005",Simon Pulse,Simon Pulse,Alanna: The First Adventure,The Woman Who Rides Like a Man
ban_1661_half_1173,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_1661,half_1173,9781442427655,9780689878589,272,284,4/19/11,"Jan. 6th, 2005",Atheneum Books for Young Readers,Simon Pulse,The Woman Who Rides Like a Man,The Woman Who Rides Like a Man
ban_2216_half_1477,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_2216,half_1477,9780689878565,9781442427648,288,241,1/28/05,"Apr. 19th, 2011",Simon Pulse,Atheneum Books,In the Hand of the Goddess,In the Hand of the Goddess
ban_2216_half_1111,1,Tamora Pierce,Tamora Pierce,,Paperback,ban_2216,half_1111,9780689878565,9780689878565,288,264,1/28/05,"Jan. 6th, 2005",Simon Pulse,Simon Pulse,In the Hand of the Goddess,In the Hand of the Goddess
ban_2409_half_1111,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_2409,half_1111,9781416908173,9780689878565,368,264,12/20/05,"Jan. 6th, 2005",Simon Pulse,Simon Pulse,The Realms of the Gods,In the Hand of the Goddess
ban_723_half_679,0,P. C. Cast,P. C. Cast,,Paperback,ban_723,half_679,9780312360269,9780312360283,320,310,5/28/07,"Oct. 2nd, 2007",St. Martin's Press,St. Martin's Griffin,Marked,Betrayed
ban_881_half_679,1,P. C. Cast,P. C. Cast,,Paperback,ban_881,half_679,9780312360283,9780312360283,320,310,10/2/07,"Oct. 2nd, 2007",St. Martin's Press,St. Martin's Griffin,Betrayed,Betrayed
ban_723_half_530,1,P. C. Cast,P. C. Cast,,Paperback,ban_723,half_530,9780312360269,9780312360269,320,306,5/28/07,"May. 1st, 2007",St. Martin's Press,St. Martin's Griffin,Marked,Marked
ban_2568_half_691,0,Jana Oliver,Jana Oliver,,,ban_2568,half_691,9780312614799,9781250021847,320,352,8/30/11,"Feb. 19th, 2013",St. Martin's Press,St. Martin's Griffin,Soul Thief,Foretold
ban_1676_half_2464,0,Margaret Peterson Haddix,Margaret Peterson Haddix,,,ban_1676,half_2464,9781481420211,9781442443150,208,115,4/7/15,"Apr. 3rd, 2012",Simon & Schuster Books For Young Readers,Simon & Schuster Books for Young Readers,Just Ella,"Don't You Dare Read This, Mrs. Dunphrey"
ban_2206_half_2464,0,Margaret Peterson Haddix,Margaret Peterson Haddix,,,ban_2206,half_2464,9780689871023,9781442443150,128,115,5/25/04,"Apr. 3rd, 2012",Simon Pulse,Simon & Schuster Books for Young Readers,"Don't You Dare Read This, Mrs. Dunphrey","Don't You Dare Read This, Mrs. Dunphrey"
ban_1676_half_2037,0,Margaret Peterson Haddix,Margaret Peterson Haddix,,,ban_1676,half_2037,9781481420211,9781416936497,208,218,4/7/15,"Mar. 27th, 2007",Simon & Schuster Books For Young Readers,Simon Pulse,Just Ella,Just Ella
ban_1705_half_2761,1,Darren Shan,Darren Shan,,Paperback,ban_1705,half_2761,9780316013888,9780316013888,240,233,11/1/07,"Nov. 1st, 2007","Little, Brown Books for Young Readers","Little, Brown Young Readers",Slawter,Slawter
ban_2057_half_2761,0,Darren Shan,Darren Shan,,Paperback,ban_2057,half_2761,9780316048910,9780316013888,224,233,7/13/11,"Nov. 1st, 2007","Little, Brown Books for Young Readers","Little, Brown Young Readers",Hell's Heroes,Slawter
ban_1384_half_2483,0,Andrew Klavan,Andrew Klavan,,Paperback,ban_1384,half_2483,9781595545862,9781401685201,346,343,6/8/10,"Nov. 29th, 2011","Nelson, Thomas, Inc.",Thomas Nelson s,The Last Thing I Remember,The Truth of the Matter
ban_1930_half_2483,1,Andrew Klavan,Andrew Klavan,,Paperback,ban_1930,half_2483,9781401685201,9781401685201,346,343,11/29/11,"Nov. 29th, 2011","Nelson, Thomas, Inc.",Thomas Nelson s,The Truth of the Matter,The Truth of the Matter
ban_1384_half_1081,1,Andrew Klavan,Andrew Klavan,,Paperback,ban_1384,half_1081,9781595545862,9781595545862,346,345,6/8/10,"Jun. 8th, 2010","Nelson, Thomas, Inc.",Thomas Nelson s,The Last Thing I Remember,The Last Thing I Remember
ban_1952_half_1081,0,Andrew Peterson,Andrew Klavan,,Paperback,ban_1952,half_1081,9781400073870,9781595545862,352,345,8/18/09,"Jun. 8th, 2010",The Crown Publishing Group,Thomas Nelson s,North! Or Be Eaten: Wild escapes. A desperate journey. And the ghastly Grey Fangs of Dang.,The Last Thing I Remember
ban_1925_half_2225,0,Darren Shan,Darren Shan,,,ban_1925,half_2225,9780316114370,9780316106535,256,209,9/1/05,"Apr. 30th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Allies of the Night,Allies of the Night
ban_1243_half_2225,0,Darren Shan,Darren Shan,,,ban_1243,half_2225,9780316012386,9780316106535,256,209,4/1/07,"Apr. 30th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Demon Thief,Allies of the Night
ban_1522_half_2225,0,Darren Shan,Darren Shan,,,ban_1522,half_2225,9780316602747,9780316106535,208,209,8/4/04,"Apr. 30th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",The Vampire Prince,Allies of the Night
ban_2022_half_2225,0,Darren Shan,Darren Shan,,,ban_2022,half_2225,9780316016612,9780316106535,256,209,4/1/07,"Apr. 30th, 2006","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Lord of the Shadows,Allies of the Night
ban_1925_half_1154,1,Darren Shan,Darren Shan,,Paperback,ban_1925,half_1154,9780316114370,9780316114370,256,256,9/1/05,"Sep. 1st, 2005","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Allies of the Night,Allies of the Night
ban_1522_half_1154,0,Darren Shan,Darren Shan,,Paperback,ban_1522,half_1154,9780316602747,9780316114370,208,256,8/4/04,"Sep. 1st, 2005","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",The Vampire Prince,Allies of the Night
