ids,label,ban_author,wor_author,ban_binding,wor_binding,ban_id,wor_id,ban_isbn,wor_isbn,ban_pages,wor_pages,ban_pubdate,wor_pubdate,ban_publisher,wor_publisher,ban_title,wor_title
ban_2978_wor_24871,0,Aria Beth Sloss,Aria Beth Sloss,,Hardback,ban_2978,wor_24871,9780805095357,9781447233343,304,304,02/05/2013,(23 Apr 2013),"Holt, Henry  Company, Inc.",Pan Macmillan ,Autobiography of Us: A Novel,Autobiography of Us
ban_690_wor_7180,0,William Makepeace Thackeray,William Makepeace Thackeray,,Paperback,ban_690,wor_7180,9781593080716,9780140620856,736,688,12/1/03,(30 Jun 1994),Barnes & Noble,Penguin Books Ltd ,Vanity Fair,Vanity Fair
ban_2294_wor_41719,0,Anna Godbersen,Anna Godbersen,,Paperback,ban_2294,wor_41719,9780061345746,9780062852182,405,448,9/29/09,(3 Jul 2018),HarperCollins Publishers,Harperteen ,Envy,Envy
ban_1205_wor_33792,0,Alyson No��l,Alyson Noel,,Paperback,ban_1205,wor_33792,9780312664893,9781447206842,336,352,11/19/13,(28 Oct 2013),St. Martin's Press,Pan Macmillan ,Horizon,Horizon
ban_364_wor_35021,0,Tahereh Mafi,Tahereh Mafi,,Paperback,ban_364,wor_35021,9780062327963,9781405296243,224,208,2/4/14,(13 Jun 2019),HarperCollins Publishers,Egmont UK Ltd ,Unite Me,Unite Me
ban_364_wor_35027,1,Tahereh Mafi,Tahereh Mafi,,Paperback,ban_364,wor_35027,9780062327963,9780062327963,224,197,2/4/14,(4 Feb 2014),HarperCollins Publishers,HarperCollins ,Unite Me,Unite Me
ban_1076_wor_33793,0,Alyson No��l,Alyson Noel,,Paperback,ban_1076,wor_33793,9780312532758,9780330512855,320,384,2/3/09,(18 Sep 2009),St. Martin's Press,Pan Macmillan ,Evermore,Evermore
ban_1076_wor_33803,1,Alyson No��l,Alyson Noel,,Paperback,ban_1076,wor_33803,9780312532758,9780312532758,320,306,2/3/09,(14 Feb 2009),St. Martin's Press,St Martin's Press ,Evermore,Evermore: The Immortals
ban_155_wor_35036,0,Tahereh Mafi,Tahereh Mafi,,,ban_155,wor_35036,9780062085542,9781982529352,496,-1,12/31/13,(17 Apr 2018),HarperCollins Publishers,HarperCollins ,Unravel Me,Unravel Me
ban_155_wor_35022,0,Tahereh Mafi,Tahereh Mafi,,Paperback,ban_155,wor_35022,9780062085542,9781405291767,496,480,12/31/13,(5 Apr 2018),HarperCollins Publishers,Egmont UK Ltd ,Unravel Me,Unravel Me
ban_155_wor_35030,0,Tahereh Mafi,Tahereh Mafi,,Hardback,ban_155,wor_35030,9780062085542,9780606350495,496,496,12/31/13,(31 Dec 2013),HarperCollins Publishers,Turtleback Books ,Unravel Me,Unravel Me
ban_504_wor_29790,0,Christopher Paolini,Christopher Paolini,,Hardback,ban_504,wor_29790,9780375826696,9788416859306,528,656,4/26/05,(8 Jan 2019),Random House Children's Books,Roca Editorial ,Eragon,Eragon
ban_6427_wor_23317,0,"Paramhansa Yogananda, Ben Kingsley",Paramahansa Yoganand,,Hardback,ban_6427,wor_23317,9780876120859,9788120818941,15,516,09/28/1996,(1 Oct 2002),Self-Realization Fellowship,"Motilal Banarsidass, ",Autobiography of a Yogi,Autobiography of a Yogi
ban_4200_wor_23317,0,Paramhansa Yogananda,Paramahansa Yoganand,,Hardback,ban_4200,wor_23317,9783502626572,9788120818941,608,516,12/28/1993,(1 Oct 2002),Self-Realization Fellowship,"Motilal Banarsidass, ",Autobiography of a Yogi,Autobiography of a Yogi
ban_654_wor_33207,0,Ruth Minsky Sender,Ruth Minsky Sender,,Hardback,ban_654,wor_33207,9780689813214,9780812467413,256,264,8/1/97,(1 Aug 1997),Simon Pulse,Perfection Learning ,The Cage,Cage
ban_654_wor_33210,0,Ruth Minsky Sender,Ruth Minsky Sender,,Hardback,ban_654,wor_33210,9780689813214,9780027818307,256,-1,8/1/97,(31 Oct 1986),Simon Pulse,Prentice Hall (a Pearson Education company) ,The Cage,The Cage
ban_654_wor_33205,1,Ruth Minsky Sender,Ruth Minsky Sender,,Paperback,ban_654,wor_33205,9780689813214,9780689813214,256,264,8/1/97,(7 Oct 1997),Simon Pulse,Simon & Schuster ,The Cage,The Cage
ban_2854_wor_45063,0,Andrew Fukuda,Andrew Fukud,,Hardback,ban_2854,wor_45063,9781250005304,9781250005113,336,326,9/3/13,(29 Jan 2013),St. Martin's Press,Griffin ,The Prey,The Prey
ban_2854_wor_45047,1,Andrew Fukuda,Andrew Fukud,,Paperback,ban_2854,wor_45047,9781250005304,9781250005304,336,336,9/3/13,(3 Sep 2013),St. Martin's Press,St. Martin's Griffin ,The Prey,The Prey
ban_2349_wor_40205,0,Kimberly Derting,Kimberly Derting,,Paperback,ban_2349,wor_40205,9781442445604,9781481439343,368,1024,12/31/13,(20 Oct 2015),Margaret K. McElderry Books,Margaret K. McElderry Books ,The Essence,The Pledge Trilogy: The Pledge; The Essence; The Offering
ban_2349_wor_40201,0,Kimberly Derting,Kimberly Derting,,Hardback,ban_2349,wor_40201,9781442445604,9781442445598,368,341,12/31/13,(1 Jan 2013),Margaret K. McElderry Books,Margaret K. McElderry Books ,The Essence,The Essence
ban_2349_wor_40196,1,Kimberly Derting,Kimberly Derting,,Paperback,ban_2349,wor_40196,9781442445604,9781442445604,368,341,12/31/13,(31 Dec 2013),Margaret K. McElderry Books,Margaret K. McElderry Books ,The Essence,The Essence
ban_1985_wor_45977,0,Derek Blasberg,Derek Blasberg,,Paperback,ban_1985,wor_45977,9781595142795,9781595144386,256,256,4/6/10,(28 Jun 2012),Penguin Young Readers Group,Penguin Books Ltd ,Classy: Exceptional Advice for the Extremely Modern Lady,Very Classy: Even More Exceptional Advice for the Extremely Modern Lady
ban_1985_wor_45978,1,Derek Blasberg,Derek Blasberg,,Paperback,ban_1985,wor_45978,9781595142795,9781595142795,256,256,4/6/10,(12 Jul 2010),Penguin Young Readers Group,Razorbill ,Classy: Exceptional Advice for the Extremely Modern Lady,Classy: Exceptional Advice for the Extremely Modern Lady
ban_116_wor_18844,0,Lewis Carroll,Lewis Carroll,,Hardback,ban_116,wor_18844,9781593080150,9780062936615,320,320,1/1/04,(21 Oct 2019),Barnes & Noble,HarperCollins Publishers Inc ,Alice's Adventures in Wonderland and Through the Looking Glass,Alice's Adventures in Wonderland Through the Looking-Glass
ban_116_wor_18852,0,Lewis Carroll,"Lewis Carroll, Sir John Tenniel",,,ban_116,wor_18852,9781593080150,9781435160736,320,296,1/1/04,(1 Jul 2015),Barnes & Noble,Barnes & Noble Inc ,Alice's Adventures in Wonderland and Through the Looking Glass,Alice's Adventures in Wonderland and Through the Looking Glass
ban_2733_wor_17694,0,David Eddings,David Eddings,,Paperback,ban_2733,wor_17694,9780345358806,9780552168588,416,448,2/28/89,(14 Feb 2013),Random House Publishing Group,Transworld Publishers Ltd ,King of the Murgos,King Of The Murgos:
ban_2733_wor_12095,1,David Eddings,David Eddings,,Paperback,ban_2733,wor_12095,9780345358806,9780345358806,416,416,2/28/89,(13 Feb 1989),Random House Publishing Group,Random House USA Inc ,King of the Murgos,King of the Murgos
ban_1484_wor_46709,0,Rachel Ward,Rachel Ward,,Paperback,ban_1484,wor_46709,9780545143004,9781905294930,352,304,2/1/11,(8 Nov 2008),"Scholastic, Inc.",Chicken House Ltd ,Numbers,Numbers
ban_848_wor_33525,0,Suzanne Weyn,Suzanne Weyn,,Paperback,ban_848,wor_33525,9780545470544,9780545425308,256,202,10/1/12,(24 Sep 2013),"Scholastic, Inc.",Scholastic Paperbacks ,The Bar Code Tattoo,The Bar Code Prophecy
ban_1152_wor_33525,1,Suzanne Weyn,Suzanne Weyn,,Paperback,ban_1152,wor_33525,9780545425308,9780545425308,208,202,9/24/13,(24 Sep 2013),"Scholastic, Inc.",Scholastic Paperbacks ,The Bar Code Prophecy,The Bar Code Prophecy
ban_848_wor_33510,1,Suzanne Weyn,Suzanne Weyn,,Paperback,ban_848,wor_33510,9780545470544,9780545470544,256,252,10/1/12,(1 Oct 2012),"Scholastic, Inc.",Scholastic US ,The Bar Code Tattoo,The Bar Code Tattoo
ban_2550_wor_9345,0,Sigrid Undset,Sigrid Undset,,Paperback,ban_2550,wor_9345,9780141182353,9780394752914,464,403,4/28/00,(20 Apr 1993),Penguin Publishing Group,Random House USA Inc ,Kristin Lavransdatter III: The Cross,Kristin Lavransdatter 3: The Cross
ban_464_wor_28294,0,Sean Covey,Sean Covey,,Paperback,ban_464,wor_28294,9780743265041,9781501157134,336,336,10/3/06,(1 Nov 2017),Touchstone,Simon & Schuster ,The 6 Most Important Decisions You'll Ever Make: A Guide for Teens,The 6 Most Important Decisions You'll Ever Make: A Guide for Teens: Updated for the Digital Age
ban_1168_wor_861,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_1168,wor_861,9780375829055,9780008304195,216,224,8/24/04,(5 Sep 2019),Random House Children's Books,HarperCollins Publishers ,First Test,First Test
ban_1168_wor_874,1,Tamora Pierce,Tamora Pierce,,Paperback,ban_1168,wor_874,9780375829055,9780375829055,216,240,8/24/04,(24 Aug 2004),Random House Children's Books,Ember ,First Test,First Test
ban_3381_wor_27428,0,Bill Bruford,Bill Bruford,,Paperback,ban_3381,wor_27428,9781905792436,9781906002237,320,336,04/07/2013,(6 Mar 2009),Foruli Limited,Outline Press Ltd ,"Bill Bruford: The Autobiography. Yes, King Crimson, Earthworks and More.","Bill Bruford: the Autobiography: Yes, ""King Crimson"",""Earthworks"" and More"
ban_3381_wor_27412,1,Bill Bruford,Bill Bruford,,Paperback,ban_3381,wor_27412,9781905792436,9781905792436,320,320,04/07/2013,(7 Apr 2013),Foruli Limited,Foruli Limited ,"Bill Bruford: The Autobiography. Yes, King Crimson, Earthworks and More.","Bill Bruford: The Autobiography. Yes, King Crimson, Earthworks and More."
ban_2985_wor_25284,0,Mohandas Gandhi,M. K. Gandhi,,Paperback,ban_2985,wor_25284,9780486117515,9788129117304,480,520,03/21/2012,(1 Sep 2015),Dover Publications,Rupa & Co ,Autobiography: The Story of My Experiments with Truth,An Autobiography: The Story of My Experiments with Truth
ban_400_wor_14717,0,J. R. R. Tolkien,J. R. R. Tolkien,,Paperback,ban_400,wor_14717,9780618640157,9780544445789,1216,1504,10/28/05,(21 Oct 2014),Houghton Mifflin Harcourt,Houghton Mifflin ,The Lord of the Rings,The Hobbit and the Lord of the Rings
ban_746_wor_29842,0,Sara Shepard,Sara Shepard,,Paperback,ban_746,wor_29842,9780061869716,9780007433001,336,304,12/6/11,(29 Mar 2012),HarperCollins Publishers,HarperCollins Publishers ,The Lying Game,Two Truths and a Lie: A Lying Game Novel
ban_31_wor_46091,0,Louisa May Alcott,Louisa May Alcott,,Paperback,ban_31,wor_46091,9781593081089,9780008387846,528,272,3/1/04,(12 Dec 2019),Barnes & Noble,HarperCollins Publishers ,Little Women,Little Women
ban_31_wor_17167,0,Louisa May Alcott,Louisa May Alcott,,Hardback,ban_31,wor_17167,9781593081089,9781423652113,528,512,3/1/04,(6 Aug 2019),Barnes & Noble,Gibbs M. Smith Inc ,Little Women,Little Women
ban_31_wor_17150,0,Louisa May Alcott,Louisa May Alcott,,Hardback,ban_31,wor_17150,9781593081089,9781840227789,528,384,3/1/04,(7 Sep 2018),Barnes & Noble,Wordsworth Editions Ltd ,Little Women,Little Women
ban_741_wor_36833,0,Katie Alender,Katie Alender,,,ban_741,wor_36833,9781423108771,9781494514174,352,-1,6/22/10,(30 Jun 2015),Disney-Hyperion,"Tantor Media, Inc ",Bad Girls Don't Die,Bad Girls Don't Die
ban_741_wor_36830,1,Katie Alender,Katie Alender,,Paperback,ban_741,wor_36830,9781423108771,9781423108771,352,346,6/22/10,(22 Jun 2010),Disney-Hyperion,Hyperion ,Bad Girls Don't Die,Bad Girls Don't Die
ban_79_wor_28376,0,John Boyne,John Boyne,,Paperback,ban_79,wor_28376,9780385751537,9780552773805,240,224,10/23/07,(1 Feb 2007),Random House Children's Books,Transworld Publishers Ltd ,The Boy in the Striped Pajamas,The Boy in the Striped Pyjamas
ban_79_wor_28370,0,John Boyne,John Boyne,,Paperback,ban_79,wor_28370,9780385751537,9781862305274,240,256,10/23/07,(11 Sep 2008),Random House Children's Books,Random House Children's Publishers UK ,The Boy in the Striped Pajamas,The Boy in the Striped Pyjamas
ban_184_wor_16714,0,Yann Martel,Yann Martel,,Paperback,ban_184,wor_16714,9780156027328,9781910173206,336,64,4/21/03,(6 Nov 2014),Houghton Mifflin Harcourt,Scholastic ,Life of Pi,The Life of Pi
ban_184_wor_10705,0,Yann Martel,Yann Martel,,Paperback,ban_184,wor_10705,9780156027328,9780156030205,336,401,4/21/03,(3 May 2004),Houghton Mifflin Harcourt,Harvest Books ,Life of Pi,Life of Pi
ban_184_wor_16711,0,Yann Martel,Yann Martel,,Paperback,ban_184,wor_16711,9780156027328,9781786891686,336,336,4/21/03,(5 Jul 2018),Houghton Mifflin Harcourt,Canongate Books Ltd ,Life of Pi,Life Of Pi
ban_985_wor_36876,0,Andrea Cremer,Andrea R Cremer,,Hardback,ban_985,wor_36876,9780142423707,9780606266352,448,408,8/7/12,(7 Aug 2012),Penguin Young Readers Group,Turtleback Books ,Bloodrose,Bloodrose
ban_985_wor_36882,1,Andrea Cremer,Andrea Cremer,,Paperback,ban_985,wor_36882,9780142423707,9780142423707,448,408,8/7/12,(7 Aug 2012),Penguin Young Readers Group,Penguin Putnam Inc ,Bloodrose,Bloodrose
ban_104_wor_15857,0,Douglas Adams,Douglas Adams,,Paperback,ban_104,wor_15857,9780345391803,9780345453747,224,832,9/28/95,(26 May 2009),Random House Publishing Group,Random House USA Inc ,The Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy
ban_112_wor_15857,1,Douglas Adams,Douglas Adams,,Paperback,ban_112,wor_15857,9780345453747,9780345453747,832,832,4/30/02,(26 May 2009),Random House Publishing Group,Random House USA Inc ,The Ultimate Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy
ban_104_wor_15850,0,Douglas Adams,"Douglas Adams, Russell T. Davies",,Paperback,ban_104,wor_15850,9780345391803,9781509808311,224,224,9/28/95,(8 Sep 2016),Random House Publishing Group,Pan Macmillan ,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy
ban_1995_wor_41139,0,Judy Blundell,Judy Blundell,,,ban_1995,wor_41139,9780439903486,9781615746491,288,-1,1/1/10,(1 Oct 2009),"Scholastic, Inc.",Findaway World ,What I Saw and How I Lied,"What I Saw, and How I Lied"
ban_1995_wor_41137,0,Judy Blundell,Judy Blundell,,,ban_1995,wor_41137,9780439903486,9780545160896,288,5,1/1/10,(1 Oct 2009),"Scholastic, Inc.",Scholastic ,What I Saw and How I Lied,What I Saw and How I Lied
ban_1995_wor_41142,0,Judy Blundell,Judy Blundell,,Hardback,ban_1995,wor_41142,9780439903486,9780439903462,288,284,1/1/10,(7 Jun 2016),"Scholastic, Inc.",Scholastic US ,What I Saw and How I Lied,What I Saw and How I Lied
ban_1995_wor_41141,0,Judy Blundell,Judy Blundell,,Hardback,ban_1995,wor_41141,9780439903486,9781606867129,288,284,1/1/10,(1 Jan 2010),"Scholastic, Inc.",Perfection Learning ,What I Saw and How I Lied,What I Saw and How I Lied
ban_1995_wor_41129,0,Judy Blundell,Judy Blundell,,Paperback,ban_1995,wor_41129,9780439903486,9781407140209,288,288,1/1/10,(1 May 2014),"Scholastic, Inc.",Scholastic ,What I Saw and How I Lied,What I Saw and How I Lied
ban_1995_wor_41128,1,Judy Blundell,Judy Blundell,,Paperback,ban_1995,wor_41128,9780439903486,9780439903486,288,284,1/1/10,(1 May 2010),"Scholastic, Inc.",Scholastic US ,What I Saw and How I Lied,What I Saw and How I Lied
ban_6280_wor_27518,0,"Charles G. Finney, Revival Press",Charles Grandison Finney,,Paperback,ban_6280,wor_27518,9781517290627,9781376254631,382,506,09/09/2015,(24 Aug 2017),CreateSpace Publishing,Andesite Press ,Charles G. Finney An Autobiography,Charles G. Finney: An Autobiography
ban_1131_wor_860,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_1131,wor_860,9780375829086,9780008304287,429,384,8/24/04,(5 Sep 2019),Random House Children's Books,HarperCollins Publishers ,Lady Knight,Lady Knight
ban_1131_wor_34543,1,Tamora Pierce,Tamora Pierce,,Paperback,ban_1131,wor_34543,9780375829086,9780375829086,429,429,8/24/04,(24 Aug 2004),Random House Children's Books,Ember ,Lady Knight,Lady Knight
ban_2882_wor_23584,0,Sanyika Shakur,Sanyika Shakur,,Hardback,ban_2882,wor_23584,9780802141446,9781417683079,400,383,06/09/2004,(1 Jun 2004),"Grove/Atlantic, Inc.",Turtleback Books ,Monster: The Autobiography of an L.A. Gang Member,Monster: The Autobiography of an L.A. Gang Member: The Autobiography of an La Gang Member
ban_2882_wor_23579,1,Sanyika Shakur,Sanyika Shakur,,Paperback,ban_2882,wor_23579,9780802141446,9780802141446,400,400,06/09/2004,(29 Jun 2004),"Grove/Atlantic, Inc.",Grove Press / Atlantic Monthly Press ,Monster: The Autobiography of an L.A. Gang Member,Monster: The Autobiography of an L.A. Gang Member
ban_416_wor_31904,0,Colleen Houck,Colleen Houck,,Paperback,ban_416,wor_31904,9781454903574,9781454903567,568,464,5/6/14,(4 Aug 2015),Splinter,Splinter ,Tiger's Voyage,Tiger's Destiny
ban_502_wor_31904,1,Colleen Houck,Colleen Houck,,Paperback,ban_502,wor_31904,9781454903567,9781454903567,464,464,8/4/15,(4 Aug 2015),Splinter,Splinter ,Tiger's Destiny,Tiger's Destiny
ban_416_wor_31900,0,Colleen Houck,Colleen Houck,,Paperback,ban_416,wor_31900,9781454903574,9781444734645,568,560,5/6/14,(8 Nov 2011),Splinter,Hodder & Stoughton ,Tiger's Voyage,Tiger's Voyage
ban_416_wor_31905,1,Colleen Houck,Colleen Houck,,Paperback,ban_416,wor_31905,9781454903574,9781454903574,568,549,5/6/14,(6 May 2014),Splinter,Sterling Publishing Co Inc ,Tiger's Voyage,Tiger's Voyage
ban_450_wor_32534,0,Richelle Mead,Richelle Mead,,Paperback,ban_450,wor_32534,9781595146021,9780141337142,448,448,1/8/13,(12 Jun 2012),Penguin Young Readers Group,Penguin Books Ltd ,The Golden Lily,Bloodlines: The Golden Lily
ban_993_wor_41522,0,Lauren Conrad,Lauren Conrad,,Hardback,ban_993,wor_41522,9780061989698,9780062128454,230,288,4/3/12,(16 Oct 2012),HarperCollins Publishers,HarperCollins Publishers Inc ,Lauren Conrad Style,Lauren Conrad Beauty
ban_993_wor_41521,1,Lauren Conrad,Lauren Conrad,,Paperback,ban_993,wor_41521,9780061989698,9780061989698,230,240,4/3/12,(1 Apr 2012),HarperCollins Publishers,HarperCollins Publishers Inc ,Lauren Conrad Style,Lauren Conrad Style
ban_734_wor_39523,0,Ashley Rhodes-Courter,Ashley Rhodes-Courter,,Hardback,ban_734,wor_39523,9781416948070,9781481415576,336,320,5/5/09,(30 Jun 2015),Atheneum Books for Young Readers,Atheneum Books for Young Readers ,Three Little Words: A Memoir,Three More Words
ban_734_wor_39519,1,Ashley Rhodes-Courter,Ashley Rhodes-Courter,,Paperback,ban_734,wor_39519,9781416948070,9781416948070,336,304,5/5/09,(5 May 2009),Atheneum Books for Young Readers,Simon & Schuster ,Three Little Words: A Memoir,Three Little Words
ban_40_wor_28569,0,Madeleine L'Engle,Madeleine L'Engle,,Hardback,ban_40,wor_28569,9780312367541,9780756980139,256,212,5/1/07,(1 May 2007),Square Fish,Perfection Learning ,A Wrinkle in Time,A Wrinkle in Time
ban_3028_wor_25479,0,Oscar Zeta Acosta,Oscar 'Zeta' Acost,,Paperback,ban_3028,wor_25479,9780307831675,9781910691304,208,1,02/06/2013,(15 Nov 2018),Knopf Doubleday Publishing Group,Tangerine Press ,Autobiography of a Brown Buffalo,The Autobiography Of A Brown Buffalo
ban_10725_wor_12513,0,Janine Warner,Janine Warner,,,ban_10725,wor_12513,9781118212332,9780764504075,416,384,,(17 Jun 1998),Wiley,John Wiley & Sons Inc ,Dreamweaver CS6 For Dummies,Dreamweaver For Dummies
ban_4543_wor_25280,0,M K Gandhi,M. K. Gandhi,,Paperback,ban_4543,wor_25280,9780141032733,9780141186863,464,464,06/26/2007,(6 Sep 2001),Penguin UK,Penguin Books Ltd ,Autobiography,An Autobiography
ban_5758_wor_25280,1,M K Gandhi,M. K. Gandhi,,Paperback,ban_5758,wor_25280,9780141186863,9780141186863,480,464,09/04/2001,(6 Sep 2001),Penguin UK,Penguin Books Ltd ,Modern Classics Autobiography,An Autobiography
ban_73_wor_45805,0,Kiera Cass,Kiera Cass,,Paperback,ban_73,wor_45805,9780062059970,9780007466696,352,272,5/6/14,(1 Jun 2012),HarperCollins Publishers,HarperCollins Publishers ,The Elite,The Selection
ban_78_wor_45805,0,Kiera Cass,Kiera Cass,,Paperback,ban_78,wor_45805,9780062059949,9780007466696,327,272,3/26/13,(1 Jun 2012),HarperCollins Publishers,HarperCollins Publishers ,The Selection,The Selection
ban_129_wor_29068,0,Pittacus Lore,Pittacus Lore,,Paperback,ban_129,wor_29068,9780061969577,9780141047843,496,400,8/23/11,(3 Feb 2011),HarperCollins Publishers,Penguin Books Ltd ,I Am Number Four,I Am Number Four:
ban_227_wor_31568,0,Karen Blumenthal,Karen Blumenthal,,Hardback,ban_227,wor_31568,9781250014450,9781250015570,320,310,2/14/12,(14 Feb 2012),Square Fish,St Martin's Press ,Steve Jobs: The Man Who Thought Different,Steve Jobs: The Man Who Thought Different: A Biography
ban_227_wor_31570,1,Karen Blumenthal,Karen Blumenthal,,Paperback,ban_227,wor_31570,9781250014450,9781250014450,320,320,2/14/12,(1 Mar 2012),Square Fish,St Martin's Press ,Steve Jobs: The Man Who Thought Different,Steve Jobs: The Man Who Thought Different
ban_1509_wor_34034,0,Megan Kelley Hall,Megan Kelley Hall,,Hardback,ban_1509,wor_34034,9780062060976,9781613834039,384,369,9/6/11,(6 Sep 2011),HarperCollins Publishers,Perfection Learning ,Dear Bully: Seventy Authors Tell Their Stories,Dear Bully: 70 Authors Tell Their Stories
